target_id	length	eff_length	est_counts	tpm
NM_000069.3	6028	5801.68	0	0
NM_000070.3	3315	3088.68	98.7055	1.37972
NM_000071.3	2495	2268.68	532.013	10.1244
NM_000072.3	2108	1881.68	20.621	0.473135
NM_000073.3	2690	2463.68	0	0
NM_000074.3	1852	1625.68	0	0
NM_000075.4	1865	1638.68	2900.05	76.4068
NM_000076.2	1943	1716.68	1.73674	0.0436783
NM_000077.5	978	751.678	69.1069	3.96927
NM_000078.3	1691	1464.68	8.1371	0.239855
NM_000079.4	1984	1757.68	3	0.073689
NM_000080.4	2482	2255.68	27.0125	0.517021
NM_000081.4	13466	13239.7	486.514	1.5865
NM_000082.4	9414	9187.68	271.243	1.2746
NM_000083.3	3187	2960.68	0	0
NM_000084.5	9472	9245.68	0.0756653	0.000353329
NM_000085.5	2562	2335.68	1.4847	0.027444
NM_000086.2	1879	1652.68	204.601	5.34491
NM_000087.5	2784	2557.68	0	0
NM_000088.4	5914	5687.68	2.02276e+06	15354.3
NM_000089.4	5072	4845.68	1.06408e+06	9480.69
NM_000090.4	5490	5263.68	456815	3746.9
NM_000091.5	8038	7811.68	0	0
NM_000092.5	9984	9757.68	0	0
NM_000093.5	8442	8215.68	126890	666.812
NM_000094.4	9231	9004.68	9747.16	46.7338
NM_000095.3	2452	2225.68	1522	29.5239
NM_000096.4	4452	4225.68	0	0
NM_000097.7	2709	2482.68	2429.14	42.2429
NM_000098.3	2699	2472.68	565.791	9.87891
NM_000099.4	793	566.915	9425.45	717.803
NM_000100.4	588	364.727	3420	404.836
NM_000101.4	692	466.465	2220.23	205.494
NM_000102.4	1750	1523.68	1	0.0283353
NM_000103.4	4403	4176.68	5.00006e-07	5.1685e-09
NM_000104.4	5218	4991.68	8917	77.1246
NM_000106.6	1588	1361.68	0	0
NM_000107.3	1815	1588.68	553.897	15.0527
NM_000108.5	3537	3310.68	3093.44	40.3409
NM_000109.4	13854	13627.7	0	0
NM_000110.4	4423	4196.68	1479.57	15.2213
NM_000111.3	2882	2655.68	1	0.0162572
NM_000112.4	8054	7827.68	1909.85	10.5339
NM_000113.3	2080	1853.68	3228	75.1831
NM_000115.5	4274	4047.68	0	0
NM_000116.5	1906	1679.68	33.7615	0.867792
NM_000117.3	1281	1054.68	2212	90.5495
NM_000118.4	3082	2855.68	631.861	9.55286
NM_000119.3	2434	2207.68	0	0
NM_000120.4	1780	1553.68	0	0
NM_000121.4	2411	2184.68	298.831	5.90554
NM_000122.2	2718	2491.68	1783.08	30.8958
NM_000123.4	3888	3661.68	3324.18	39.1946
NM_000124.4	9001	8774.68	1029.04	5.06316
NM_000125.4	6327	6100.68	0	0
NM_000126.4	2289	2062.68	992.288	20.7695
NM_000127.3	8243	8016.68	13635	73.4313
NM_000128.4	3053	2826.68	0	0
NM_000129.4	3828	3601.68	0	0
NM_000130.5	9132	8905.68	35.0363	0.169853
NM_000131.4	3144	2917.68	0	0
NM_000132.4	9032	8805.68	29.5343	0.144805
NM_000133.4	2800	2573.68	0	0
NM_000134.4	2226	1999.68	1	0.0215904
NM_000135.4	5452	5225.68	1343.16	11.097
NM_000136.3	4592	4365.68	359.427	3.55451
NM_000137.4	1456	1229.68	553.58	19.4361
NM_000138.5	11609	11382.7	116492	441.847
NM_000139.5	3648	3421.68	0	0
NM_000140.5	7689	7462.68	1156.05	6.68812
NM_000141.5	4624	4397.68	0.000768259	7.54232e-06
NM_000142.5	4301	4074.68	110.426	1.17003
NM_000143.4	1791	1564.68	2894	79.8536
NM_000144.5	6978	6751.68	264.801	1.69328
NM_000145.4	2762	2535.68	0	0
NM_000146.4	871	644.678	31611	2116.98
NM_000147.5	2043	1816.68	326.409	7.75719
NM_000148.4	4214	3987.68	0	0
NM_000149.4	2565	2338.68	0	0
NM_000150.4	3326	3099.68	0	0
NM_000151.4	4164	3937.68	0	0
NM_000152.5	3751	3524.68	83.9832	1.02871
NM_000153.4	3794	3567.68	923.692	11.178
NM_000154.2	1397	1170.68	737	27.1801
NM_000155.4	1756	1529.68	308.962	8.7202
NM_000156.6	1110	883.678	177.63	8.67846
NM_000157.4	2291	2064.68	2543.62	53.1889
NM_000158.4	2941	2714.68	10579.7	168.258
NM_000159.4	1852	1625.68	407.321	10.8174
NM_000160.5	2030	1803.68	0	0
NM_000161.3	2916	2689.68	119.872	1.92415
NM_000162.5	2745	2518.68	0	0
NM_000163.5	4899	4672.68	28.646	0.264679
NM_000164.4	3310	3083.68	0	0
NM_000165.5	3083	2856.68	19869	300.286
NM_000166.6	1937	1710.68	0	0
NM_000167.6	4410	4183.68	71.7404	0.740332
NM_000168.6	8405	8178.68	104.58	0.552059
NM_000169.3	1318	1091.68	732.966	28.9875
NM_000170.3	3843	3616.68	52	0.620747
NM_000171.4	1812	1585.68	0	0
NM_000172.4	2465	2238.68	1.05036	0.0202567
NM_000173.7	2514	2287.68	16	0.301958
NM_000174.5	877	650.678	0	0
NM_000175.5	4125	3898.68	17855.7	197.734
NM_000176.3	6778	6551.68	729.975	4.81034
NM_000177.5	2619	2392.68	1385.22	24.9951
NM_000178.4	1909	1682.68	1738.51	44.6063
NM_000179.3	4265	4038.68	2438.03	26.0628
NM_000180.4	3680	3453.68	0	0
NM_000181.4	2199	1972.68	467.348	10.2283
NM_000182.5	2943	2716.68	7770.99	123.498
NM_000183.3	1997	1770.68	3394.46	82.766
NM_000184.3	586	362.764	0	0
NM_000185.4	2203	1976.68	95	2.07495
NM_000186.4	3962	3735.68	896.668	10.3629
NM_000187.4	1674	1447.68	0	0
NM_000188.3	3602	3375.68	10665.5	136.409
NM_000189.5	5626	5399.68	4870.5	38.9428
NM_000190.4	1505	1278.68	773.626	26.121
NM_000191.3	1570	1343.68	659.924	21.2041
NM_000192.3	3921	3694.68	253.793	2.96568
NM_000193.4	4650	4423.68	1.00001	0.00975985
NM_000194.3	1395	1168.68	1424	52.6061
NM_000195.5	3703	3476.68	96.0862	1.19321
NM_000196.4	1896	1669.68	0	0
NM_000197.2	1159	932.678	0	0
NM_000198.4	1675	1448.68	0	0
NM_000199.5	2705	2478.68	513.8	8.94941
NM_000200.3	532	311.656	0	0
NM_000201.3	2967	2740.68	2053.61	32.3505
NM_000202.8	7580	7353.68	4651.97	27.312
NM_000203.5	2174	1947.68	403.543	8.94527
NM_000204.5	1978	1751.68	38.6388	0.952337
NM_000206.3	1480	1253.68	0	0
NM_000207.3	465	250.207	0	0
NM_000208.4	9463	9236.68	520.496	2.43289
NM_000209.4	2603	2376.68	0	0
NM_000210.4	5816	5589.68	5519.43	42.6313
NM_000211.5	2807	2580.68	3	0.050189
NM_000212.3	5941	5714.68	3180.21	24.0262
NM_000213.5	5896	5669.68	27.7694	0.21146
NM_000214.3	5940	5713.68	290	2.19131
NM_000215.4	5386	5159.68	88.982	0.744562
NM_000216.4	6265	6038.68	209.471	1.49762
NM_000217.3	7985	7758.68	0	0
NM_000218.3	3224	2997.68	0	0
NM_000219.6	3505	3278.68	0	0
NM_000220.6	2333	2106.68	0	0
NM_000221.3	2397	2170.68	24.6911	0.491096
NM_000222.3	5147	4920.68	0.071196	0.000624671
NM_000223.4	1880	1653.68	4	0.104431
NM_000224.3	1413	1186.68	1679.37	61.0992
NM_000226.4	2296	2069.68	5	0.104301
NM_000227.6	5618	5391.68	27.0135	0.216311
NM_000228.3	4014	3787.68	122.823	1.4
NM_000229.2	1496	1269.68	470.375	15.9945
NM_000230.3	3427	3200.68	0.593258	0.00800244
NM_000231.3	1594	1367.68	0	0
NM_000232.5	4248	4021.68	8372.36	89.8797
NM_000233.4	3076	2849.68	0	0
NM_000234.3	3125	2898.68	946.9	14.1034
NM_000235.4	2496	2269.68	3497.71	66.5335
NM_000236.3	2559	2332.68	4	0.0740331
NM_000237.3	3565	3338.68	2	0.0258628
NM_000238.4	4292	4065.68	0	0
NM_000239.3	1490	1263.68	7.04577	0.240721
NM_000240.4	3931	3704.68	36	0.419539
NM_000242.3	3521	3294.68	0	0
NM_000243.3	3506	3279.68	0	0
NM_000244.4	2746	2519.68	0	0
NM_000245.4	6822	6595.68	4477.55	29.309
NM_000246.4	16061	15834.7	0	0
NM_000247.3	1366	1139.68	172.963	6.55227
NM_000248.4	4475	4248.68	0	0
NM_000249.4	2494	2267.68	1474.13	28.0657
NM_000250.2	3216	2989.68	2	0.0288819
NM_000251.3	3115	2888.68	1237.96	18.5025
NM_000252.3	3412	3185.68	430.645	5.83631
NM_000253.4	4043	3816.68	0	0
NM_000254.3	10547	10320.7	1786.97	7.47532
NM_000255.4	3811	3584.68	1337.89	16.1135
NM_000256.3	4217	3990.68	0	0
NM_000257.4	6027	5800.68	0	0
NM_000258.3	885	658.678	0	0
NM_000259.3	12238	12011.7	3310.95	11.9006
NM_000260.4	7483	7256.68	0	0
NM_000261.2	2100	1873.68	3	0.0691269
NM_000262.3	3696	3469.68	962.431	11.9757
NM_000263.4	2475	2248.68	1645.91	31.6009
NM_000264.5	8662	8435.68	68.6548	0.351376
NM_000265.7	1349	1122.68	0	0
NM_000266.4	1719	1492.68	6	0.173543
NM_000267.3	12381	12154.7	487.86	1.73289
NM_000268.4	5950	5723.68	589.682	4.44799
NM_000269.3	890	663.678	3972.38	258.413
NM_000270.4	1477	1250.68	4074	140.636
NM_000271.5	4760	4533.68	1960.45	18.6692
NM_000272.5	2690	2463.68	0	0
NM_000273.3	1645	1418.68	0	0
NM_000274.4	2039	1812.68	8068.82	192.181
NM_000275.3	3143	2916.68	0	0
NM_000276.4	5173	4946.68	493.908	4.31075
NM_000277.3	3759	3532.68	0	0
NM_000278.5	4189	3962.68	0	0
NM_000280.6	2701	2474.68	0	0
NM_000281.4	787	560.915	357.733	27.5349
NM_000282.4	2484	2257.68	255.219	4.88059
NM_000283.4	3294	3067.68	0	0
NM_000284.4	3349	3122.68	2127.95	29.4208
NM_000285.4	1907	1680.68	3245.12	83.3617
NM_000286.3	2617	2390.68	311	5.61643
NM_000287.4	3444	3217.68	313.819	4.21073
NM_000288.4	1454	1227.68	161.074	5.66451
NM_000289.6	3090	2863.68	1417.85	21.376
NM_000290.4	837	610.678	0	0
NM_000291.4	4812	4585.68	43818.8	412.551
NM_000292.3	5077	4850.68	229.955	2.04673
NM_000293.3	5459	5232.68	165.11	1.36229
NM_000294.3	5384	5157.68	407.643	3.41229
NM_000295.5	3006	2779.68	156.366	2.42866
NM_000296.4	14137	13910.7	2424.85	7.5259
NM_000297.4	5089	4862.68	5366.85	47.6502
NM_000298.6	3047	2820.68	0	0
NM_000299.4	5389	5162.68	0	0
NM_000300.4	991	764.678	0	0
NM_000301.5	3530	3303.68	30	0.392053
NM_000302.4	2976	2749.68	37362.3	586.64
NM_000303.3	2285	2058.68	2409.49	50.5309
NM_000304.4	1828	1601.68	8.17181	0.220274
NM_000305.3	1610	1383.68	1987.75	62.0222
NM_000306.4	1488	1261.68	0	0
NM_000307.5	3838	3611.68	0	0
NM_000308.4	1858	1631.68	8468.29	224.069
NM_000309.5	1672	1445.68	43.994	1.31384
NM_000310.4	2284	2057.68	2621.24	54.9984
NM_000311.5	2435	2208.68	3989.15	77.9775
NM_000312.4	1769	1542.68	0	0
NM_000313.4	3372	3145.68	641.983	8.8111
NM_000314.8	8515	8288.68	0	0
NM_000315.4	791	564.915	0	0
NM_000316.3	2153	1926.68	0	0
NM_000317.3	872	645.678	1480	98.9616
NM_000318.3	4169	3942.68	0.000938947	1.02818e-05
NM_000319.5	3213	2986.68	0	0
NM_000320.3	1507	1280.68	750.527	25.3016
NM_000321.3	4768	4541.68	3417.35	32.4858
NM_000322.5	3001	2774.68	58.5751	0.911426
NM_000324.3	1895	1668.68	0	0
NM_000325.6	2294	2067.68	565.828	11.8147
NM_000326.5	1638	1411.68	0	0
NM_000327.4	1358	1131.68	49	1.86936
NM_000328.3	3053	2826.68	145.363	2.22023
NM_000329.3	2605	2378.68	0	0
NM_000330.4	3031	2804.68	0	0
NM_000331.6	665	439.876	0	0
NM_000332.4	10606	10379.7	88.2973	0.367269
NM_000333.4	7250	7023.68	160.734	0.988018
NM_000334.4	7805	7578.68	2	0.0113935
NM_000335.5	8516	8289.68	0	0
NM_000336.3	2560	2333.68	0	0
NM_000337.6	9383	9156.68	1089.56	5.1373
NM_000338.3	4708	4481.68	2	0.0192668
NM_000339.3	5567	5340.68	0	0
NM_000340.2	3181	2954.68	0	0
NM_000341.4	2969	2742.68	5.12364	0.0806537
NM_000342.4	4954	4727.68	0	0
NM_000343.4	4832	4605.68	0.000399394	3.74394e-06
NM_000344.4	1482	1255.68	631.179	21.7018
NM_000345.4	3177	2950.68	0	0
NM_000346.4	3931	3704.68	3320	38.6909
NM_000348.4	4519	4292.68	0	0
NM_000349.3	2565	2338.68	4.64252	0.0857045
NM_000350.3	7328	7101.68	0	0
NM_000351.7	6352	6125.68	0	0
NM_000352.6	4921	4694.68	0	0
NM_000353.3	3945	3718.68	2.00409	0.0232675
NM_000354.6	2360	2133.68	0	0
NM_000355.4	2192	1965.68	85	1.86693
NM_000356.4	4792	4565.68	139.475	1.3189
NM_000358.3	2712	2485.68	706205	12266.1
NM_000359.3	2744	2517.68	30	0.514448
NM_000360.4	1827	1600.68	2	0.0539444
NM_000361.3	4040	3813.68	3148	35.6379
NM_000362.5	4597	4370.68	356596	3522.48
NM_000363.5	843	616.678	0	0
NM_000364.4	1156	929.678	0	0
NM_000365.6	1351	1124.68	41961.8	1610.82
NM_000366.6	1265	1038.68	15.1218	0.628555
NM_000367.5	3184	2957.68	659.484	9.62662
NM_000368.5	8598	8371.68	155.5	0.801932
NM_000369.5	4308	4081.68	0	0
NM_000370.3	2633	2406.68	0	0
NM_000371.4	616	391.624	0	0
NM_000372.5	2062	1835.68	0	0
NM_000373.4	6652	6425.68	709.037	4.76399
NM_000374.5	1193	966.678	1726.9	77.1269
NM_000375.3	1336	1109.68	1034.83	40.2619
NM_000376.3	4616	4389.68	306.471	3.01424
NM_000377.3	1829	1602.68	3.552	0.0956858
NM_000378.6	2971	2744.68	0	0
NM_000379.4	5715	5488.68	211.342	1.66241
NM_000380.4	1400	1173.68	265.665	9.7725
NM_000381.4	6168	5941.68	690.115	5.01456
NM_000382.3	3703	3476.68	454.05	5.63845
NM_000383.4	2690	2463.68	5	0.0876207
NM_000384.3	14121	13894.7	0	0
NM_000386.4	2307	2080.68	1380	28.6349
NM_000387.6	1778	1551.68	624	17.3622
NM_000388.4	10062	9835.68	0	0
NM_000389.5	2117	1890.68	7921.72	180.893
NM_000390.4	5438	5211.68	1720.88	14.2559
NM_000391.4	3492	3265.68	3637	48.0829
NM_000392.5	5806	5579.68	46.9224	0.363071
NM_000393.5	6829	6602.68	70360.2	460.074
NM_000394.4	1139	912.678	0	0
NM_000395.3	4853	4626.68	132.711	1.23839
NM_000396.4	1629	1402.68	2571	79.1343
NM_000397.4	4276	4049.68	0	0
NM_000398.7	2916	2689.68	21744.6	349.038
NM_000399.5	2979	2752.68	31	0.486214
NM_000400.4	4108	3881.68	1914.73	21.2965
NM_000401.3	3469	3242.68	8180.85	108.922
NM_000402.4	2406	2179.68	285.859	5.66214
NM_000403.4	1665	1438.68	153.035	4.59247
NM_000404.4	2523	2296.68	3116.7	58.589
NM_000405.5	3603	3376.68	1632.98	20.8791
NM_000406.3	4402	4175.68	0	0
NM_000407.5	959	732.678	3.01177	0.177472
NM_000408.5	5812	5585.68	1813.17	14.0147
NM_000409.5	1904	1677.68	0	0
NM_000410.4	5176	4949.68	401.091	3.49854
NM_000411.8	8247	8020.68	256.636	1.38142
NM_000412.5	1947	1720.68	0	0
NM_000413.4	1274	1047.68	173.039	7.13077
NM_000414.4	2628	2401.68	3275.68	58.8853
NM_000415.3	1942	1715.68	0	0
NM_000416.3	2074	1847.68	1584.46	37.0235
NM_000417.3	3218	2991.68	0	0
NM_000418.4	3624	3397.68	892.778	11.3444
NM_000419.5	3479	3252.68	0	0
NM_000420.3	2494	2267.68	0	0
NM_000421.5	2143	1916.68	1335.27	30.0775
NM_000422.3	1517	1290.68	124	4.14786
NM_000423.3	2450	2223.68	0	0
NM_000424.4	2238	2011.68	26.5356	0.569497
NM_000425.5	5099	4872.68	0	0
NM_000426.4	9696	9469.68	3420.86	15.5963
NM_000427.3	1245	1018.68	1	0.0423822
NM_000428.3	8460	8233.68	56262	295.014
NM_000429.3	3384	3157.68	0	0
NM_000430.4	5589	5362.68	11577.6	93.2093
NM_000431.4	2833	2606.68	247.454	4.09853
NM_000432.4	783	556.971	2	0.155031
NM_000433.4	2267	2040.68	0	0
NM_000434.4	3353	3126.68	1235.86	17.0651
NM_000435.3	8680	8453.68	4603.2	23.5091
NM_000436.4	3294	3067.68	2083.2	29.3185
NM_000437.4	3487	3260.68	427.887	5.66555
NM_000438.6	1501	1274.68	0	0
NM_000439.5	5136	4909.68	190	1.67079
NM_000440.3	5645	5418.68	0	0
NM_000441.2	4737	4510.68	26.236	0.251117
NM_000442.5	6813	6586.68	77.01	0.504779
NM_000443.4	4293	4066.68	0.251932	0.00267463
NM_000444.6	6288	6061.68	0	0
NM_000445.5	14798	14571.7	6242.86	18.4967
NM_000446.7	2393	2166.68	1	0.0199263
NM_000447.3	2249	2022.68	102.175	2.18092
NM_000448.3	6588	6361.68	0	0
NM_000449.4	3577	3350.68	150.341	1.93716
NM_000450.2	3875	3648.68	0	0
NM_000451.4	7934	7707.68	2.10096	0.0117684
NM_000452.3	3350	3123.68	0	0
NM_000453.3	3604	3377.68	0	0
NM_000454.5	895	668.678	4104.72	265.026
NM_000455.5	3293	3066.68	1743.77	24.5494
NM_000456.3	2445	2218.68	42.2723	0.822587
NM_000457.6	4739	4512.68	0	0
NM_000458.4	2790	2563.68	0	0
NM_000459.5	4683	4456.68	1390.09	13.4664
NM_000460.4	1918	1691.68	0	0
NM_000461.5	7430	7203.68	17.7359	0.106296
NM_000462.5	5319	5092.68	2866.74	24.3032
NM_000463.3	2361	2134.68	0	0
NM_000465.4	5478	5251.68	575.124	4.72807
NM_000466.3	4369	4142.68	425.421	4.43362
NM_000474.4	1630	1403.68	1418.99	43.6449
NM_000475.5	1813	1586.68	5	0.136051
NM_000476.3	2192	1965.68	554.653	12.1823
NM_000477.7	2285	2058.68	2	0.0419433
NM_000478.6	2536	2309.68	283.199	5.29373
NM_000479.5	1809	1582.68	35	0.954765
NM_000480.3	4357	4130.68	135.517	1.41642
NM_000481.4	1997	1770.68	100.392	2.44782
NM_000482.4	1471	1244.68	0	0
NM_000483.5	660	434.876	0	0
NM_000484.4	3583	3356.68	22343.1	287.379
NM_000485.3	931	704.678	1348.88	82.6426
NM_000486.6	4180	3953.68	0	0
NM_000487.6	4294	4067.68	1587.51	16.8497
NM_000488.4	1552	1325.68	0	0
NM_000489.6	11165	10938.7	1116.74	4.40764
NM_000490.5	619	394.624	0	0
NM_000491.5	1098	871.678	0	0
NM_000492.4	6070	5843.68	1	0.00738813
NM_000493.4	3302	3075.68	0	0
NM_000494.4	5612	5385.68	144	1.15436
NM_000495.5	6513	6286.68	26.5285	0.182185
NM_000496.3	769	542.971	4.06243	0.323021
NM_000497.4	3540	3313.68	0	0
NM_000498.3	2936	2709.68	0	0
NM_000499.5	2600	2373.68	28.201	0.512936
NM_000500.9	2006	1779.68	0	0
NM_000501.4	3397	3170.68	774.275	10.543
NM_000502.6	2719	2492.68	2	0.0346405
NM_000503.6	4163	3936.68	0	0
NM_000504.4	1536	1309.68	213.29	7.03115
NM_000505.4	2036	1809.68	0	0
NM_000506.5	1990	1763.68	0	0
NM_000507.4	1473	1246.68	0	0
NM_000508.5	3654	3427.68	0	0
NM_000509.6	1565	1338.68	0	0
NM_000510.4	1855	1628.68	0	0
NM_000511.6	3116	2889.68	12.9554	0.193563
NM_000512.5	2344	2117.68	1505.92	30.7016
NM_000513.2	1998	1771.68	0	0
NM_000514.4	4171	3944.68	1161.52	12.7127
NM_000515.5	823	596.8	0	0
NM_000516.7	1854	1627.68	11221.6	297.651
NM_000517.6	576	353.195	0	0
NM_000518.5	628	403.463	0	0
NM_000519.4	620	395.624	0	0
NM_000520.6	4785	4558.68	2273.91	21.5355
NM_000521.4	1812	1585.68	4456.57	121.341
NM_000522.5	5015	4788.68	7	0.0631107
NM_000523.4	2416	2189.68	51.8856	1.02303
NM_000524.4	4572	4345.68	0	0
NM_000525.4	3412	3185.68	2.10753	0.0285622
NM_000526.5	1636	1409.68	1767.63	54.1367
NM_000527.5	5173	4946.68	2485.72	21.695
NM_000528.4	3185	2958.68	2562.85	37.3978
NM_000529.2	3652	3425.68	0	0
NM_000530.8	1951	1724.68	9.56309	0.239393
NM_000531.6	1522	1295.68	0	0
NM_000532.5	1799	1572.68	723.539	19.8629
NM_000533.5	3011	2784.68	0	0
NM_000534.5	3156	2929.68	545.033	8.032
NM_000535.7	5093	4866.68	449.622	3.98874
NM_000536.4	2388	2161.68	0	0
NM_000537.4	1462	1235.68	44	1.53733
NM_000538.4	2306	2079.68	184	3.81982
NM_000539.3	2768	2541.68	0	0
NM_000540.3	15400	15173.7	0.000221017	6.28863e-07
NM_000541.5	1596	1369.68	0	0
NM_000542.5	3550	3323.68	0	0
NM_000543.5	2410	2183.68	3793.82	75.0082
NM_000544.3	5679	5452.68	172.527	1.36605
NM_000545.8	3442	3215.68	0	0
NM_000546.6	2512	2285.68	452.542	8.548
NM_000547.6	4090	3863.68	0	0
NM_000548.5	6415	6188.68	20.0555	0.139913
NM_000549.5	528	307.876	0	0
NM_000550.3	2896	2669.68	0	0
NM_000551.4	4414	4187.68	1166.32	12.0244
NM_000552.5	8830	8603.68	30	0.150542
NM_000553.6	7575	7348.68	731.331	4.29661
NM_000554.6	4366	4139.68	2.0103	0.020966
NM_000555.3	9433	9206.68	0	0
NM_000557.5	2368	2141.68	14	0.282224
NM_000558.5	577	354.159	4	0.487621
NM_000559.3	587	363.764	0	0
NM_000560.4	1505	1278.68	0	0
NM_000561.4	1164	937.678	262.196	12.0724
NM_000562.3	2367	2140.68	0	0
NM_000564.5	5808	5581.68	0	0
NM_000565.4	5764	5537.68	51.411	0.40082
NM_000566.4	1333	1106.68	0	0
NM_000567.3	2015	1788.68	0	0
NM_000569.8	2100	1873.68	0	0
NM_000570.5	2143	1916.68	0	0
NM_000572.3	1630	1403.68	1.89464	0.0582746
NM_000574.5	2590	2363.68	2060.5	37.6361
NM_000575.5	2017	1790.68	553	13.333
NM_000576.3	1507	1280.68	1640.17	55.2928
NM_000577.5	1671	1444.68	87.4088	2.61219
NM_000578.4	3608	3381.68	0	0
NM_000579.4	3661	3434.68	0	0
NM_000581.4	899	672.678	4982.79	319.805
NM_000582.3	1519	1292.68	7.78372	0.259967
NM_000583.4	1685	1458.68	0	0
NM_000584.4	1642	1415.68	8425.51	256.952
NM_000585.5	2015	1788.68	42.5948	1.02812
NM_000586.4	1029	802.678	0	0
NM_000587.4	5716	5489.68	2.0004	0.0157323
NM_000588.4	924	697.678	1	0.0618822
NM_000589.4	615	390.663	0	0
NM_000590.2	605	381.089	0	0
NM_000591.4	1356	1129.68	7.07751	0.270487
NM_000593.6	2685	2458.68	880.996	15.4701
NM_000594.4	1678	1451.68	4	0.118963
NM_000595.4	1416	1189.68	0	0
NM_000596.4	1514	1287.68	13	0.43587
NM_000597.3	1414	1187.68	22	0.799733
NM_000598.5	2613	2386.68	100423	1816.6
NM_000599.4	6239	6012.68	144537	1037.84
NM_000600.5	1127	900.678	2975.39	142.625
NM_000601.6	5834	5607.68	317.164	2.44187
NM_000602.5	3156	2929.68	403207	5941.95
NM_000603.5	4366	4139.68	70.0079	0.730132
NM_000605.4	1144	917.678	0	0
NM_000606.3	881	654.678	3.93032	0.259192
NM_000607.4	764	537.971	0	0
NM_000608.4	759	532.971	0	0
NM_000609.7	3537	3310.68	353.728	4.61289
NM_000610.4	5431	5204.68	0	0
NM_000611.6	7563	7336.68	39774.2	234.057
NM_000612.6	5580	5353.68	447.849	3.6116
NM_000613.3	1575	1348.68	27	0.864323
NM_000614.4	1902	1675.68	18.9634	0.488593
NM_000615.7	5789	5562.68	447.268	3.4714
NM_000616.5	3049	2822.68	0	0
NM_000617.3	4132	3905.68	282.106	3.11843
NM_000618.5	7277	7050.68	116.617	0.714089
NM_000619.3	1211	984.678	0	0
NM_000620.5	12007	11780.7	0	0
NM_000621.5	5415	5188.68	215.153	1.79024
NM_000623.4	3991	3764.68	168.338	1.93053
NM_000624.6	2278	2051.68	3	0.0631296
NM_000625.4	4206	3979.68	0	0
NM_000626.4	1246	1019.68	0.995832	0.0421642
NM_000627.4	5294	5067.68	8380.93	71.401
NM_000628.5	1941	1714.68	861.04	21.6801
NM_000629.3	6075	5848.68	3204.32	23.6537
NM_000631.5	1378	1151.68	0	0
NM_000632.4	4719	4492.68	0	0
NM_000633.3	6881	6654.68	0	0
NM_000634.3	2459	2232.68	0	0
NM_000635.4	3959	3732.68	271.063	3.13524
NM_000636.4	14167	13940.7	3145.59	9.74178
NM_000637.5	3034	2807.68	1380.78	21.2324
NM_000638.4	1626	1399.68	39	1.20298
NM_000639.3	1805	1578.68	0	0
NM_000640.3	1338	1111.68	2966	115.19
NM_000641.4	2378	2151.68	10443.5	209.551
NM_000642.3	7091	6864.68	1027.11	6.45978
NM_000643.3	7294	7067.68	0	0
NM_000644.3	7234	7007.68	0	0
NM_000646.3	7234	7007.68	0	0
NM_000651.6	9937	9710.68	0	0
