target_id	length	eff_length	est_counts	tpm
NM_000209.4	2603	2379.63	0	0
NM_000210.4	5816	5592.63	4713.25	36.676
NM_000211.5	2807	2583.63	0	0
NM_000212.3	5941	5717.63	4760.64	36.2349
NM_000213.5	5896	5672.63	0	0
NM_000214.3	5940	5716.63	1469	11.183
NM_000215.4	5386	5162.63	67.5816	0.569685
NM_000216.4	6265	6041.63	406.402	2.92738
NM_000217.3	7985	7761.63	12	0.0672831
NM_000218.3	3224	3000.63	0	0
NM_000219.6	3505	3281.63	0	0
NM_000220.6	2333	2109.63	0	0
NM_000221.3	2397	2173.63	17.0827	0.342018
NM_000222.3	5147	4923.63	18.0894	0.159889
NM_000223.4	1880	1656.63	0	0
NM_000224.3	1413	1189.63	4263.42	155.964
NM_000226.4	2296	2072.63	4	0.0839877
NM_000227.6	5618	5394.63	0	0
NM_000228.3	4014	3790.63	156.908	1.8014
NM_000229.2	1496	1272.63	450.119	15.3923
NM_000230.3	3427	3203.63	64.6945	0.878825
NM_000231.3	1594	1370.63	0	0
NM_000232.5	4248	4024.63	6859.11	74.1685
NM_000233.4	3076	2852.63	0	0
NM_000234.3	3125	2901.63	1143.8	17.1548
NM_000235.4	2496	2272.63	3144.73	60.2189
NM_000236.3	2559	2335.63	2	0.0372652
NM_000237.3	3565	3341.63	1	0.0130232
NM_000238.4	4292	4068.63	0	0
NM_000239.3	1490	1266.63	0	0
NM_000240.4	3931	3707.63	43.9119	0.515423
NM_000242.3	3521	3297.63	0	0
NM_000243.3	3506	3282.63	0	0
NM_000244.4	2746	2522.63	0.177072	0.00305473
NM_000245.4	6822	6598.63	3582.61	23.6278
NM_000246.4	16061	15837.6	0	0
NM_000247.3	1366	1142.63	405.307	15.4367
NM_000248.4	4475	4251.63	0	0
NM_000249.4	2494	2270.63	1345.72	25.7921
NM_000250.2	3216	2992.63	1	0.014542
NM_000251.3	3115	2891.63	1860.08	27.9941
NM_000252.3	3412	3188.63	511.698	6.98373
NM_000253.4	4043	3819.63	0	0
NM_000254.3	10547	10323.6	1733.28	7.30657
NM_000255.4	3811	3587.63	1207.97	14.653
NM_000256.3	4217	3993.63	0	0
NM_000257.4	6027	5803.63	0	0
NM_000258.3	885	661.631	0	0
NM_000259.3	12238	12014.6	3597.29	13.0299
NM_000260.4	7483	7259.63	0	0
NM_000261.2	2100	1876.63	0	0
NM_000262.3	3696	3472.63	853.247	10.6929
NM_000263.4	2475	2251.63	1379.64	26.6653
NM_000264.5	8662	8438.63	0	0
NM_000265.7	1349	1125.63	0	0
NM_000266.4	1719	1495.63	13	0.378265
NM_000267.3	12381	12157.6	512.936	1.83608
NM_000268.4	5950	5726.63	515.266	3.91571
NM_000269.3	890	666.631	4584.54	299.287
NM_000270.4	1477	1253.63	5455	189.366
NM_000271.5	4760	4536.63	1421.65	13.6376
NM_000272.5	2690	2466.63	0	0
NM_000273.3	1645	1421.63	0	0
NM_000274.4	2039	1815.63	7777.32	186.415
NM_000275.3	3143	2919.63	0	0
NM_000276.4	5173	4949.63	290.383	2.55314
NM_000277.3	3759	3535.63	0	0
NM_000278.5	4189	3965.63	0	0
NM_000280.6	2701	2477.63	0	0
NM_000281.4	787	563.868	363.223	28.0332
NM_000282.4	2484	2260.63	265.586	5.11274
NM_000283.4	3294	3070.63	0	0
NM_000284.4	3349	3125.63	2371.81	33.0233
NM_000285.4	1907	1683.63	2516.74	65.0532
NM_000286.3	2617	2393.63	265	4.818
NM_000287.4	3444	3220.63	397.839	5.37581
NM_000288.4	1454	1230.63	176.908	6.25601
NM_000289.6	3090	2866.63	1336.13	20.284
NM_000290.4	837	613.693	1.02615	0.0727678
NM_000291.4	4812	4588.63	40313.7	382.338
NM_000292.3	5077	4853.63	383.729	3.44061
NM_000293.3	5459	5235.63	105.904	0.880281
NM_000294.3	5384	5160.63	428.759	3.61566
NM_000295.5	3006	2782.63	23.1174	0.361545
NM_000296.4	14137	13913.6	3241.59	10.139
NM_000297.4	5089	4865.63	7800.92	69.7725
NM_000298.6	3047	2823.63	0	0
NM_000299.4	5389	5165.63	0	0
NM_000300.4	991	767.631	0	0
NM_000301.5	3530	3306.63	8	0.105289
NM_000302.4	2976	2752.63	35394.4	559.582
NM_000303.3	2285	2061.63	2556.66	53.9684
NM_000304.4	1828	1604.63	1.08068e-08	2.9309e-10
NM_000305.3	1610	1386.63	1624.38	50.9805
NM_000306.4	1488	1264.63	0	0
NM_000307.5	3838	3614.63	0	0
NM_000308.4	1858	1634.63	5709.58	152.007
NM_000309.5	1672	1448.63	5.51437	0.165659
NM_000310.4	2284	2060.63	2962.1	62.5571
NM_000311.5	2435	2211.63	3527.34	69.4084
NM_000312.4	1769	1545.63	0	0
NM_000313.4	3372	3148.63	576.717	7.97112
NM_000314.8	8515	8291.63	0	0
NM_000315.4	791	567.812	0	0
NM_000316.3	2153	1929.63	0	0
NM_000317.3	872	648.631	1458	97.8222
NM_000318.3	4169	3945.63	53.027	0.584869
NM_000319.5	3213	2989.63	65.8542	0.958614
NM_000320.3	1507	1283.63	680.948	23.0861
NM_000321.3	4768	4544.63	4225.67	40.4646
NM_000322.5	3001	2777.63	53.9276	0.844918
NM_000324.3	1895	1671.63	0	0
NM_000325.6	2294	2070.63	218.879	4.60024
NM_000326.5	1638	1414.63	0	0
NM_000327.4	1358	1134.63	42	1.61091
NM_000328.3	3053	2829.63	220.491	3.39109
NM_000329.3	2605	2381.63	0	0
NM_000330.4	3031	2807.63	0	0
NM_000331.6	665	443.148	0	0
NM_000332.4	10606	10382.6	99.7986	0.418307
NM_000333.4	7250	7026.63	57.3748	0.355346
NM_000334.4	7805	7581.63	1	0.00574004
NM_000335.5	8516	8292.63	12.6208	0.0662325
NM_000336.3	2560	2336.63	0	0
NM_000337.6	9383	9159.63	714.938	3.39678
NM_000338.3	4708	4484.63	0	0
NM_000339.3	5567	5343.63	0	0
NM_000340.2	3181	2957.63	0	0
NM_000341.4	2969	2745.63	0	0
NM_000342.4	4954	4730.63	0	0
NM_000343.4	4832	4608.63	0.00584616	5.52048e-05
NM_000344.4	1482	1258.63	1103.85	38.1672
NM_000345.4	3177	2953.63	0	0
NM_000346.4	3931	3707.63	1839	21.5855
NM_000348.4	4519	4295.63	1	0.010131
NM_000349.3	2565	2341.63	4.00791	0.0744865
NM_000350.3	7328	7104.63	0	0
NM_000351.7	6352	6128.63	0	0
NM_000352.6	4921	4697.63	0	0
NM_000353.3	3945	3721.63	2	0.023387
NM_000354.6	2360	2136.63	0	0
NM_000355.4	2192	1968.63	55	1.21584
NM_000356.4	4792	4568.63	169.268	1.61237
NM_000358.3	2712	2488.63	234825	4106.4
NM_000359.3	2744	2520.63	28	0.483422
NM_000360.4	1827	1603.63	0.999962	0.0271367
NM_000361.3	4040	3816.63	1276	14.5495
NM_000362.5	4597	4373.63	240100	2389.06
NM_000363.5	843	619.693	0	0
NM_000364.4	1156	932.631	0	0
NM_000365.6	1351	1127.63	41895.6	1616.89
NM_000366.6	1265	1041.63	8.92596	0.372922
NM_000367.5	3184	2960.63	1033.49	15.1914
NM_000368.5	8598	8374.63	358.952	1.8653
NM_000369.5	4308	4084.63	1.26577	0.0134859
NM_000370.3	2633	2409.63	2.42586e-05	4.3812e-07
NM_000371.4	616	394.973	0	0
NM_000372.5	2062	1838.63	0	0
NM_000373.4	6652	6428.63	660.07	4.46837
NM_000374.5	1193	969.631	1522.46	68.3308
NM_000375.3	1336	1112.63	1032.27	40.3758
NM_000376.3	4616	4392.63	698.504	6.92025
NM_000377.3	1829	1605.63	2.31168	0.0626556
NM_000378.6	2971	2747.63	0	0
NM_000379.4	5715	5491.63	264.278	2.09429
NM_000380.4	1400	1176.63	283.516	10.4861
NM_000381.4	6168	5944.63	364.677	2.66969
NM_000382.3	3703	3479.63	541.239	6.76914
NM_000383.4	2690	2466.63	10.6308	0.18756
NM_000384.3	14121	13897.6	0	0
NM_000386.4	2307	2083.63	1477	30.8487
NM_000387.6	1778	1554.63	587	16.4319
NM_000388.4	10062	9838.63	0	0
NM_000389.5	2117	1893.63	8476.42	194.803
NM_000390.4	5438	5214.63	1853.45	15.468
NM_000391.4	3492	3268.63	2765	36.8135
NM_000392.5	5806	5582.63	41.7228	0.325246
NM_000393.5	6829	6605.63	59331.9	390.888
NM_000394.4	1139	915.631	0	0
NM_000395.3	4853	4629.63	118	1.10921
NM_000396.4	1629	1405.63	1845	57.1219
NM_000397.4	4276	4052.63	0	0
NM_000398.7	2916	2692.63	23623.5	381.808
NM_000399.5	2979	2755.63	3.51889	0.0555728
NM_000400.4	4108	3884.63	3310.16	37.0832
NM_000401.3	3469	3245.63	6087.91	81.6294
NM_000402.4	2406	2182.63	238.539	4.75616
NM_000403.4	1665	1441.63	156.53	4.72521
NM_000404.4	2523	2299.63	2064.63	39.0716
NM_000405.5	3603	3379.63	1178.09	15.1701
NM_000406.3	4402	4178.63	0	0
NM_000407.5	959	735.631	3.3359	0.197347
NM_000408.5	5812	5588.63	2852.15	22.2098
NM_000409.5	1904	1680.63	0	0
NM_000410.4	5176	4952.63	350.27	3.07783
NM_000411.8	8247	8023.63	164.624	0.892897
NM_000412.5	1947	1723.63	0	0
NM_000413.4	1274	1050.63	134.607	5.57562
NM_000414.4	2628	2404.63	2950.19	53.3925
NM_000415.3	1942	1718.63	0	0
NM_000416.3	2074	1850.63	1554.71	36.56
NM_000417.3	3218	2994.63	0	0
NM_000418.4	3624	3400.63	1517.42	19.4189
NM_000419.5	3479	3255.63	0	0
NM_000420.3	2494	2270.63	0	0
NM_000421.5	2143	1919.63	1397.29	31.6773
NM_000422.3	1517	1293.63	21.6592	0.728634
NM_000423.3	2450	2226.63	0	0
NM_000424.4	2238	2014.63	0	0
NM_000425.5	5099	4875.63	0	0
NM_000426.4	9696	9472.63	1878.64	8.6308
NM_000427.3	1245	1021.63	0	0
NM_000428.3	8460	8236.63	56264	297.275
NM_000429.3	3384	3160.63	0	0
NM_000430.4	5589	5365.63	11673.9	94.6836
NM_000431.4	2833	2609.63	361.612	6.03033
NM_000432.4	783	559.868	2	0.155461
NM_000433.4	2267	2043.63	0	0
NM_000434.4	3353	3129.63	1225.69	17.0437
NM_000435.3	8680	8456.63	13521.1	69.5813
NM_000436.4	3294	3070.63	2393.13	33.9169
NM_000437.4	3487	3263.63	283.257	3.7771
NM_000438.6	1501	1277.63	0	0
NM_000439.5	5136	4912.63	221	1.95774
NM_000440.3	5645	5421.63	0	0
NM_000441.2	4737	4513.63	59.7399	0.575991
NM_000442.5	6813	6589.63	40.1582	0.265211
NM_000443.4	4293	4069.63	0	0
NM_000444.6	6288	6064.63	10.849	0.0778507
NM_000445.5	14798	14574.6	4643.21	13.8643
NM_000446.7	2393	2169.63	0	0
NM_000447.3	2249	2025.63	69.4354	1.49176
NM_000448.3	6588	6364.63	0	0
NM_000449.4	3577	3353.63	98.3599	1.27638
NM_000450.2	3875	3651.63	0	0
NM_000451.4	7934	7710.63	3.01363	0.017009
NM_000452.3	3350	3126.63	0	0
NM_000453.3	3604	3380.63	0	0
NM_000454.5	895	671.631	4307.89	279.133
NM_000455.5	3293	3069.63	1925.39	27.2967
NM_000456.3	2445	2221.63	52.3281	1.02504
NM_000457.6	4739	4515.63	0	0
NM_000458.4	2790	2566.63	0	0
NM_000459.5	4683	4459.63	728.529	7.10928
NM_000460.4	1918	1694.63	0.000303846	7.80289e-06
NM_000461.5	7430	7206.63	0	0
NM_000462.5	5319	5095.63	2941.14	25.1186
NM_000463.3	2361	2137.63	0	0
NM_000465.4	5478	5254.63	961.99	7.9672
NM_000466.3	4369	4145.63	346.756	3.64008
NM_000474.4	1630	1406.63	1513.6	46.8282
NM_000475.5	1813	1589.63	2	0.0547534
NM_000476.3	2192	1968.63	587.048	12.9774
NM_000477.7	2285	2061.63	1	0.021109
NM_000478.6	2536	2312.63	868.246	16.3386
NM_000479.5	1809	1585.63	54	1.48207
NM_000480.3	4357	4133.63	126.445	1.33121
NM_000481.4	1997	1773.63	101.183	2.48268
NM_000482.4	1471	1247.63	0	0
NM_000483.5	660	438.148	0	0
NM_000484.4	3583	3359.63	16111.7	208.703
NM_000485.3	931	707.631	1268.89	78.0357
NM_000486.6	4180	3956.63	0	0
NM_000487.6	4294	4070.63	1046.48	11.1879
NM_000488.4	1552	1328.63	0	0
NM_000489.6	11165	10941.6	1118.55	4.44888
NM_000490.5	619	397.814	1	0.109395
NM_000491.5	1098	874.631	0	0
NM_000492.4	6070	5846.63	0	0
NM_000493.4	3302	3078.63	0	0
NM_000494.4	5612	5388.63	40	0.323042
NM_000495.5	6513	6289.63	335.339	2.32026
NM_000496.3	769	546.146	4.15585	0.331153
NM_000497.4	3540	3316.63	0	0
NM_000498.3	2936	2712.63	0	0
NM_000499.5	2600	2376.63	6.78833	0.124302
NM_000500.9	2006	1782.63	1.38908	0.0339111
NM_000501.4	3397	3173.63	4274.39	58.6132
NM_000502.6	2719	2495.63	0	0
NM_000503.6	4163	3939.63	0	0
NM_000504.4	1536	1312.63	157.815	5.23219
NM_000505.4	2036	1812.63	0	0
NM_000506.5	1990	1766.63	0	0
NM_000507.4	1473	1249.63	0	0
NM_000508.5	3654	3430.63	0	0
NM_000509.6	1565	1341.63	0	0
NM_000510.4	1855	1631.63	0	0
NM_000511.6	3116	2892.63	0.161401	0.00242824
NM_000512.5	2344	2120.63	1207.48	24.7795
NM_000513.2	1998	1774.63	0	0
NM_000514.4	4171	3947.63	1185.42	13.0681
NM_000515.5	823	599.754	0	0
NM_000516.7	1854	1630.63	11107.2	296.434
NM_000517.6	576	356.028	0	0
NM_000518.5	628	406.612	1	0.107028
NM_000519.4	620	398.814	0	0
NM_000520.6	4785	4561.63	1733.73	16.5402
NM_000521.4	1812	1588.63	3793.86	103.929
NM_000522.5	5015	4791.63	13	0.11807
NM_000523.4	2416	2192.63	2	0.0396956
NM_000524.4	4572	4348.63	0	0
NM_000525.4	3412	3188.63	2.00086	0.027308
NM_000526.5	1636	1412.63	453.921	13.9839
NM_000527.5	5173	4949.63	4635.47	40.7567
NM_000528.4	3185	2961.63	2067.67	30.3828
NM_000529.2	3652	3428.63	0	0
NM_000530.8	1951	1727.63	17.2716	0.43507
NM_000531.6	1522	1298.63	0	0
NM_000532.5	1799	1575.63	789.752	21.8129
NM_000533.5	3011	2787.63	0	0
NM_000534.5	3156	2932.63	820.468	12.1754
NM_000535.7	5093	4869.63	367.979	3.28855
NM_000536.4	2388	2164.63	0	0
NM_000537.4	1462	1238.63	38	1.33512
NM_000538.4	2306	2082.63	258	5.3912
NM_000539.3	2768	2544.63	0	0
NM_000540.3	15400	15176.6	0.00230482	6.60907e-06
NM_000541.5	1596	1372.63	0	0
NM_000542.5	3550	3326.63	0	0
NM_000543.5	2410	2186.63	3138.38	62.4609
NM_000544.3	5679	5455.63	844.662	6.73776
NM_000545.8	3442	3218.63	0	0
NM_000546.6	2512	2288.63	381.718	7.25846
NM_000547.6	4090	3866.63	0	0
NM_000548.5	6415	6191.63	2.41091	0.0169455
NM_000549.5	528	310.283	0	0
NM_000550.3	2896	2672.63	0	0
NM_000551.4	4414	4190.63	1314.16	13.6473
NM_000552.5	8830	8606.63	21	0.106185
NM_000553.6	7575	7351.63	699.37	4.14
NM_000554.6	4366	4142.63	1.00098	0.0105154
NM_000555.3	9433	9209.63	0	0
NM_000557.5	2368	2144.63	141	2.86117
NM_000558.5	577	356.957	3	0.365749
NM_000559.3	587	366.665	0	0
NM_000560.4	1505	1281.63	0	0
NM_000561.4	1164	940.631	4.01163	0.185601
NM_000562.3	2367	2143.63	0	0
NM_000564.5	5808	5584.63	0	0
NM_000565.4	5764	5540.63	137.816	1.08248
NM_000566.4	1333	1109.63	0	0
NM_000567.3	2015	1791.63	0	0
NM_000569.8	2100	1876.63	0	0
NM_000570.5	2143	1919.63	0	0
NM_000572.3	1630	1406.63	0	0
NM_000574.5	2590	2366.63	2078.26	38.2162
NM_000575.5	2017	1793.63	17	0.412471
NM_000576.3	1507	1283.63	144.24	4.89017
NM_000577.5	1671	1447.63	58.8802	1.77006
NM_000578.4	3608	3384.63	0	0
NM_000579.4	3661	3437.63	0	0
NM_000581.4	899	675.631	3011.85	194
NM_000582.3	1519	1295.63	26.6399	0.894806
NM_000583.4	1685	1461.63	0	0
NM_000584.4	1642	1418.63	2261.75	69.3829
NM_000585.5	2015	1791.63	42.5064	1.03248
NM_000586.4	1029	805.631	0	0
NM_000587.4	5716	5492.63	1.00273	0.00794479
NM_000588.4	924	700.631	0	0
NM_000589.4	615	394.013	0	0
NM_000590.2	605	384.362	0	0
NM_000591.4	1356	1132.63	5	0.192114
NM_000593.6	2685	2461.63	1263.15	22.3311
NM_000594.4	1678	1454.63	11	0.329092
NM_000595.4	1416	1192.63	0	0
NM_000596.4	1514	1290.63	3	0.101157
NM_000597.3	1414	1190.63	501	18.3121
NM_000598.5	2613	2389.63	76766.1	1398.03
NM_000599.4	6239	6015.63	64351.9	465.541
NM_000600.5	1127	903.631	1333.76	64.2341
NM_000601.6	5834	5610.63	194.684	1.51006
NM_000602.5	3156	2932.63	584835	8678.68
NM_000603.5	4366	4142.63	43.342	0.455314
NM_000605.4	1144	920.631	0	0
NM_000606.3	881	657.631	3.94135	0.26082
NM_000607.4	764	541.146	0	0
NM_000608.4	759	536.199	0	0
NM_000609.7	3537	3313.63	4895.57	64.2949
NM_000610.4	5431	5207.63	0	0
NM_000611.6	7563	7339.63	42979.5	254.839
NM_000612.6	5580	5356.63	331.979	2.6971
NM_000613.3	1575	1351.63	22	0.708341
NM_000614.4	1902	1678.63	59.0364	1.53053
NM_000615.7	5789	5565.63	52.0457	0.406957
NM_000616.5	3049	2825.63	386.152	5.94731
NM_000617.3	4132	3908.63	216.957	2.41561
NM_000618.5	7277	7053.63	0	0
NM_000619.3	1211	987.631	0	0
NM_000620.5	12007	11783.6	0	0
NM_000621.5	5415	5191.63	45.7984	0.383906
NM_000623.4	3991	3767.63	93.6388	1.0816
NM_000624.6	2278	2054.63	7	0.148266
NM_000625.4	4206	3982.63	1	0.0109272
NM_000626.4	1246	1022.63	1.96408	0.0835829
NM_000627.4	5294	5070.63	12396.4	106.393
NM_000628.5	1941	1717.63	1025.13	25.9733
NM_000629.3	6075	5851.63	3025.8	22.5031
NM_000631.5	1378	1154.63	1	0.0376907
NM_000632.4	4719	4495.63	0	0
NM_000633.3	6881	6657.63	77.6243	0.507406
NM_000634.3	2459	2235.63	0	0
NM_000635.4	3959	3735.63	107.443	1.25167
NM_000636.4	14167	13943.6	18.1618	0.056684
NM_000637.5	3034	2810.63	1510.75	23.3919
NM_000638.4	1626	1402.63	32	0.992851
NM_000639.3	1805	1581.63	0	0
NM_000640.3	1338	1114.63	535	20.8882
NM_000641.4	2378	2154.63	12441.6	251.294
NM_000642.3	7091	6867.63	1185.44	7.51192
NM_000643.3	7294	7070.63	0	0
NM_000644.3	7234	7010.63	0	0
NM_000646.3	7234	7010.63	0	0
