target_id	length	eff_length	est_counts	tpm
NM_000061.3	2575	2343.55	0	0
NM_000062.3	1830	1598.55	994.092	29.3177
NM_000063.6	2610	2378.55	5.58893	0.110776
NM_000064.4	5231	4999.55	169	1.59362
NM_000065.5	3691	3459.55	0	0
NM_000066.4	2040	1808.55	0	0
NM_000067.3	1562	1330.55	10.9869	0.389292
NM_000068.4	8660	8428.55	0	0
NM_000069.3	6028	5796.55	0	0
NM_000070.3	3315	3083.55	35.2411	0.538799
NM_000071.3	2495	2263.55	333.812	6.9525
NM_000072.3	2108	1876.55	0.000924496	2.3226e-05
NM_000073.3	2690	2458.55	0	0
NM_000074.3	1852	1620.55	1	0.0290917
NM_000075.4	1865	1633.55	3713.13	107.161
NM_000076.2	1943	1711.55	0	0
NM_000077.5	978	746.547	34.9923	2.20975
NM_000078.3	1691	1459.55	0	0
NM_000079.4	1984	1752.55	5	0.134502
NM_000080.4	2482	2250.55	9.34674	0.195795
NM_000081.4	13466	13234.5	410.903	1.46372
NM_000082.4	9414	9182.55	245.276	1.25927
NM_000083.3	3187	2955.55	0	0
NM_000084.5	9472	9240.55	49.4978	0.252532
NM_000085.5	2562	2330.55	0	0
NM_000086.2	1879	1647.55	295.551	8.45714
NM_000087.5	2784	2552.55	0	0
NM_000088.4	5914	5682.55	1.0587e+06	8783.33
NM_000089.4	5072	4840.55	599231	5836.18
NM_000090.4	5490	5258.55	182343	1634.75
NM_000091.5	8038	7806.55	4.64537	0.0280537
NM_000092.5	9984	9752.55	0	0
NM_000093.5	8442	8210.55	65863	378.18
NM_000094.4	9231	8999.55	4760.64	24.9387
NM_000095.3	2452	2220.55	738	15.6684
NM_000096.4	4452	4220.55	0	0
NM_000097.7	2709	2477.55	2403.05	45.7266
NM_000098.3	2699	2467.55	540.888	10.3341
NM_000099.4	793	561.729	5957.96	500.034
NM_000100.4	588	359.59	3934	515.769
NM_000101.4	692	461.433	1778.94	181.753
NM_000102.4	1750	1518.55	1	0.0310456
NM_000103.4	4403	4171.55	4.18662e-06	4.73146e-08
NM_000104.4	5218	4986.55	1682	15.9021
NM_000106.6	1588	1356.55	0	0
NM_000107.3	1815	1583.55	498.494	14.8408
NM_000108.5	3537	3305.55	3152.02	44.9546
NM_000109.4	13854	13622.5	0	0
NM_000110.4	4423	4191.55	1853.29	20.8448
NM_000111.3	2882	2650.55	0	0
NM_000112.4	8054	7822.55	1867.47	11.2547
NM_000113.3	2080	1848.55	3264	83.2431
NM_000115.5	4274	4042.55	57.7492	0.673472
NM_000116.5	1906	1674.55	69.1877	1.94787
NM_000117.3	1281	1049.55	2321	104.256
NM_000118.4	3082	2850.55	590.351	9.76361
NM_000119.3	2434	2202.55	0	0
NM_000120.4	1780	1548.55	5.35097	0.162906
NM_000121.4	2411	2179.55	326.658	7.0657
NM_000122.2	2718	2486.55	1607.52	30.4781
NM_000123.4	3888	3656.55	2686.98	34.6435
NM_000124.4	9001	8769.55	549.793	2.95564
NM_000125.4	6327	6095.55	143.756	1.11184
NM_000126.4	2289	2057.55	866.777	19.8603
NM_000127.3	8243	8011.55	10951	64.4415
NM_000128.4	3053	2821.55	0	0
NM_000129.4	3828	3596.55	0	0
NM_000130.5	9132	8900.55	3.01256	0.0159569
NM_000131.4	3144	2912.55	0	0
NM_000132.4	9032	8800.55	13.3977	0.0717709
NM_000133.4	2800	2568.55	0	0
NM_000134.4	2226	1994.55	1.25266	0.0296085
NM_000135.4	5452	5220.55	1436.99	12.9768
NM_000136.3	4592	4360.55	266.098	2.87693
NM_000137.4	1456	1224.55	513.127	19.7551
NM_000138.5	11609	11377.5	72910.6	302.114
NM_000139.5	3648	3416.55	0	0
NM_000140.5	7689	7457.55	1226.44	7.75318
NM_000141.5	4624	4392.55	0	0
NM_000142.5	4301	4069.55	81.0511	0.938948
NM_000143.4	1791	1559.55	3340	100.966
NM_000144.5	6978	6746.55	308.173	2.15349
NM_000145.4	2762	2530.55	0	0
NM_000146.4	871	639.547	25776	1900.08
NM_000147.5	2043	1811.55	74	1.9258
NM_000148.4	4214	3982.55	0	0
NM_000149.4	2565	2333.55	0	0
NM_000150.4	3326	3094.55	0	0
NM_000151.4	4164	3932.55	0	0
NM_000152.5	3751	3519.55	0.00952436	0.000127579
NM_000153.4	3794	3562.55	829.323	10.9747
NM_000154.2	1397	1165.55	639.864	25.8813
NM_000155.4	1756	1524.55	194.966	6.02903
NM_000156.6	1110	878.547	163.158	8.75532
NM_000157.4	2291	2059.55	1395.94	31.9538
NM_000158.4	2941	2709.55	8239.17	143.356
NM_000159.4	1852	1620.55	431.208	12.5445
NM_000160.5	2030	1798.55	0.0020251	5.30827e-05
NM_000161.3	2916	2684.55	49.2373	0.864673
NM_000162.5	2745	2513.55	0	0
NM_000163.5	4899	4667.55	42.006	0.424279
NM_000164.4	3310	3078.55	5.9297	0.0908063
NM_000165.5	3083	2851.55	8717	144.117
NM_000166.6	1937	1705.55	0	0
NM_000167.6	4410	4178.55	0.0405596	0.000457612
NM_000168.6	8405	8173.55	238.303	1.37451
NM_000169.3	1318	1086.55	698.828	30.3215
NM_000170.3	3843	3611.55	93	1.214
NM_000171.4	1812	1580.55	0	0
NM_000172.4	2465	2233.55	1.06959	0.0225761
NM_000173.7	2514	2282.55	30	0.619627
NM_000174.5	877	645.547	0	0
NM_000175.5	4125	3893.55	13365.6	161.835
NM_000176.3	6778	6546.55	840.703	6.05423
NM_000177.5	2619	2387.55	649.615	12.8272
NM_000178.4	1909	1677.55	1799.74	50.5782
NM_000179.3	4265	4033.55	3072.3	35.9092
NM_000180.4	3680	3448.55	0	0
NM_000181.4	2199	1967.55	459.56	11.0115
NM_000182.5	2943	2711.55	7663.97	133.249
NM_000183.3	1997	1765.55	3194.39	85.2977
NM_000184.3	586	357.698	0	0
NM_000185.4	2203	1971.55	57	1.363
NM_000186.4	3962	3730.55	333.986	4.22069
NM_000187.4	1674	1442.55	3	0.0980438
NM_000188.3	3602	3370.55	11023.3	154.184
NM_000189.5	5626	5394.55	4147.2	36.2434
NM_000190.4	1505	1273.55	711.603	26.3422
NM_000191.3	1570	1338.55	463.697	16.3316
NM_000192.3	3921	3689.55	176.291	2.25261
NM_000193.4	4650	4418.55	0	0
NM_000194.3	1395	1163.55	1829	74.1069
NM_000195.5	3703	3471.55	4.07902e-07	5.53939e-09
NM_000196.4	1896	1664.55	3.31001	0.0937479
NM_000197.2	1159	927.547	0	0
NM_000198.4	1675	1443.55	0	0
NM_000199.5	2705	2473.55	243.748	4.64569
NM_000200.3	532	306.524	0	0
NM_000201.3	2967	2735.55	258.681	4.4581
NM_000202.8	7580	7348.55	2737.51	17.5624
NM_000203.5	2174	1942.55	157.595	3.82472
NM_000204.5	1978	1746.55	77.1583	2.08272
NM_000206.3	1480	1248.55	0	0
NM_000207.3	465	246.112	0	0
NM_000208.4	9463	9231.55	225.566	1.15193
NM_000209.4	2603	2371.55	0	0
NM_000210.4	5816	5584.55	7025.79	59.3111
NM_000211.5	2807	2575.55	13	0.237959
NM_000212.3	5941	5709.55	2762.83	22.8129
NM_000213.5	5896	5664.55	26.8176	0.223195
NM_000214.3	5940	5708.55	143	1.18097
NM_000215.4	5386	5154.55	15.6592	0.143221
NM_000216.4	6265	6033.55	117.487	0.918007
NM_000217.3	7985	7753.55	3	0.018241
NM_000218.3	3224	2992.55	0	0
NM_000219.6	3505	3273.55	0	0
NM_000220.6	2333	2101.55	0	0
NM_000221.3	2397	2165.55	0	0
NM_000222.3	5147	4915.55	1.06576	0.0102215
NM_000223.4	1880	1648.55	0	0
NM_000224.3	1413	1181.55	934.583	37.2903
NM_000226.4	2296	2064.55	1	0.0228352
NM_000227.6	5618	5386.55	12.5292	0.109658
NM_000228.3	4014	3782.55	0.056707	0.000706775
NM_000229.2	1496	1264.55	349.436	13.0275
NM_000230.3	3427	3195.55	0.704011	0.0103864
NM_000231.3	1594	1362.55	0	0
NM_000232.5	4248	4016.55	7377.43	86.5926
NM_000233.4	3076	2844.55	0	0
NM_000234.3	3125	2893.55	1242.59	20.2454
NM_000235.4	2496	2264.55	2238.72	46.6065
NM_000236.3	2559	2327.55	4	0.0810196
NM_000237.3	3565	3333.55	2	0.0282847
NM_000238.4	4292	4060.55	0	0
NM_000239.3	1490	1258.55	2.02432	0.0758295
NM_000240.4	3931	3699.55	34	0.43327
NM_000242.3	3521	3289.55	0	0
NM_000243.3	3506	3274.55	0	0
NM_000244.4	2746	2514.55	6.599	0.123722
NM_000245.4	6822	6590.55	4938.14	35.324
NM_000246.4	16061	15829.5	0	0
NM_000247.3	1366	1134.55	1478.14	61.4219
NM_000248.4	4475	4243.55	0	0
NM_000249.4	2494	2262.55	1533.55	31.9543
NM_000250.2	3216	2984.55	0	0
NM_000251.3	3115	2883.55	1751.47	28.6355
NM_000252.3	3412	3180.55	453.5	6.72209
NM_000253.4	4043	3811.55	0	0
NM_000254.3	10547	10315.5	2060.65	9.41761
NM_000255.4	3811	3579.55	981.542	12.9274
NM_000256.3	4217	3985.55	0	0
NM_000257.4	6027	5795.55	0	0
NM_000258.3	885	653.547	0	0
NM_000259.3	12238	12006.5	3544.26	13.9167
NM_000260.4	7483	7251.55	0	0
NM_000261.2	2100	1868.55	1	0.0252304
NM_000262.3	3696	3464.55	932.033	12.6828
NM_000263.4	2475	2243.55	1053.05	22.1281
NM_000264.5	8662	8430.55	0	0
NM_000265.7	1349	1117.55	0	0
NM_000266.4	1719	1487.55	10	0.316926
NM_000267.3	12381	12149.5	444.862	1.72621
NM_000268.4	5950	5718.55	581.79	4.79633
NM_000269.3	890	658.547	5005.32	358.322
NM_000270.4	1477	1245.55	4451	168.471
NM_000271.5	4760	4528.55	1645.76	17.1331
NM_000272.5	2690	2458.55	0	0
NM_000273.3	1645	1413.55	0	0
NM_000274.4	2039	1807.55	6821.14	177.908
NM_000275.3	3143	2911.55	0	0
NM_000276.4	5173	4941.55	150.794	1.43863
NM_000277.3	3759	3527.55	0	0
NM_000278.5	4189	3957.55	0	0
NM_000280.6	2701	2469.55	0	0
NM_000281.4	787	555.785	286.622	24.3125
NM_000282.4	2484	2252.55	184.586	3.86325
NM_000283.4	3294	3062.55	0	0
NM_000284.4	3349	3117.55	2451.25	37.0683
NM_000285.4	1907	1675.55	3565.22	100.313
NM_000286.3	2617	2385.55	209	4.13035
NM_000287.4	3444	3212.55	659.032	9.67132
NM_000288.4	1454	1222.55	212.262	8.18531
NM_000289.6	3090	2858.55	1710.7	28.2135
NM_000290.4	837	605.67	0	0
NM_000291.4	4812	4580.55	34383.6	353.886
NM_000292.3	5077	4845.55	303.847	2.95625
NM_000293.3	5459	5227.55	34.6075	0.312105
NM_000294.3	5384	5152.55	397.379	3.6359
NM_000295.5	3006	2774.55	5.77438	0.0981165
NM_000296.4	14137	13905.5	1279.05	4.33639
NM_000297.4	5089	4857.55	3299.49	32.0228
NM_000298.6	3047	2815.55	0	0
NM_000299.4	5389	5157.55	0	0
NM_000300.4	991	759.547	0	0
NM_000301.5	3530	3298.55	16.4626	0.23529
NM_000302.4	2976	2744.55	23093.5	396.688
NM_000303.3	2285	2053.55	2246.57	51.5755
NM_000304.4	1828	1596.55	8.69442	0.256737
NM_000305.3	1610	1378.55	1508.68	51.5946
NM_000306.4	1488	1256.55	2	0.0750378
NM_000307.5	3838	3606.55	0	0
NM_000308.4	1858	1626.55	5095.55	147.691
NM_000309.5	1672	1440.55	17.806	0.58273
NM_000310.4	2284	2052.55	2763.59	63.476
NM_000311.5	2435	2203.55	2991.67	64.0058
NM_000312.4	1769	1537.55	0	0
NM_000313.4	3372	3140.55	475.904	7.14402
NM_000314.8	8515	8283.55	44.1051	0.251016
NM_000315.4	791	559.785	0	0
NM_000316.3	2153	1921.55	0	0
NM_000317.3	872	640.547	1804	132.774
NM_000318.3	4169	3937.55	195.887	2.34536
NM_000319.5	3213	2981.55	0	0
NM_000320.3	1507	1275.55	612.976	22.6556
NM_000321.3	4768	4536.55	3869	40.207
NM_000322.5	3001	2769.55	51	0.868141
NM_000324.3	1895	1663.55	0	0
NM_000325.6	2294	2062.55	226.167	5.16956
NM_000326.5	1638	1406.55	0	0
NM_000327.4	1358	1126.55	35	1.4647
NM_000328.3	3053	2821.55	269.427	4.50176
NM_000329.3	2605	2373.55	0	0
NM_000330.4	3031	2799.55	0	0
NM_000331.6	665	434.701	0	0
NM_000332.4	10606	10374.5	31.8694	0.144822
NM_000333.4	7250	7018.55	146.219	0.98217
NM_000334.4	7805	7573.55	1	0.00622486
NM_000335.5	8516	8284.55	0	0
NM_000336.3	2560	2328.55	0	0
NM_000337.6	9383	9151.55	1347.37	6.94099
NM_000338.3	4708	4476.55	0.333333	0.00351046
NM_000339.3	5567	5335.55	0.000132158	1.16773e-06
NM_000340.2	3181	2949.55	0	0
NM_000341.4	2969	2737.55	0	0
NM_000342.4	4954	4722.55	0	0
NM_000343.4	4832	4600.55	0.000531219	5.44368e-06
NM_000344.4	1482	1250.55	725.586	27.3538
NM_000345.4	3177	2945.55	0	0
NM_000346.4	3931	3699.55	1762	22.4536
NM_000348.4	4519	4287.55	0	0
NM_000349.3	2565	2333.55	4.00699	0.0809525
NM_000350.3	7328	7096.55	0	0
NM_000351.7	6352	6120.55	0	0
NM_000352.6	4921	4689.55	0	0
NM_000353.3	3945	3713.55	4	0.0507808
NM_000354.6	2360	2128.55	0	0
NM_000355.4	2192	1960.55	49	1.17828
NM_000356.4	4792	4560.55	158.557	1.63907
NM_000358.3	2712	2480.55	434918	8265.87
NM_000359.3	2744	2512.55	18	0.337744
NM_000360.4	1827	1595.55	0	0
NM_000361.3	4040	3808.55	6663	82.4782
NM_000362.5	4597	4365.55	276714	2988.28
NM_000363.5	843	611.61	0	0
NM_000364.4	1156	924.547	0	0
NM_000365.6	1351	1119.55	32744.6	1378.88
NM_000366.6	1265	1033.55	4.9569	0.226104
NM_000367.5	3184	2952.55	537.752	8.58646
NM_000368.5	8598	8366.55	462.628	2.60684
NM_000369.5	4308	4076.55	1.26326	0.0146093
NM_000370.3	2633	2401.55	0	0
NM_000371.4	616	386.607	0	0
NM_000372.5	2062	1830.55	0	0
NM_000373.4	6652	6420.55	644.114	4.72955
NM_000374.5	1193	961.547	1643.76	80.5931
NM_000375.3	1336	1104.55	870.836	37.169
NM_000376.3	4616	4384.55	470.87	5.06296
NM_000377.3	1829	1597.55	0	0
NM_000378.6	2971	2739.55	0	0
NM_000379.4	5715	5483.55	353.978	3.04329
NM_000380.4	1400	1168.55	228.019	9.19926
NM_000381.4	6168	5936.55	637.522	5.06279
NM_000382.3	3703	3471.55	521.412	7.08087
NM_000383.4	2690	2458.55	1.11066	0.0212976
NM_000384.3	14121	13889.5	0	0
NM_000386.4	2307	2075.55	1574	35.752
NM_000387.6	1778	1546.55	536	16.3392
NM_000388.4	10062	9830.55	0	0
NM_000389.5	2117	1885.55	2997.18	74.9384
NM_000390.4	5438	5206.55	1374.75	12.4481
NM_000391.4	3492	3260.55	2405	34.7739
NM_000392.5	5806	5574.55	34.7195	0.293625
NM_000393.5	6829	6597.55	37545.9	268.293
NM_000394.4	1139	907.547	0	0
NM_000395.3	4853	4621.55	21	0.21422
NM_000396.4	1629	1397.55	2341	78.9703
NM_000397.4	4276	4044.55	0	0
NM_000398.7	2916	2684.55	17747.6	311.672
NM_000399.5	2979	2747.55	0	0
NM_000400.4	4108	3876.55	2401.93	29.2109
NM_000401.3	3469	3237.55	6134	89.3216
NM_000402.4	2406	2174.55	202.007	4.37952
NM_000403.4	1665	1433.55	113.468	3.73156
NM_000404.4	2523	2291.55	2133.31	43.8889
NM_000405.5	3603	3371.55	1325.02	18.5278
NM_000406.3	4402	4170.55	17	0.19217
NM_000407.5	959	727.547	4.36505	0.28285
NM_000408.5	5812	5580.55	1899.32	16.0454
NM_000409.5	1904	1672.55	0	0
NM_000410.4	5176	4944.55	313.228	2.9865
NM_000411.8	8247	8015.55	182.674	1.07441
NM_000412.5	1947	1715.55	0	0
NM_000413.4	1274	1042.55	61.043	2.76038
NM_000414.4	2628	2396.55	2474.55	48.6788
NM_000415.3	1942	1710.55	0	0
NM_000416.3	2074	1842.55	1236.12	31.628
NM_000417.3	3218	2986.55	0	0
NM_000418.4	3624	3392.55	735.11	10.2154
NM_000419.5	3479	3247.55	0	0
NM_000420.3	2494	2262.55	0	0
NM_000421.5	2143	1911.55	1306.64	32.2256
NM_000422.3	1517	1285.55	48	1.76028
NM_000423.3	2450	2218.55	0	0
NM_000424.4	2238	2006.55	17	0.399419
NM_000425.5	5099	4867.55	0	0
NM_000426.4	9696	9464.55	2407.25	11.9909
NM_000427.3	1245	1013.55	1	0.0465141
NM_000428.3	8460	8228.55	49786	285.242
NM_000429.3	3384	3152.55	0	0
NM_000430.4	5589	5357.55	9846.46	86.6449
NM_000431.4	2833	2601.55	209.712	3.80033
NM_000432.4	783	551.785	0	0
NM_000433.4	2267	2035.55	0	0
NM_000434.4	3353	3121.55	1287.15	19.4396
NM_000435.3	8680	8448.55	2829.06	15.7866
NM_000436.4	3294	3062.55	2496.4	38.4291
NM_000437.4	3487	3255.55	472.323	6.8398
NM_000438.6	1501	1269.55	0	0
NM_000439.5	5136	4904.55	140.783	1.35325
NM_000440.3	5645	5413.55	0	0
NM_000441.2	4737	4505.55	56.7937	0.594267
NM_000442.5	6813	6581.55	40.3959	0.28936
NM_000443.4	4293	4061.55	0	0
NM_000444.6	6288	6056.55	9.25144	0.0720134
NM_000445.5	14798	14566.5	3697.51	11.9669
NM_000446.7	2393	2161.55	0	0
NM_000447.3	2249	2017.55	167.593	3.91617
NM_000448.3	6588	6356.55	0	0
NM_000449.4	3577	3345.55	155.814	2.19567
NM_000450.2	3875	3643.55	0	0
NM_000451.4	7934	7702.55	0	0
NM_000452.3	3350	3118.55	0	0
NM_000453.3	3604	3372.55	0	0
NM_000454.5	895	663.547	4031.08	286.404
NM_000455.5	3293	3061.55	2273.94	35.016
NM_000456.3	2445	2213.55	41.8418	0.89115
NM_000457.6	4739	4507.55	0	0
NM_000458.4	2790	2558.55	0	0
NM_000459.5	4683	4451.55	834.942	8.84248
NM_000460.4	1918	1686.55	0	0
NM_000461.5	7430	7198.55	0	0
NM_000462.5	5319	5087.55	2903.35	26.9042
NM_000463.3	2361	2129.55	0	0
NM_000465.4	5478	5246.55	729.059	6.55116
NM_000466.3	4369	4137.55	355.472	4.05034
NM_000474.4	1630	1398.55	1336.45	45.051
NM_000475.5	1813	1581.55	3	0.0894268
NM_000476.3	2192	1960.55	400.165	9.62256
NM_000477.7	2285	2053.55	1	0.0229575
NM_000478.6	2536	2304.55	68.2096	1.39537
NM_000479.5	1809	1577.55	40	1.19538
NM_000480.3	4357	4125.55	51.1855	0.584917
NM_000481.4	1997	1765.55	83.3284	2.22506
NM_000482.4	1471	1239.55	0	0
NM_000483.5	660	429.788	0	0
NM_000484.4	3583	3351.55	14257.5	200.552
NM_000485.3	931	699.547	1253.67	84.4883
NM_000486.6	4180	3948.55	0	0
NM_000487.6	4294	4062.55	924.278	10.7259
NM_000488.4	1552	1320.55	0	0
NM_000489.6	11165	10933.5	1082.27	4.66661
NM_000490.5	619	389.53	0	0
NM_000491.5	1098	866.547	0	0
NM_000492.4	6070	5838.55	0	0
NM_000493.4	3302	3070.55	0	0
NM_000494.4	5612	5380.55	181	1.58592
NM_000495.5	6513	6281.55	75	0.56289
NM_000496.3	769	537.84	5.1372	0.4503
NM_000497.4	3540	3308.55	0	0
NM_000498.3	2936	2704.55	0	0
NM_000499.5	2600	2368.55	7.11631	0.141645
NM_000500.9	2006	1774.55	0	0
NM_000501.4	3397	3165.55	1089.46	16.2253
NM_000502.6	2719	2487.55	2	0.0379042
NM_000503.6	4163	3931.55	0	0
NM_000504.4	1536	1304.55	51.5196	1.86184
NM_000505.4	2036	1804.55	0	0
NM_000506.5	1990	1758.55	0	0
NM_000507.4	1473	1241.55	0	0
NM_000508.5	3654	3422.55	0	0
NM_000509.6	1565	1333.55	0	0
NM_000510.4	1855	1623.55	0	0
NM_000511.6	3116	2884.55	0.0273758	0.000447423
NM_000512.5	2344	2112.55	1068.71	23.8498
NM_000513.2	1998	1766.55	0	0
NM_000514.4	4171	3939.55	1762.4	21.0905
NM_000515.5	823	591.67	0	0
NM_000516.7	1854	1622.55	9559.11	277.747
NM_000517.6	576	348.019	0	0
NM_000518.5	628	398.332	0	0
NM_000519.4	620	390.53	0	0
NM_000520.6	4785	4553.55	1635.43	16.9321
NM_000521.4	1812	1580.55	3872.09	115.496
NM_000522.5	5015	4783.55	14	0.137977
NM_000523.4	2416	2184.55	9.17478	0.197999
NM_000524.4	4572	4340.55	0	0
NM_000525.4	3412	3180.55	3.00009	0.0444694
NM_000526.5	1636	1404.55	624	20.9448
NM_000527.5	5173	4941.55	3795.61	36.2115
NM_000528.4	3185	2953.55	1684.47	26.8874
NM_000529.2	3652	3420.55	0	0
NM_000530.8	1951	1719.55	6.90888	0.189418
NM_000531.6	1522	1290.55	0	0
NM_000532.5	1799	1567.55	620.04	18.6478
NM_000533.5	3011	2779.55	0	0
NM_000534.5	3156	2924.55	585.823	9.44358
NM_000535.7	5093	4861.55	182.322	1.76805
NM_000536.4	2388	2156.55	0	0
NM_000537.4	1462	1230.55	35	1.34091
NM_000538.4	2306	2074.55	206	4.68137
NM_000539.3	2768	2536.55	0	0
NM_000540.3	15400	15168.5	7.61224e-05	2.3659e-07
NM_000541.5	1596	1364.55	0	0
NM_000542.5	3550	3318.55	0	0
NM_000543.5	2410	2178.55	2815.34	60.9245
NM_000544.3	5679	5447.55	232.319	2.01054
NM_000545.8	3442	3210.55	0	0
NM_000546.6	2512	2280.55	311.897	6.44764
NM_000547.6	4090	3858.55	0	0
NM_000548.5	6415	6183.55	33.0283	0.251813
NM_000549.5	528	302.648	0	0
NM_000550.3	2896	2664.55	0	0
NM_000551.4	4414	4182.55	1136.15	12.8063
NM_000552.5	8830	8598.55	26	0.142553
NM_000553.6	7575	7343.55	703.534	4.51656
NM_000554.6	4366	4134.55	0	0
NM_000555.3	9433	9201.55	0	0
NM_000557.5	2368	2136.55	24.0309	0.530257
NM_000558.5	577	349.019	4	0.540306
NM_000559.3	587	358.626	0	0
NM_000560.4	1505	1273.55	0	0
NM_000561.4	1164	932.547	0	0
NM_000562.3	2367	2135.55	0.999955	0.022075
NM_000564.5	5808	5576.55	0	0
NM_000565.4	5764	5532.55	94.5584	0.805756
NM_000566.4	1333	1101.55	0	0
NM_000567.3	2015	1783.55	0	0
NM_000569.8	2100	1868.55	0	0
NM_000570.5	2143	1911.55	0	0
NM_000572.3	1630	1398.55	1.07796	0.0363376
NM_000574.5	2590	2358.55	1653.31	33.0475
NM_000575.5	2017	1785.55	20	0.528065
NM_000576.3	1507	1275.55	50	1.848
NM_000577.5	1671	1439.55	70.8359	2.31983
NM_000578.4	3608	3376.55	0	0
NM_000579.4	3661	3429.55	0	0
NM_000581.4	899	667.547	4252.13	300.299
NM_000582.3	1519	1287.55	15.6094	0.571546
NM_000583.4	1685	1453.55	0	0
NM_000584.4	1642	1410.55	1612.47	53.8929
NM_000585.5	2015	1783.55	36.3019	0.959562
NM_000586.4	1029	797.547	0	0
NM_000587.4	5716	5484.55	0	0
NM_000588.4	924	692.547	2	0.136147
NM_000589.4	615	385.607	0	0
NM_000590.2	605	376.183	0	0
NM_000591.4	1356	1124.55	0.190684	0.00799404
NM_000593.6	2685	2453.55	433.058	8.32109
NM_000594.4	1678	1446.55	1	0.0325909
NM_000595.4	1416	1184.55	0	0
NM_000596.4	1514	1282.55	1	0.0367583
NM_000597.3	1414	1182.55	31	1.23587
NM_000598.5	2613	2381.55	87966.1	1741.34
NM_000599.4	6239	6007.55	41394	324.84
NM_000600.5	1127	895.547	570.228	30.0185
NM_000601.6	5834	5602.55	2.81676e-07	2.37024e-09
NM_000602.5	3156	2924.55	371496	5988.59
NM_000603.5	4366	4134.55	75.2278	0.857786
NM_000605.4	1144	912.547	0	0
NM_000606.3	881	649.547	1	0.0725802
NM_000607.4	764	532.84	0	0
NM_000608.4	759	527.893	0	0
NM_000609.7	3537	3305.55	1395.19	19.8984
NM_000610.4	5431	5199.55	0	0
NM_000611.6	7563	7331.55	35395.5	227.605
NM_000612.6	5580	5348.55	158.615	1.39809
NM_000613.3	1575	1343.55	34	1.19304
NM_000614.4	1902	1670.55	53.5619	1.51156
NM_000615.7	5789	5557.55	759.332	6.44135
NM_000616.5	3049	2817.55	0	0
NM_000617.3	4132	3900.55	128.587	1.55417
NM_000618.5	7277	7045.55	16.0099	0.107128
NM_000619.3	1211	979.547	0	0
NM_000620.5	12007	11775.5	9.5316	0.0381605
NM_000621.5	5415	5183.55	78.0111	0.709509
NM_000623.4	3991	3759.55	68.1438	0.854514
NM_000624.6	2278	2046.55	1	0.023036
NM_000625.4	4206	3974.55	0	0
NM_000626.4	1246	1014.55	0.992354	0.046113
NM_000627.4	5294	5062.55	2879.65	26.8164
NM_000628.5	1941	1709.55	877.535	24.1998
NM_000629.3	6075	5843.55	2496.86	20.144
NM_000631.5	1378	1146.55	0	0
NM_000632.4	4719	4487.55	0	0
NM_000633.3	6881	6649.55	41.2844	0.2927
NM_000634.3	2459	2227.55	0	0
NM_000635.4	3959	3727.55	183.189	2.31688
NM_000636.4	14167	13935.5	720.233	2.43656
NM_000637.5	3034	2802.55	1124.15	18.9103
NM_000638.4	1626	1394.55	8	0.270449
NM_000639.3	1805	1573.55	0	0
NM_000640.3	1338	1106.55	3437	146.433
NM_000641.4	2378	2146.55	7037.67	154.567
NM_000642.3	7091	6859.55	755.184	5.19022
NM_000643.3	7294	7062.55	17.5515	0.117161
NM_000644.3	7234	7002.55	0	0
NM_000646.3	7234	7002.55	0	0
