target_id	length	eff_length	est_counts	tpm
NM_000143.4	1791	1563.51	2572	81.4129
NM_000144.5	6978	6750.51	249.609	1.82999
NM_000145.4	2762	2534.51	0	0
NM_000146.4	871	643.58	32752	2518.6
NM_000147.5	2043	1815.51	108.537	2.9587
NM_000148.4	4214	3986.51	0	0
NM_000149.4	2565	2337.51	0	0
NM_000150.4	3326	3098.51	0	0
NM_000151.4	4164	3936.51	0	0
NM_000152.5	3751	3523.51	42.084	0.591106
NM_000153.4	3794	3566.51	1184.8	16.4408
NM_000154.2	1397	1169.51	616.926	26.1067
NM_000155.4	1756	1528.51	354.701	11.4847
NM_000156.6	1110	882.514	171.459	9.61528
NM_000157.4	2291	2063.51	1937.96	46.4796
NM_000158.4	2941	2713.51	9830.99	179.304
NM_000159.4	1852	1624.51	386.969	11.789
NM_000160.5	2030	1802.51	0	0
NM_000161.3	2916	2688.51	104.776	1.92875
NM_000162.5	2745	2517.51	0	0
NM_000163.5	4899	4671.51	126.506	1.34023
NM_000164.4	3310	3082.51	0	0
NM_000165.5	3083	2855.51	13395	232.158
NM_000166.6	1937	1709.51	0	0
NM_000167.6	4410	4182.51	54.336	0.642946
NM_000168.6	8405	8177.51	226.296	1.36956
NM_000169.3	1318	1090.51	531.386	24.1159
NM_000170.3	3843	3615.51	27	0.369588
NM_000171.4	1812	1584.51	0	0
NM_000172.4	2465	2237.51	0	0
NM_000173.7	2514	2286.51	15	0.32467
NM_000174.5	877	649.58	0	0
NM_000175.5	4125	3897.51	13214	167.792
NM_000176.3	6778	6550.51	706.75	5.33967
NM_000177.5	2619	2391.51	1305.87	27.0241
NM_000178.4	1909	1681.51	1521.03	44.7674
NM_000179.3	4265	4037.51	2755.46	33.7757
NM_000180.4	3680	3452.51	1.57224	0.0225376
NM_000181.4	2199	1971.51	309.74	7.77538
NM_000182.5	2943	2715.51	6118.97	111.52
NM_000183.3	1997	1769.51	2900.67	81.1277
NM_000184.3	586	361.335	0	0
NM_000185.4	2203	1975.51	47	1.17745
NM_000186.4	3962	3734.51	1568.51	20.7863
NM_000187.4	1674	1446.51	0	0
NM_000188.3	3602	3374.51	7924.93	116.227
NM_000189.5	5626	5398.51	3610.12	33.0957
NM_000190.4	1505	1277.51	542.971	21.0346
NM_000191.3	1570	1342.51	495.234	18.2564
NM_000192.3	3921	3693.51	184.093	2.46673
NM_000193.4	4650	4422.51	0	0
NM_000194.3	1395	1167.51	1068	45.2724
NM_000195.5	3703	3475.51	1.36433	0.0194279
NM_000196.4	1896	1668.51	1	0.0296616
NM_000197.2	1159	931.514	1	0.0531294
NM_000198.4	1675	1447.51	0	0
NM_000199.5	2705	2477.51	611.335	12.212
NM_000200.3	532	309.408	0	0
NM_000201.3	2967	2739.51	397.204	7.17571
NM_000202.8	7580	7352.51	3059.36	20.5929
NM_000203.5	2174	1946.51	438.844	11.1578
NM_000204.5	1978	1750.51	145.947	4.12623
NM_000206.3	1480	1252.51	0	0
NM_000207.3	465	248.007	0	0
NM_000208.4	9463	9235.51	727.772	3.89994
NM_000209.4	2603	2375.51	1	0.0208337
NM_000210.4	5816	5588.51	1894.51	16.7774
NM_000211.5	2807	2579.51	16	0.306977
NM_000212.3	5941	5713.51	2023.41	17.5269
NM_000213.5	5896	5668.51	0	0
NM_000214.3	5940	5712.51	545	4.72165
NM_000215.4	5386	5158.51	72.8518	0.69894
NM_000216.4	6265	6037.51	169.193	1.38691
NM_000217.3	7985	7757.51	3	0.0191392
NM_000218.3	3224	2996.51	0	0
NM_000219.6	3505	3277.51	0	0
NM_000220.6	2333	2105.51	0	0
NM_000221.3	2397	2169.51	0	0
NM_000222.3	5147	4919.51	0	0
NM_000223.4	1880	1652.51	2	0.0598976
NM_000224.3	1413	1185.51	1687.5	70.4467
NM_000226.4	2296	2068.51	4	0.0957031
NM_000227.6	5618	5390.51	0	0
NM_000228.3	4014	3786.51	28.2063	0.368664
NM_000229.2	1496	1268.51	403.029	15.7241
NM_000230.3	3427	3199.51	0.963594	0.0149051
NM_000231.3	1594	1366.51	0	0
NM_000232.5	4248	4020.51	7687.85	94.6341
NM_000233.4	3076	2848.51	0	0
NM_000234.3	3125	2897.51	936.938	16.0033
NM_000235.4	2496	2268.51	2718.59	59.3097
NM_000236.3	2559	2331.51	4	0.0849075
NM_000237.3	3565	3337.51	1	0.0148286
NM_000238.4	4292	4064.51	0	0
NM_000239.3	1490	1262.51	2.00643	0.0786522
NM_000240.4	3931	3703.51	10.1116	0.135124
NM_000242.3	3521	3293.51	0	0
NM_000243.3	3506	3278.51	0	0
NM_000244.4	2746	2518.51	5.19292	0.102045
NM_000245.4	6822	6594.51	3662.27	27.4848
NM_000246.4	16061	15833.5	0	0
NM_000247.3	1366	1138.51	502.111	21.8266
NM_000248.4	4475	4247.51	0	0
NM_000249.4	2494	2266.51	1250.71	27.3101
NM_000250.2	3216	2988.51	2	0.0331207
NM_000251.3	3115	2887.51	1280.05	21.9396
NM_000252.3	3412	3184.51	389.499	6.05324
NM_000253.4	4043	3815.51	0	0
NM_000254.3	10547	10319.5	1566.2	7.51126
NM_000255.4	3811	3583.51	1018.03	14.0597
NM_000256.3	4217	3989.51	0	0
NM_000257.4	6027	5799.51	0	0
NM_000258.3	885	657.514	0	0
NM_000259.3	12238	12010.5	2200.64	9.068
NM_000260.4	7483	7255.51	0	0
NM_000261.2	2100	1872.51	0	0
NM_000262.3	3696	3468.51	668.321	9.536
NM_000263.4	2475	2247.51	1474.76	32.4746
NM_000264.5	8662	8434.51	12.039	0.0706409
NM_000265.7	1349	1121.51	0	0
NM_000266.4	1719	1491.51	5	0.165908
NM_000267.3	12381	12153.5	510.147	2.07739
NM_000268.4	5950	5722.51	534.966	4.62662
NM_000269.3	890	662.514	3190.4	238.327
NM_000270.4	1477	1249.51	2677	106.031
NM_000271.5	4760	4532.51	2112.61	23.0677
NM_000272.5	2690	2462.51	0	0
NM_000273.3	1645	1417.51	0	0
NM_000274.4	2039	1811.51	7285.67	199.045
NM_000275.3	3143	2915.51	0	0
NM_000276.4	5173	4945.51	300.654	3.00871
NM_000277.3	3759	3531.51	0	0
NM_000278.5	4189	3961.51	0	0
NM_000280.6	2701	2473.51	0	0
NM_000281.4	787	559.754	226.312	20.0094
NM_000282.4	2484	2256.51	219.235	4.80834
NM_000283.4	3294	3066.51	0	0
NM_000284.4	3349	3121.51	1758.48	27.8802
NM_000285.4	1907	1679.51	2901.08	85.4869
NM_000286.3	2617	2389.51	249	5.1572
NM_000287.4	3444	3216.51	663.43	10.2078
NM_000288.4	1454	1226.51	175.002	7.06146
NM_000289.6	3090	2862.51	1107.56	19.1489
NM_000290.4	837	609.58	0	0
NM_000291.4	4812	4584.51	36942.8	398.805
NM_000292.3	5077	4849.51	260.279	2.65623
NM_000293.3	5459	5231.51	70.4786	0.666737
NM_000294.3	5384	5156.51	309.688	2.9723
NM_000295.5	3006	2778.51	25.5683	0.455421
NM_000296.4	14137	13909.5	2850.74	10.1431
NM_000297.4	5089	4861.51	4528.75	46.1032
NM_000298.6	3047	2819.51	0	0
NM_000299.4	5389	5161.51	0	0
NM_000300.4	991	763.514	0	0
NM_000301.5	3530	3302.51	15	0.224787
NM_000302.4	2976	2748.51	29646.6	533.827
NM_000303.3	2285	2057.51	1897.47	45.6411
NM_000304.4	1828	1600.51	2.98318	0.0922453
NM_000305.3	1610	1382.51	1270.66	45.4867
NM_000306.4	1488	1260.51	0	0
NM_000307.5	3838	3610.51	0	0
NM_000308.4	1858	1630.51	7524.98	228.405
NM_000309.5	1672	1444.51	0	0
NM_000310.4	2284	2056.51	1928.89	46.4194
NM_000311.5	2435	2207.51	4578.31	102.642
NM_000312.4	1769	1541.51	0	0
NM_000313.4	3372	3144.51	651.095	10.2474
NM_000314.8	8515	8287.51	0	0
NM_000315.4	791	563.754	0	0
NM_000316.3	2153	1925.51	0	0
NM_000317.3	872	644.58	1275	97.8944
NM_000318.3	4169	3941.51	377.175	4.73592
NM_000319.5	3213	2985.51	0	0
NM_000320.3	1507	1279.51	654.279	25.3071
NM_000321.3	4768	4540.51	2767.23	30.1623
NM_000322.5	3001	2773.51	73.6811	1.31477
NM_000324.3	1895	1667.51	0	0
NM_000325.6	2294	2066.51	355.958	8.52481
NM_000326.5	1638	1410.51	0	0
NM_000327.4	1358	1130.51	32	1.40087
NM_000328.3	3053	2825.51	207.421	3.63311
NM_000329.3	2605	2377.51	0	0
NM_000330.4	3031	2803.51	0	0
NM_000331.6	665	439.045	0	0
NM_000332.4	10606	10378.5	185.867	0.886324
NM_000333.4	7250	7022.51	80.8248	0.569608
NM_000334.4	7805	7577.51	1	0.00653127
NM_000335.5	8516	8288.51	0	0
NM_000336.3	2560	2332.51	0	0
NM_000337.6	9383	9155.51	1841.09	9.95214
NM_000338.3	4708	4480.51	0	0
NM_000339.3	5567	5339.51	0	0
NM_000340.2	3181	2953.51	0	0
NM_000341.4	2969	2741.51	1.7423	0.0314527
NM_000342.4	4954	4726.51	0	0
NM_000343.4	4832	4604.51	0.00185854	1.99762e-05
NM_000344.4	1482	1254.51	337.664	13.3209
NM_000345.4	3177	2949.51	0	0
NM_000346.4	3931	3703.51	1682	22.4769
NM_000348.4	4519	4291.51	0	0
NM_000349.3	2565	2337.51	4.02154	0.0851456
NM_000350.3	7328	7100.51	0	0
NM_000351.7	6352	6124.51	0	0
NM_000352.6	4921	4693.51	0	0
NM_000353.3	3945	3717.51	1	0.0133129
NM_000354.6	2360	2132.51	0	0
NM_000355.4	2192	1964.51	89	2.24212
NM_000356.4	4792	4564.51	81.998	0.889064
NM_000358.3	2712	2484.51	412515	8217.18
NM_000359.3	2744	2516.51	33	0.648991
NM_000360.4	1827	1599.51	0.999989	0.0309408
NM_000361.3	4040	3812.51	1803	23.405
NM_000362.5	4597	4369.51	389680	4413.66
NM_000363.5	843	615.58	0	0
NM_000364.4	1156	928.514	0	0
NM_000365.6	1351	1123.51	36893.7	1625.17
NM_000366.6	1265	1037.51	1.30065e-05	6.20425e-07
NM_000367.5	3184	2956.51	372.255	6.23139
NM_000368.5	8598	8370.51	601.935	3.55895
NM_000369.5	4308	4080.51	8.78093	0.1065
NM_000370.3	2633	2405.51	2.39223	0.0492176
NM_000371.4	616	390.617	0	0
NM_000372.5	2062	1834.51	0	0
NM_000373.4	6652	6424.51	355.23	2.73649
NM_000374.5	1193	965.514	1595.19	81.7668
NM_000375.3	1336	1108.51	908.338	40.5537
NM_000376.3	4616	4388.51	385.405	4.34634
NM_000377.3	1829	1601.51	0	0
NM_000378.6	2971	2743.51	0	0
NM_000379.4	5715	5487.51	24.7927	0.2236
NM_000380.4	1400	1172.51	210.328	8.87774
NM_000381.4	6168	5940.51	486.801	4.05557
NM_000382.3	3703	3475.51	443.471	6.31496
NM_000383.4	2690	2462.51	1.13881	0.0228875
NM_000384.3	14121	13893.5	0	0
NM_000386.4	2307	2079.51	1249	29.7252
NM_000387.6	1778	1550.51	390	12.4484
NM_000388.4	10062	9834.51	0	0
NM_000389.5	2117	1889.51	4467.13	117.004
NM_000390.4	5438	5210.51	1644.62	15.621
NM_000391.4	3492	3264.51	2664	40.3869
NM_000392.5	5806	5578.51	54.6369	0.484721
NM_000393.5	6829	6601.51	76820.2	575.912
NM_000394.4	1139	911.514	0	0
NM_000395.3	4853	4625.51	0	0
NM_000396.4	1629	1401.51	1550	54.7342
NM_000397.4	4276	4048.51	0	0
NM_000398.7	2916	2688.51	17125	315.241
NM_000399.5	2979	2751.51	0	0
NM_000400.4	4108	3880.51	1754.89	22.3812
NM_000401.3	3469	3241.51	5756.75	87.8929
NM_000402.4	2406	2178.51	333.325	7.57236
NM_000403.4	1665	1437.51	101.019	3.47789
NM_000404.4	2523	2295.51	2870.49	61.8872
NM_000405.5	3603	3375.51	1180.04	17.3014
NM_000406.3	4402	4174.51	11	0.13041
NM_000407.5	959	731.514	0	0
NM_000408.5	5812	5584.51	1871.38	16.5845
NM_000409.5	1904	1676.51	0	0
NM_000410.4	5176	4948.51	435.589	4.35639
NM_000411.8	8247	8019.51	241.277	1.48899
NM_000412.5	1947	1719.51	0	0
NM_000413.4	1274	1046.51	85.846	4.05975
NM_000414.4	2628	2400.51	2918.99	60.18
NM_000415.3	1942	1714.51	0	0
NM_000416.3	2074	1846.51	1349.21	36.1618
NM_000417.3	3218	2990.51	0	0
NM_000418.4	3624	3396.51	920.362	13.4106
NM_000419.5	3479	3251.51	0	0
NM_000420.3	2494	2266.51	0	0
NM_000421.5	2143	1915.51	1064.32	27.4985
NM_000422.3	1517	1289.51	19	0.729209
NM_000423.3	2450	2222.51	0	0
NM_000424.4	2238	2010.51	0	0
NM_000425.5	5099	4871.51	0	0
NM_000426.4	9696	9468.51	5892.88	30.8014
NM_000427.3	1245	1017.51	1	0.0486389
NM_000428.3	8460	8232.51	58605	352.311
NM_000429.3	3384	3156.51	0	0
NM_000430.4	5589	5361.51	9186.04	84.794
NM_000431.4	2833	2605.51	205.077	3.89536
NM_000432.4	783	555.754	0	0
NM_000433.4	2267	2039.51	0	0
NM_000434.4	3353	3125.51	1187.39	18.8016
NM_000435.3	8680	8452.51	9625.13	56.3566
NM_000436.4	3294	3066.51	1366.18	22.0489
NM_000437.4	3487	3259.51	292.421	4.43997
NM_000438.6	1501	1273.51	0	0
NM_000439.5	5136	4908.51	81.3442	0.820165
NM_000440.3	5645	5417.51	0	0
NM_000441.2	4737	4509.51	31.6683	0.347552
NM_000442.5	6813	6585.51	40.5295	0.304583
NM_000443.4	4293	4065.51	3.22942	0.0393127
NM_000444.6	6288	6060.51	4.1139e-08	3.35946e-10
NM_000445.5	14798	14570.5	4234.35	14.3826
NM_000446.7	2393	2165.51	0	0
NM_000447.3	2249	2021.51	94.7084	2.31865
NM_000448.3	6588	6360.51	0	0
NM_000449.4	3577	3349.51	116.369	1.71941
NM_000450.2	3875	3647.51	0	0
NM_000451.4	7934	7706.51	3.00848	0.0193203
NM_000452.3	3350	3122.51	0	0
NM_000453.3	3604	3376.51	0	0
NM_000454.5	895	667.514	3441.81	255.182
NM_000455.5	3293	3065.51	1821.85	29.4126
NM_000456.3	2445	2217.51	63.5829	1.41905
NM_000457.6	4739	4511.51	0	0
NM_000458.4	2790	2562.51	0	0
NM_000459.5	4683	4455.51	1537.76	17.0811
NM_000460.4	1918	1690.51	0	0
NM_000461.5	7430	7202.51	0	0
NM_000462.5	5319	5091.51	2536.71	24.6574
NM_000463.3	2361	2133.51	0	0
NM_000465.4	5478	5250.51	553.303	5.21538
NM_000466.3	4369	4141.51	303.726	3.6295
NM_000474.4	1630	1402.51	1630.76	57.5451
NM_000475.5	1813	1585.51	4	0.124857
NM_000476.3	2192	1964.51	523.181	13.1802
NM_000477.7	2285	2057.51	0	0
NM_000478.6	2536	2308.51	149.134	3.19719
NM_000479.5	1809	1581.51	50	1.56466
NM_000480.3	4357	4129.51	76.9359	0.92205
NM_000481.4	1997	1769.51	88.6953	2.48068
NM_000482.4	1471	1243.51	0	0
NM_000483.5	660	434.045	0	0
NM_000484.4	3583	3355.51	20085.8	296.247
NM_000485.3	931	703.514	1042.6	73.3448
NM_000486.6	4180	3952.51	0	0
NM_000487.6	4294	4066.51	1538.82	18.7279
NM_000488.4	1552	1324.51	0	0
NM_000489.6	11165	10937.5	696.002	3.14932
NM_000490.5	619	393.538	0	0
NM_000491.5	1098	870.514	0	0
NM_000492.4	6070	5842.51	0	0
NM_000493.4	3302	3074.51	0	0
NM_000494.4	5612	5384.51	50	0.459566
NM_000495.5	6513	6285.51	23.7948	0.187355
NM_000496.3	769	541.808	0.562711	0.0514002
NM_000497.4	3540	3312.51	0	0
NM_000498.3	2936	2708.51	0	0
NM_000499.5	2600	2372.51	0	0
NM_000500.9	2006	1778.51	0	0
NM_000501.4	3397	3169.51	1876.4	29.2993
NM_000502.6	2719	2491.51	2	0.0397275
NM_000503.6	4163	3935.51	0	0
NM_000504.4	1536	1308.51	143.677	5.43417
NM_000505.4	2036	1808.51	0	0
NM_000506.5	1990	1762.51	1	0.0280797
NM_000507.4	1473	1245.51	0	0
NM_000508.5	3654	3426.51	0	0
NM_000509.6	1565	1337.51	0	0
NM_000510.4	1855	1627.51	0	0
NM_000511.6	3116	2888.51	0.0490652	0.000840667
NM_000512.5	2344	2116.51	834.22	19.5067
NM_000513.2	1998	1770.51	0	0
NM_000514.4	4171	3943.51	635.231	7.9721
NM_000515.5	823	595.58	0	0
NM_000516.7	1854	1626.51	10850.4	330.152
NM_000517.6	576	351.621	0	0
NM_000518.5	628	402.499	0	0
NM_000519.4	620	394.499	0	0
NM_000520.6	4785	4557.51	2082.07	22.6095
NM_000521.4	1812	1584.51	3577.2	111.73
NM_000522.5	5015	4787.51	2	0.0206749
NM_000523.4	2416	2188.51	1	0.0226139
NM_000524.4	4572	4344.51	0	0
NM_000525.4	3412	3184.51	0	0
NM_000526.5	1636	1408.51	400.699	14.0793
NM_000527.5	5173	4945.51	1551.06	15.5218
NM_000528.4	3185	2957.51	2246.12	37.5863
NM_000529.2	3652	3424.51	1.17305	0.0169528
NM_000530.8	1951	1723.51	9.68665	0.278152
NM_000531.6	1522	1294.51	0	0
NM_000532.5	1799	1571.51	612.294	19.2826
NM_000533.5	3011	2783.51	0	0
NM_000534.5	3156	2928.51	573.536	9.69254
NM_000535.7	5093	4865.51	326.694	3.32305
NM_000536.4	2388	2160.51	0	0
NM_000537.4	1462	1234.51	16	0.641428
NM_000538.4	2306	2078.51	186	4.42878
NM_000539.3	2768	2540.51	0	0
NM_000540.3	15400	15172.5	0.00106879	3.48625e-06
NM_000541.5	1596	1368.51	0	0
NM_000542.5	3550	3322.51	4.0012	0.0596003
NM_000543.5	2410	2182.51	2698.51	61.1916
NM_000544.3	5679	5451.51	168.929	1.5336
NM_000545.8	3442	3214.51	0	0
NM_000546.6	2512	2284.51	460.834	9.98333
NM_000547.6	4090	3862.51	0	0
NM_000548.5	6415	6187.51	6.6587	0.0532595
NM_000549.5	528	305.501	1	0.161999
NM_000550.3	2896	2668.51	3	0.0556386
NM_000551.4	4414	4186.51	1242.89	14.6928
NM_000552.5	8830	8602.51	20	0.115061
NM_000553.6	7575	7347.51	643.727	4.33596
NM_000554.6	4366	4138.51	2.5281	0.0302325
NM_000555.3	9433	9205.51	0	0
NM_000557.5	2368	2140.51	43	0.994202
NM_000558.5	577	352.621	1	0.140351
NM_000559.3	587	362.335	0	0
NM_000560.4	1505	1277.51	0	0
NM_000561.4	1164	936.514	5.60042	0.295958
NM_000562.3	2367	2139.51	0	0
NM_000564.5	5808	5580.51	0	0
NM_000565.4	5764	5536.51	6.54369	0.0584939
NM_000566.4	1333	1105.51	0	0
NM_000567.3	2015	1787.51	0	0
NM_000569.8	2100	1872.51	0	0
NM_000570.5	2143	1915.51	0	0
NM_000572.3	1630	1402.51	0	0
NM_000574.5	2590	2362.51	1786.13	37.4165
NM_000575.5	2017	1789.51	51	1.41046
NM_000576.3	1507	1279.51	585.914	22.6628
NM_000577.5	1671	1443.51	120.094	4.11742
NM_000578.4	3608	3380.51	0	0
NM_000579.4	3661	3433.51	0	0
NM_000581.4	899	671.514	3348.73	246.802
NM_000582.3	1519	1291.51	30.8483	1.18211
NM_000583.4	1685	1457.51	0	0
NM_000584.4	1642	1414.51	2786.21	97.4836
NM_000585.5	2015	1787.51	17.6135	0.487665
NM_000586.4	1029	801.514	0	0
NM_000587.4	5716	5488.51	0	0
NM_000588.4	924	696.514	0	0
NM_000589.4	615	389.617	0	0
NM_000590.2	605	379.888	0	0
NM_000591.4	1356	1128.51	3.24243	0.142196
NM_000593.6	2685	2457.51	628.692	12.6609
NM_000594.4	1678	1450.51	2	0.0682389
NM_000595.4	1416	1188.51	0	0
NM_000596.4	1514	1286.51	4	0.153876
NM_000597.3	1414	1186.51	6.48369	0.270441
NM_000598.5	2613	2385.51	73883.8	1532.82
NM_000599.4	6239	6011.51	30976.9	255.022
NM_000600.5	1127	899.514	956.496	52.6259
NM_000601.6	5834	5606.51	358.601	3.16551
NM_000602.5	3156	2928.51	263362	4450.71
NM_000603.5	4366	4138.51	70.0358	0.837529
NM_000605.4	1144	916.514	0	0
NM_000606.3	881	653.58	6.04443	0.4577
NM_000607.4	764	536.808	0	0
NM_000608.4	759	531.808	0	0
NM_000609.7	3537	3309.51	647.393	9.68118
NM_000610.4	5431	5203.51	0	0
NM_000611.6	7563	7335.51	34949.7	235.796
NM_000612.6	5580	5352.51	297.419	2.75002
NM_000613.3	1575	1347.51	16	0.587639
NM_000614.4	1902	1674.51	51.4726	1.52129
NM_000615.7	5789	5561.51	109.4	0.973532
NM_000616.5	3049	2821.51	0	0
NM_000617.3	4132	3904.51	148.73	1.8852
NM_000618.5	7277	7049.51	92.1428	0.646884
NM_000619.3	1211	983.514	0	0
NM_000620.5	12007	11779.5	0	0
NM_000621.5	5415	5187.51	173.134	1.65176
NM_000623.4	3991	3763.51	63.8294	0.839366
NM_000624.6	2278	2050.51	0	0
NM_000625.4	4206	3978.51	0	0
NM_000626.4	1246	1018.51	0	0
NM_000627.4	5294	5066.51	3435.12	33.5549
NM_000628.5	1941	1713.51	926.707	26.7657
NM_000629.3	6075	5847.51	2591.17	21.9306
NM_000631.5	1378	1150.51	0	0
NM_000632.4	4719	4491.51	0	0
NM_000633.3	6881	6653.51	45.2395	0.336505
NM_000634.3	2459	2231.51	0	0
NM_000635.4	3959	3731.51	214.244	2.8415
NM_000636.4	14167	13939.5	618.084	2.19444
NM_000637.5	3034	2806.51	1293.61	22.8119
NM_000638.4	1626	1398.51	166	5.87443
NM_000639.3	1805	1577.51	0	0
NM_000640.3	1338	1110.51	2054	91.5378
NM_000641.4	2378	2150.51	5049.31	116.202
NM_000642.3	7091	6863.51	1210.61	8.72932
NM_000643.3	7294	7066.51	0	0
NM_000644.3	7234	7006.51	0	0
NM_000646.3	7234	7006.51	0	0
NM_000651.6	9937	9709.51	1.01727	0.0051852
NM_000655.5	2358	2130.51	4	0.092918
NM_000657.3	1595	1367.51	0.257366	0.00931416
