target_id	length	eff_length	est_counts	tpm
NM_000147.5	2043	1815.08	79	2.27836
NM_000148.4	4214	3986.08	0	0
NM_000149.4	2565	2337.08	0	0
NM_000150.4	3326	3098.08	0	0
NM_000151.4	4164	3936.08	0	0
NM_000152.5	3751	3523.08	61.3465	0.911504
NM_000153.4	3794	3566.08	946.451	13.8931
NM_000154.2	1397	1169.08	611.617	27.3858
NM_000155.4	1756	1528.08	314.166	10.7622
NM_000156.6	1110	882.084	140.493	8.33754
NM_000157.4	2291	2063.08	1645.91	41.762
NM_000158.4	2941	2713.08	9415.32	181.662
NM_000159.4	1852	1624.08	384.85	12.4044
NM_000160.5	2030	1802.08	0	0
NM_000161.3	2916	2688.08	80	1.5579
NM_000162.5	2745	2517.08	0	0
NM_000163.5	4899	4671.08	80.8057	0.905557
NM_000164.4	3310	3082.08	0	0
NM_000165.5	3083	2855.08	13080	239.817
NM_000166.6	1937	1709.08	0	0
NM_000167.6	4410	4182.08	56.9328	0.712626
NM_000168.6	8405	8177.08	330.635	2.11662
NM_000169.3	1318	1090.08	502.682	24.1393
NM_000170.3	3843	3615.08	57	0.825369
NM_000171.4	1812	1584.08	0	0
NM_000172.4	2465	2237.08	3.10282	0.072605
NM_000173.7	2514	2286.08	13	0.297675
NM_000174.5	877	649.219	0	0
NM_000175.5	4125	3897.08	11893.1	159.752
NM_000176.3	6778	6550.08	725.24	5.79598
NM_000177.5	2619	2391.08	1900.47	41.6061
NM_000178.4	1909	1681.08	1365.69	42.5261
NM_000179.3	4265	4037.08	1992.18	25.8317
NM_000180.4	3680	3452.08	3.12176	0.047338
NM_000181.4	2199	1971.08	343.671	9.12703
NM_000182.5	2943	2715.08	5913.99	114.022
NM_000183.3	1997	1769.08	2677.89	79.2385
NM_000184.3	586	361.582	0	0
NM_000185.4	2203	1975.08	15	0.397555
NM_000186.4	3962	3734.08	851.194	11.9326
NM_000187.4	1674	1446.08	0	0
NM_000188.3	3602	3374.08	8627.32	133.848
NM_000189.5	5626	5398.08	3354.09	32.5257
NM_000190.4	1505	1277.08	501.95	20.5747
NM_000191.3	1570	1342.08	582.622	22.7247
NM_000192.3	3921	3693.08	154.591	2.19122
NM_000193.4	4650	4422.08	0	0
NM_000194.3	1395	1167.08	1097	49.2035
NM_000195.5	3703	3475.08	0.0108513	0.000163459
NM_000196.4	1896	1668.08	0	0
NM_000197.2	1159	931.084	0	0
NM_000198.4	1675	1447.08	0	0
NM_000199.5	2705	2477.08	358.097	7.56748
NM_000200.3	532	309.975	0	0
NM_000201.3	2967	2739.08	480.143	9.17607
NM_000202.8	7580	7352.08	3009.29	21.4262
NM_000203.5	2174	1946.08	382.11	10.2782
NM_000204.5	1978	1750.08	117.28	3.50798
NM_000206.3	1480	1252.08	0	0
NM_000207.3	465	248.939	0	0
NM_000208.4	9463	9235.08	553.709	3.13858
NM_000209.4	2603	2375.08	0	0
NM_000210.4	5816	5588.08	2265.22	21.2197
NM_000211.5	2807	2579.08	16	0.324748
NM_000212.3	5941	5713.08	1884.1	17.2633
NM_000213.5	5896	5668.08	15	0.138531
NM_000214.3	5940	5712.08	378	3.46409
NM_000215.4	5386	5158.08	48.2351	0.489515
NM_000216.4	6265	6037.08	85.5617	0.741897
NM_000217.3	7985	7757.08	5	0.0337414
NM_000218.3	3224	2996.08	0	0
NM_000219.6	3505	3277.08	0	0
NM_000220.6	2333	2105.08	1	0.0248669
NM_000221.3	2397	2169.08	15.0501	0.363207
NM_000222.3	5147	4919.08	0.48159	0.00512489
NM_000223.4	1880	1652.08	1	0.0316854
NM_000224.3	1413	1185.08	1249.85	55.2079
NM_000226.4	2296	2068.08	7	0.177183
NM_000227.6	5618	5390.08	0	0
NM_000228.3	4014	3786.08	0	0
NM_000229.2	1496	1268.08	332.163	13.7118
NM_000230.3	3427	3199.08	0.511436	0.00836869
NM_000231.3	1594	1366.08	0	0
NM_000232.5	4248	4020.08	6743.85	87.8142
NM_000233.4	3076	2848.08	0	0
NM_000234.3	3125	2897.08	981.601	17.7364
NM_000235.4	2496	2268.08	2615.23	60.3591
NM_000236.3	2559	2331.08	14	0.314385
NM_000237.3	3565	3337.08	1	0.0156864
NM_000238.4	4292	4064.08	0	0
NM_000239.3	1490	1262.08	2.02686	0.0840672
NM_000240.4	3931	3703.08	5.35683	0.0757244
NM_000242.3	3521	3293.08	0	0
NM_000243.3	3506	3278.08	0	0
NM_000244.4	2746	2518.08	0	0
NM_000245.4	6822	6594.08	3420.13	27.1506
NM_000246.4	16061	15833.1	0	0
NM_000247.3	1366	1138.08	129.427	5.95308
NM_000248.4	4475	4247.08	0	0
NM_000249.4	2494	2266.08	1164.43	26.8986
NM_000250.2	3216	2988.08	2	0.0350372
NM_000251.3	3115	2887.08	1388.25	25.1709
NM_000252.3	3412	3184.08	446.213	7.33584
NM_000253.4	4043	3815.08	0	0
NM_000254.3	10547	10319.1	1543.3	7.82888
NM_000255.4	3811	3583.08	1490.79	21.7796
NM_000256.3	4217	3989.08	0	0
NM_000257.4	6027	5799.08	0	0
NM_000258.3	885	657.219	4	0.318597
NM_000259.3	12238	12010.1	2617.82	11.41
NM_000260.4	7483	7255.08	0	0
NM_000261.2	2100	1872.08	0	0
NM_000262.3	3696	3468.08	766.558	11.5704
NM_000263.4	2475	2247.08	1614.92	37.6204
NM_000264.5	8662	8434.08	82.2645	0.510583
NM_000265.7	1349	1121.08	0	0
NM_000266.4	1719	1491.08	1	0.0351067
NM_000267.3	12381	12153.1	382.643	1.64816
NM_000268.4	5950	5722.08	355.798	3.25492
NM_000269.3	890	662.219	3029.2	239.452
NM_000270.4	1477	1249.08	1727	72.3756
NM_000271.5	4760	4532.08	1646.16	19.0137
NM_000272.5	2690	2462.08	0	0
NM_000273.3	1645	1417.08	0	0
NM_000274.4	2039	1811.08	6243.42	180.458
NM_000275.3	3143	2915.08	0	0
NM_000276.4	5173	4945.08	263.296	2.78717
NM_000277.3	3759	3531.08	0	0
NM_000278.5	4189	3961.08	0	0
NM_000280.6	2701	2473.08	0	0
NM_000281.4	787	559.511	210.23	19.6688
NM_000282.4	2484	2256.08	178.931	4.15166
NM_000283.4	3294	3066.08	0	0
NM_000284.4	3349	3121.08	1660.42	27.8486
NM_000285.4	1907	1679.08	3041.95	94.8356
NM_000286.3	2617	2389.08	235	5.14906
NM_000287.4	3444	3216.08	314.591	5.12049
NM_000288.4	1454	1226.08	119.03	5.08192
NM_000289.6	3090	2862.08	1276.55	23.3478
NM_000290.4	837	609.282	0	0
NM_000291.4	4812	4584.08	34799.1	397.381
NM_000292.3	5077	4849.08	254.495	2.74733
NM_000293.3	5459	5231.08	114.426	1.14505
NM_000294.3	5384	5156.08	331.482	3.36536
NM_000295.5	3006	2778.08	33.967	0.640034
NM_000296.4	14137	13909.1	2090.97	7.8694
NM_000297.4	5089	4861.08	4487.2	48.3208
NM_000298.6	3047	2819.08	0	0
NM_000299.4	5389	5161.08	0	0
NM_000300.4	991	763.084	0	0
NM_000301.5	3530	3302.08	9	0.142674
NM_000302.4	2976	2748.08	19536.6	372.144
NM_000303.3	2285	2057.08	1876.94	47.7628
NM_000304.4	1828	1600.08	0	0
NM_000305.3	1610	1382.08	1272.55	48.1985
NM_000306.4	1488	1260.08	0	0
NM_000307.5	3838	3610.08	0	0
NM_000308.4	1858	1630.08	7092.12	227.75
NM_000309.5	1672	1444.08	28.324	1.02672
NM_000310.4	2284	2056.08	1891	48.1439
NM_000311.5	2435	2207.08	3942.2	93.5
NM_000312.4	1769	1541.08	0	0
NM_000313.4	3372	3144.08	850.145	14.1544
NM_000314.8	8515	8287.08	0	0
NM_000315.4	791	563.511	0	0
NM_000316.3	2153	1925.08	0	0
NM_000317.3	872	644.219	1158	94.095
NM_000318.3	4169	3941.08	152.926	2.03123
NM_000319.5	3213	2985.08	24.5763	0.430975
NM_000320.3	1507	1279.08	651.39	26.6584
NM_000321.3	4768	4540.08	2804.35	32.334
NM_000322.5	3001	2773.08	366	6.90891
NM_000324.3	1895	1667.08	0	0
NM_000325.6	2294	2066.08	340.947	8.63834
NM_000326.5	1638	1410.08	0	0
NM_000327.4	1358	1130.08	24	1.11171
NM_000328.3	3053	2825.08	199.416	3.69506
NM_000329.3	2605	2377.08	0	0
NM_000330.4	3031	2803.08	0	0
NM_000331.6	665	438.566	0	0
NM_000332.4	10606	10378.1	154.499	0.779292
NM_000333.4	7250	7022.08	83.7186	0.624091
NM_000334.4	7805	7577.08	1	0.00690859
NM_000335.5	8516	8288.08	2.97126	0.0187663
NM_000336.3	2560	2332.08	0	0
NM_000337.6	9383	9155.08	2238.61	12.8
NM_000338.3	4708	4480.08	1	0.0116844
NM_000339.3	5567	5339.08	0	0
NM_000340.2	3181	2953.08	0	0
NM_000341.4	2969	2741.08	2.05507	0.039246
NM_000342.4	4954	4726.08	0	0
NM_000343.4	4832	4604.08	0.00361934	4.11507e-05
NM_000344.4	1482	1254.08	350.429	14.6273
NM_000345.4	3177	2949.08	0	0
NM_000346.4	3931	3703.08	1563	22.0947
NM_000348.4	4519	4291.08	0	0
NM_000349.3	2565	2337.08	8.76439	0.196308
NM_000350.3	7328	7100.08	0	0
NM_000351.7	6352	6124.08	22.7929	0.194827
NM_000352.6	4921	4693.08	0	0
NM_000353.3	3945	3717.08	0	0
NM_000354.6	2360	2132.08	0	0
NM_000355.4	2192	1964.08	53	1.41256
NM_000356.4	4792	4564.08	147.691	1.69391
NM_000358.3	2712	2484.08	455647	9601.83
NM_000359.3	2744	2516.08	27	0.561734
NM_000360.4	1827	1599.08	0.99998	0.032735
NM_000361.3	4040	3812.08	873	11.9879
NM_000362.5	4597	4369.08	277560	3325.51
NM_000363.5	843	615.282	0	0
NM_000364.4	1156	928.084	0	0
NM_000365.6	1351	1123.08	33633.4	1567.65
NM_000366.6	1265	1037.08	0.0115624	0.000583614
NM_000367.5	3184	2956.08	269.004	4.76357
NM_000368.5	8598	8370.08	558.62	3.49364
NM_000369.5	4308	4080.08	7.58615	0.0973294
NM_000370.3	2633	2405.08	0	0
NM_000371.4	616	390.683	0	0
NM_000372.5	2062	1834.08	0	0
NM_000373.4	6652	6424.08	547.877	4.4644
NM_000374.5	1193	965.084	1426.59	77.3793
NM_000375.3	1336	1108.08	716.078	33.8282
NM_000376.3	4616	4388.08	597.066	7.12261
NM_000377.3	1829	1601.08	0	0
NM_000378.6	2971	2743.08	0	0
NM_000379.4	5715	5487.08	85	0.810903
NM_000380.4	1400	1172.08	254.67	11.3739
NM_000381.4	6168	5940.08	429.635	3.78616
NM_000382.3	3703	3475.08	496.11	7.47316
NM_000383.4	2690	2462.08	5.79062	0.123116
NM_000384.3	14121	13893.1	0	0
NM_000386.4	2307	2079.08	1218	30.6667
NM_000387.6	1778	1550.08	405	13.677
NM_000388.4	10062	9834.08	0	0
NM_000389.5	2117	1889.08	5906.99	163.684
NM_000390.4	5438	5210.08	1563.42	15.7081
NM_000391.4	3492	3264.08	2634	42.2422
NM_000392.5	5806	5578.08	99.6433	0.935093
NM_000393.5	6829	6601.08	83911.2	665.421
NM_000394.4	1139	911.084	0	0
NM_000395.3	4853	4625.08	29.8917	0.338316
NM_000396.4	1629	1401.08	1656	61.8711
NM_000397.4	4276	4048.08	0	0
NM_000398.7	2916	2688.08	15741.4	306.544
NM_000399.5	2979	2751.08	0	0
NM_000400.4	4108	3880.08	1962.37	26.4748
NM_000401.3	3469	3241.08	5043.64	81.4602
NM_000402.4	2406	2178.08	154.727	3.71864
NM_000403.4	1665	1437.08	123.552	4.50049
NM_000404.4	2523	2295.08	2288.86	52.205
NM_000405.5	3603	3375.08	1100.1	17.0624
NM_000406.3	4402	4174.08	6	0.0752457
NM_000407.5	959	731.084	4.83876	0.346465
NM_000408.5	5812	5584.08	1526.92	14.3138
NM_000409.5	1904	1676.08	0	0
NM_000410.4	5176	4948.08	285.471	3.02007
NM_000411.8	8247	8019.08	290.496	1.8963
NM_000412.5	1947	1719.08	0	0
NM_000413.4	1274	1046.08	118.192	5.91442
NM_000414.4	2628	2400.08	2543.68	55.479
NM_000415.3	1942	1714.08	0	0
NM_000416.3	2074	1846.08	1425.85	40.431
NM_000417.3	3218	2990.08	0	0
NM_000418.4	3624	3396.08	809.655	12.48
NM_000419.5	3479	3251.08	3	0.0483042
NM_000420.3	2494	2266.08	0	0
NM_000421.5	2143	1915.08	1098.7	30.0318
NM_000422.3	1517	1289.08	26	1.05581
NM_000423.3	2450	2222.08	0	0
NM_000424.4	2238	2010.08	16	0.416675
NM_000425.5	5099	4871.08	0	0
NM_000426.4	9696	9468.08	4737.56	26.1929
NM_000427.3	1245	1017.08	1	0.0514677
NM_000428.3	8460	8232.08	53093	337.613
NM_000429.3	3384	3156.08	0	0
NM_000430.4	5589	5361.08	8578.56	83.7632
NM_000431.4	2833	2605.08	155.882	3.13233
NM_000432.4	783	555.567	0	0
NM_000433.4	2267	2039.08	0	0
NM_000434.4	3353	3125.08	972.063	16.2826
NM_000435.3	8680	8452.08	6498.22	40.246
NM_000436.4	3294	3066.08	1518.25	25.921
NM_000437.4	3487	3259.08	325.582	5.22946
NM_000438.6	1501	1273.08	0	0
NM_000439.5	5136	4908.08	197	2.1011
NM_000440.3	5645	5417.08	0	0
NM_000441.2	4737	4509.08	31.0059	0.359955
NM_000442.5	6813	6585.08	66	0.524656
NM_000443.4	4293	4065.08	0	0
NM_000444.6	6288	6060.08	2.14883	0.0185616
NM_000445.5	14798	14570.1	3637.66	13.0693
NM_000446.7	2393	2165.08	0	0
NM_000447.3	2249	2021.08	59.0031	1.52821
NM_000448.3	6588	6360.08	0	0
NM_000449.4	3577	3349.08	90.9732	1.42193
NM_000450.2	3875	3647.08	1	0.0143531
NM_000451.4	7934	7706.08	12.6089	0.0856515
NM_000452.3	3350	3122.08	0	0
NM_000453.3	3604	3376.08	0	0
NM_000454.5	895	667.153	3236.77	253.967
NM_000455.5	3293	3065.08	1488.86	25.4274
NM_000456.3	2445	2217.08	29.5203	0.696996
NM_000457.6	4739	4511.08	0	0
NM_000458.4	2790	2562.08	0	0
NM_000459.5	4683	4455.08	1671.71	19.6425
NM_000460.4	1918	1690.08	0	0
NM_000461.5	7430	7202.08	37.1881	0.270295
NM_000462.5	5319	5091.08	2309.55	23.747
NM_000463.3	2361	2133.08	0	0
NM_000465.4	5478	5250.08	515.85	5.14338
NM_000466.3	4369	4141.08	390.023	4.93024
NM_000474.4	1630	1402.08	1489.23	55.6005
NM_000475.5	1813	1585.08	2	0.0660495
NM_000476.3	2192	1964.08	537.405	14.323
NM_000477.7	2285	2057.08	1	0.0254472
NM_000478.6	2536	2308.08	973.497	22.0788
NM_000479.5	1809	1581.08	7	0.231758
NM_000480.3	4357	4129.08	22.0229	0.279198
NM_000481.4	1997	1769.08	131.753	3.89856
NM_000482.4	1471	1243.08	0	0
NM_000483.5	660	433.609	0	0
NM_000484.4	3583	3355.08	18411.4	287.26
NM_000485.3	931	703.084	1089.33	81.1047
NM_000486.6	4180	3952.08	0	0
NM_000487.6	4294	4066.08	1368.11	17.6131
NM_000488.4	1552	1324.08	0	0
NM_000489.6	11165	10937.1	865.21	4.14106
NM_000490.5	619	393.565	0	0
NM_000491.5	1098	870.084	0	0
NM_000492.4	6070	5842.08	0	0
NM_000493.4	3302	3074.08	0	0
NM_000494.4	5612	5384.08	82	0.797249
NM_000495.5	6513	6285.08	53	0.441425
NM_000496.3	769	541.567	3.11172	0.300774
NM_000497.4	3540	3312.08	0	0
NM_000498.3	2936	2708.08	0	0
NM_000499.5	2600	2372.08	0	0
NM_000500.9	2006	1778.08	5.69888	0.167776
NM_000501.4	3397	3169.08	3475.79	57.4132
NM_000502.6	2719	2491.08	1	0.0210137
NM_000503.6	4163	3935.08	0	0
NM_000504.4	1536	1308.08	163.181	6.53017
NM_000505.4	2036	1808.08	0	0
NM_000506.5	1990	1762.08	0	0
NM_000507.4	1473	1245.08	2	0.0840859
NM_000508.5	3654	3426.08	0	0
NM_000509.6	1565	1337.08	0	0
NM_000510.4	1855	1627.08	0	0
NM_000511.6	3116	2888.08	0.0518111	0.000939084
NM_000512.5	2344	2116.08	918.009	22.7094
NM_000513.2	1998	1770.08	0	0
NM_000514.4	4171	3943.08	544.608	7.23002
NM_000515.5	823	595.282	0	0
NM_000516.7	1854	1626.08	8830.44	284.27
NM_000517.6	576	351.834	1.96264	0.292008
NM_000518.5	628	402.484	0	0
NM_000519.4	620	394.565	0	0
NM_000520.6	4785	4557.08	1979.14	22.7343
NM_000521.4	1812	1584.08	3564.21	117.781
NM_000522.5	5015	4787.08	16	0.174961
NM_000523.4	2416	2188.08	39.9169	0.954959
NM_000524.4	4572	4344.08	0	0
NM_000525.4	3412	3184.08	1.0003	0.0164452
NM_000526.5	1636	1408.08	1995.85	74.1977
NM_000527.5	5173	4945.08	1190.81	12.6055
NM_000528.4	3185	2957.08	2169.59	38.4066
NM_000529.2	3652	3424.08	1.00795	0.0154095
NM_000530.8	1951	1723.08	4.85256	0.14742
NM_000531.6	1522	1294.08	0	0
NM_000532.5	1799	1571.08	600.01	19.9917
NM_000533.5	3011	2783.08	0	0
NM_000534.5	3156	2928.08	442.404	7.9091
NM_000535.7	5093	4865.08	196.356	2.11273
NM_000536.4	2388	2160.08	0	0
NM_000537.4	1462	1234.08	18	0.763518
NM_000538.4	2306	2078.08	211	5.3151
NM_000539.3	2768	2540.08	0	0
NM_000540.3	15400	15172.1	0.263861	0.000910378
NM_000541.5	1596	1368.08	0	0
NM_000542.5	3550	3322.08	0	0
NM_000543.5	2410	2182.08	2794.07	67.0283
NM_000544.3	5679	5451.08	203.436	1.95361
NM_000545.8	3442	3214.08	0	0
NM_000546.6	2512	2284.08	444.28	10.1821
NM_000547.6	4090	3862.08	0	0
NM_000548.5	6415	6187.08	13.2158	0.111815
NM_000549.5	528	306.413	0	0
NM_000550.3	2896	2668.08	0	0
NM_000551.4	4414	4186.08	1278.38	15.9862
NM_000552.5	8830	8602.08	27	0.164305
NM_000553.6	7575	7347.08	653.519	4.65624
NM_000554.6	4366	4138.08	3.00516	0.0380155
NM_000555.3	9433	9205.08	0	0
NM_000557.5	2368	2140.08	32	0.782728
NM_000558.5	577	352.798	0.0373628	0.00554376
NM_000559.3	587	362.545	0	0
NM_000560.4	1505	1277.08	0	0
NM_000561.4	1164	936.084	4.14485	0.231785
NM_000562.3	2367	2139.08	0	0
NM_000564.5	5808	5580.08	0	0
NM_000565.4	5764	5536.08	8.24857	0.0779951
NM_000566.4	1333	1105.08	0	0
NM_000567.3	2015	1787.08	0	0
NM_000569.8	2100	1872.08	0	0
NM_000570.5	2143	1915.08	0	0
NM_000572.3	1630	1402.08	0	0
NM_000574.5	2590	2362.08	1939.86	42.9898
NM_000575.5	2017	1789.08	93	2.7211
NM_000576.3	1507	1279.08	382	15.6335
NM_000577.5	1671	1443.08	77.6775	2.81771
NM_000578.4	3608	3380.08	0	0
NM_000579.4	3661	3433.08	0	0
NM_000581.4	899	671.153	3692.82	288.024
NM_000582.3	1519	1291.08	24.4229	0.990227
NM_000583.4	1685	1457.08	0	0
NM_000584.4	1642	1414.08	3830.29	141.791
NM_000585.5	2015	1787.08	5.89683	0.172729
NM_000586.4	1029	801.084	0	0
NM_000587.4	5716	5488.08	1.00003	0.00953859
NM_000588.4	924	696.084	0	0
NM_000589.4	615	389.683	0	0
NM_000590.2	605	379.837	0	0
NM_000591.4	1356	1128.08	0	0
NM_000593.6	2685	2457.08	487.312	10.3819
NM_000594.4	1678	1450.08	0	0
NM_000595.4	1416	1188.08	1	0.04406
NM_000596.4	1514	1286.08	4	0.16281
NM_000597.3	1414	1186.08	2	0.0882686
NM_000598.5	2613	2385.08	61841.9	1357.29
NM_000599.4	6239	6011.08	40426.9	352.054
NM_000600.5	1127	899.084	1558.71	90.7522
NM_000601.6	5834	5606.08	53.912	0.503405
NM_000602.5	3156	2928.08	236965	4236.36
NM_000603.5	4366	4138.08	43.2277	0.546833
NM_000605.4	1144	916.084	0	0
NM_000606.3	881	653.219	5.66581	0.45404
NM_000607.4	764	536.621	0	0
NM_000608.4	759	531.728	0	0
NM_000609.7	3537	3309.08	697.29	11.0306
NM_000610.4	5431	5203.08	0	0
NM_000611.6	7563	7335.08	29823.1	212.833
NM_000612.6	5580	5352.08	103.983	1.01702
NM_000613.3	1575	1347.08	18	0.699471
NM_000614.4	1902	1674.08	48.331	1.51126
NM_000615.7	5789	5561.08	16.4001	0.154376
NM_000616.5	3049	2821.08	0	0
NM_000617.3	4132	3904.08	122.47	1.64211
NM_000618.5	7277	7049.08	158.361	1.176
NM_000619.3	1211	983.084	0	0
NM_000620.5	12007	11779.1	9.53529	0.0423754
NM_000621.5	5415	5187.08	87.0668	0.87866
NM_000623.4	3991	3763.08	27.4341	0.381626
NM_000624.6	2278	2050.08	1	0.0255341
NM_000625.4	4206	3978.08	0	0
NM_000626.4	1246	1018.08	0	0
NM_000627.4	5294	5066.08	9201.55	95.0781
NM_000628.5	1941	1713.08	1005.58	30.7277
NM_000629.3	6075	5847.08	2885.8	25.8356
NM_000631.5	1378	1150.08	1	0.0455158
NM_000632.4	4719	4491.08	0	0
NM_000633.3	6881	6653.08	23.2997	0.183324
NM_000634.3	2459	2231.08	0	0
NM_000635.4	3959	3731.08	129.999	1.82388
NM_000636.4	14167	13939.1	544.582	2.04513
NM_000637.5	3034	2806.08	1120.99	20.9118
NM_000638.4	1626	1398.08	136	5.09211
NM_000639.3	1805	1577.08	0	0
NM_000640.3	1338	1110.08	1438	67.8102
NM_000641.4	2378	2150.08	3918.29	95.3966
NM_000642.3	7091	6863.08	946.098	7.2162
NM_000643.3	7294	7066.08	0	0
NM_000644.3	7234	7006.08	0	0
NM_000646.3	7234	7006.08	0	0
NM_000651.6	9937	9709.08	2.2413	0.0120841
NM_000655.5	2358	2130.08	0	0
