target_id	length	eff_length	est_counts	tpm
NM_000071.3	2495	2283.78	511.045	11.835
NM_000072.3	2108	1896.78	114.912	3.20414
NM_000073.3	2690	2478.78	0	0
NM_000074.3	1852	1640.78	0	0
NM_000075.4	1865	1653.78	2547.26	81.4624
NM_000076.2	1943	1731.78	10.7503	0.328314
NM_000077.5	978	766.777	5.86691	0.404671
NM_000078.3	1691	1479.78	0	0
NM_000079.4	1984	1772.78	3	0.0895011
NM_000080.4	2482	2270.78	35.4412	0.825458
NM_000081.4	13466	13254.8	376.138	1.50084
NM_000082.4	9414	9202.78	268.864	1.54516
NM_000083.3	3187	2975.78	0	0
NM_000084.5	9472	9260.78	0	0
NM_000085.5	2562	2350.78	1.54298	0.0347144
NM_000086.2	1879	1667.78	222.873	7.06773
NM_000087.5	2784	2572.78	0	0
NM_000088.4	5914	5702.78	1.69377e+06	15708.3
NM_000089.4	5072	4860.78	1.01289e+06	11020.9
NM_000090.4	5490	5278.78	519559	5205.5
NM_000091.5	8038	7826.78	0	0
NM_000092.5	9984	9772.78	6.46551e-08	3.49901e-10
NM_000093.5	8442	8230.78	159656	1025.9
NM_000094.4	9231	9019.78	2329.27	13.658
NM_000095.3	2452	2240.78	12298	290.267
NM_000096.4	4452	4240.78	3.94971	0.0492585
NM_000097.7	2709	2497.78	2235.39	47.3326
NM_000098.3	2699	2487.78	511.32	10.8703
NM_000099.4	793	581.97	8624.36	783.768
NM_000100.4	588	378.603	2468	344.764
NM_000101.4	692	481.223	2430.53	267.125
NM_000102.4	1750	1538.78	4	0.137482
NM_000103.4	4403	4191.78	0	0
NM_000104.4	5218	5006.78	17711	187.088
NM_000106.6	1588	1376.78	0	0
NM_000107.3	1815	1603.78	567.856	18.7264
NM_000108.5	3537	3325.78	2703.26	42.9889
NM_000109.4	13854	13642.8	0	0
NM_000110.4	4423	4211.78	1730.17	21.7263
NM_000111.3	2882	2670.78	0	0
NM_000112.4	8054	7842.78	1390.27	9.37538
NM_000113.3	2080	1868.78	3210	90.8466
NM_000115.5	4274	4062.78	0	0
NM_000116.5	1906	1694.78	26.1138	0.814928
NM_000117.3	1281	1069.78	1904	94.1315
NM_000118.4	3082	2870.78	822.268	15.1487
NM_000119.3	2434	2222.78	0	0
NM_000120.4	1780	1568.78	0	0
NM_000121.4	2411	2199.78	237.876	5.71917
NM_000122.2	2718	2506.78	1522.33	32.1184
NM_000123.4	3888	3676.78	2454.3	35.3038
NM_000124.4	9001	8789.78	538.802	3.24199
NM_000125.4	6327	6115.78	0	0
NM_000126.4	2289	2077.78	654.707	16.6651
NM_000127.3	8243	8031.78	9261.81	60.9881
NM_000128.4	3053	2841.78	0	0
NM_000129.4	3828	3616.78	0	0
NM_000130.5	9132	8920.78	15	0.0889303
NM_000131.4	3144	2932.78	0	0
NM_000132.4	9032	8820.78	56.0372	0.335993
NM_000133.4	2800	2588.78	0	0
NM_000134.4	2226	2014.78	1	0.0262503
NM_000135.4	5452	5240.78	850.036	8.57833
NM_000136.3	4592	4380.78	300.612	3.62924
NM_000137.4	1456	1244.78	433.716	18.4278
NM_000138.5	11609	11397.8	96793.4	449.145
NM_000139.5	3648	3436.78	0	0
NM_000140.5	7689	7477.78	847.086	5.99123
NM_000141.5	4624	4412.78	0	0
NM_000142.5	4301	4089.78	0	0
NM_000143.4	1791	1579.78	2485	83.1939
NM_000144.5	6978	6766.78	236.771	1.85058
NM_000145.4	2762	2550.78	0	0
NM_000146.4	871	659.849	34166	2738.49
NM_000147.5	2043	1831.78	129.65	3.74336
NM_000148.4	4214	4002.78	0	0
NM_000149.4	2565	2353.78	0	0
NM_000150.4	3326	3114.78	0	0
NM_000151.4	4164	3952.78	0	0
NM_000152.5	3751	3539.78	39.1086	0.584328
NM_000153.4	3794	3582.78	1008.67	14.8898
NM_000154.2	1397	1185.78	683.367	30.4798
NM_000155.4	1756	1544.78	347.667	11.903
NM_000156.6	1110	898.777	192.297	11.3157
NM_000157.4	2291	2079.78	1925.09	48.9549
NM_000158.4	2941	2729.78	9998.33	193.714
NM_000159.4	1852	1640.78	390.873	12.5993
NM_000160.5	2030	1818.78	0.00236897	6.88877e-05
NM_000161.3	2916	2704.78	52.7583	1.03162
NM_000162.5	2745	2533.78	0	0
NM_000163.5	4899	4687.78	126.961	1.4324
NM_000164.4	3310	3098.78	0	0
NM_000165.5	3083	2871.78	22092	406.86
NM_000166.6	1937	1725.78	0	0
NM_000167.6	4410	4198.78	29.5364	0.372045
NM_000168.6	8405	8193.78	482.778	3.11619
NM_000169.3	1318	1106.78	1012.42	48.3797
NM_000170.3	3843	3631.78	52	0.75726
NM_000171.4	1812	1600.78	0	0
NM_000172.4	2465	2253.78	2.01878	0.0473738
NM_000173.7	2514	2302.78	13	0.298574
NM_000174.5	877	665.849	0	0
NM_000175.5	4125	3913.78	13736.6	185.628
NM_000176.3	6778	6566.78	535.07	4.30943
NM_000177.5	2619	2407.78	1403.83	30.8361
NM_000178.4	1909	1697.78	1326.48	41.3221
NM_000179.3	4265	4053.78	1897.14	24.7514
NM_000180.4	3680	3468.78	0	0
NM_000181.4	2199	1987.78	431.802	11.4889
NM_000182.5	2943	2731.78	6340.98	122.764
NM_000183.3	1997	1785.78	3048.4	90.283
NM_000184.3	586	376.641	0.986518	0.138528
NM_000185.4	2203	1991.78	78	2.07117
NM_000186.4	3962	3750.78	2031.59	28.6468
NM_000187.4	1674	1462.78	0	0
NM_000188.3	3602	3390.78	7955.05	124.081
NM_000189.5	5626	5414.78	3383.52	33.0483
NM_000190.4	1505	1293.78	535.83	21.9043
NM_000191.3	1570	1358.78	596.481	23.2172
NM_000192.3	3921	3709.78	155.274	2.21366
NM_000193.4	4650	4438.78	1.0001	0.0119163
NM_000194.3	1395	1183.78	1225	54.7302
NM_000195.5	3703	3491.78	8.62566e-06	1.30649e-07
NM_000196.4	1896	1684.78	3	0.0941759
NM_000197.2	1159	947.777	0.257377	0.0143623
NM_000198.4	1675	1463.78	0	0
NM_000199.5	2705	2493.78	466.326	9.88993
NM_000200.3	532	324.211	0	0
NM_000201.3	2967	2755.78	140.754	2.70133
NM_000202.8	7580	7368.78	2739.48	19.6622
NM_000203.5	2174	1962.78	319.725	8.61522
NM_000204.5	1978	1766.78	130.011	3.89189
NM_000206.3	1480	1268.78	0	0
NM_000207.3	465	260.985	0	0
NM_000208.4	9463	9251.78	808.626	4.62257
NM_000209.4	2603	2391.78	0	0
NM_000210.4	5816	5604.78	973.426	9.18556
NM_000211.5	2807	2595.78	7.65417	0.155952
NM_000212.3	5941	5729.78	2541.78	23.4618
NM_000213.5	5896	5684.78	23	0.213981
NM_000214.3	5940	5728.78	503	4.64373
NM_000215.4	5386	5174.78	77.7808	0.794953
NM_000216.4	6265	6053.78	115.285	1.00718
NM_000217.3	7985	7773.78	16	0.108855
NM_000218.3	3224	3012.78	0	0
NM_000219.6	3505	3293.78	0	0
NM_000220.6	2333	2121.78	0	0
NM_000221.3	2397	2185.78	0	0
NM_000222.3	5147	4935.78	0.0829427	0.000888759
NM_000223.4	1880	1668.78	2	0.0633859
NM_000224.3	1413	1201.78	492.991	21.6958
NM_000226.4	2296	2084.78	3	0.0761067
NM_000227.6	5618	5406.78	3.47066	0.0339496
NM_000228.3	4014	3802.78	0	0
NM_000229.2	1496	1284.78	287.966	11.8543
NM_000230.3	3427	3215.78	1.26546	0.0208125
NM_000231.3	1594	1382.78	19.5295	0.746966
NM_000232.5	4248	4036.78	7719	101.132
NM_000233.4	3076	2864.78	0	0
NM_000234.3	3125	2913.78	932.136	16.9194
NM_000235.4	2496	2284.78	2278.26	52.7376
NM_000236.3	2559	2347.78	7	0.157689
NM_000237.3	3565	3353.78	5	0.0788491
NM_000238.4	4292	4080.78	0	0
NM_000239.3	1490	1278.78	4.02682	0.166544
NM_000240.4	3931	3719.78	0	0
NM_000242.3	3521	3309.78	0	0
NM_000243.3	3506	3294.78	0	0
NM_000244.4	2746	2534.78	0	0
NM_000245.4	6822	6610.78	2772.41	22.1802
NM_000246.4	16061	15849.8	0	0
NM_000247.3	1366	1154.78	51.9679	2.38012
NM_000248.4	4475	4263.78	0	0
NM_000249.4	2494	2282.78	1387.73	32.1517
NM_000250.2	3216	3004.78	1	0.0176015
NM_000251.3	3115	2903.78	1200.82	21.8713
NM_000252.3	3412	3200.78	382.776	6.32485
NM_000253.4	4043	3831.78	0	0
NM_000254.3	10547	10335.8	1201.4	6.14761
NM_000255.4	3811	3599.78	1075.84	15.8065
NM_000256.3	4217	4005.78	0	0
NM_000257.4	6027	5815.78	0	0
NM_000258.3	885	673.849	0	0
NM_000259.3	12238	12026.8	2254.65	9.91494
NM_000260.4	7483	7271.78	0	0
NM_000261.2	2100	1888.78	0	0
NM_000262.3	3696	3484.78	930.686	14.125
NM_000263.4	2475	2263.78	1432.52	33.4679
NM_000264.5	8662	8450.78	4.63798	0.0290264
NM_000265.7	1349	1137.78	0	0
NM_000266.4	1719	1507.78	1	0.0350771
NM_000267.3	12381	12169.8	275.515	1.19736
NM_000268.4	5950	5738.78	222.817	2.05348
NM_000269.3	890	678.849	2931.24	228.37
NM_000270.4	1477	1265.78	1732	72.3689
NM_000271.5	4760	4548.78	1987.04	23.1032
NM_000272.5	2690	2478.78	0	0
NM_000273.3	1645	1433.78	0	0
NM_000274.4	2039	1827.78	7482.35	216.509
NM_000275.3	3143	2931.78	0	0
NM_000276.4	5173	4961.78	76.8507	0.819166
NM_000277.3	3759	3547.78	0	0
NM_000278.5	4189	3977.78	0	0
NM_000280.6	2701	2489.78	0	0
NM_000281.4	787	575.97	164.146	15.0727
NM_000282.4	2484	2272.78	257.164	5.98432
NM_000283.4	3294	3082.78	0	0
NM_000284.4	3349	3137.78	1606.82	27.0835
NM_000285.4	1907	1695.78	3022.86	94.2779
NM_000286.3	2617	2405.78	277	6.08955
NM_000287.4	3444	3232.78	690.102	11.2901
NM_000288.4	1454	1242.78	167.233	7.1169
NM_000289.6	3090	2878.78	1112.46	20.4379
NM_000290.4	837	625.911	0	0
NM_000291.4	4812	4600.78	39780.3	457.297
NM_000292.3	5077	4865.78	260.037	2.82647
NM_000293.3	5459	5247.78	130.405	1.31426
NM_000294.3	5384	5172.78	349.438	3.57279
NM_000295.5	3006	2794.78	20.3049	0.38425
NM_000296.4	14137	13925.8	1709.15	6.49114
NM_000297.4	5089	4877.78	2509.01	27.2045
NM_000298.6	3047	2835.78	0	0
NM_000299.4	5389	5177.78	0	0
NM_000300.4	991	779.777	0	0
NM_000301.5	3530	3318.78	2.10823	0.0335971
NM_000302.4	2976	2764.78	37844.8	723.947
NM_000303.3	2285	2073.78	1822.6	46.4827
NM_000304.4	1828	1616.78	2.8017	0.09165
NM_000305.3	1610	1398.78	1775.69	67.1396
NM_000306.4	1488	1276.78	0	0
NM_000307.5	3838	3626.78	1	0.0145828
NM_000308.4	1858	1646.78	7746.75	248.797
NM_000309.5	1672	1460.78	61.7037	2.23403
NM_000310.4	2284	2072.78	2657.81	67.8161
NM_000311.5	2435	2223.78	2994.38	71.2158
NM_000312.4	1769	1557.78	0	0
NM_000313.4	3372	3160.78	1066.2	17.8405
NM_000314.8	8515	8303.78	0	0
NM_000315.4	791	579.97	0	0
NM_000316.3	2153	1941.78	0	0
NM_000317.3	872	660.849	1179	94.3567
NM_000318.3	4169	3957.78	69.5093	0.928865
NM_000319.5	3213	3001.78	0	0
NM_000320.3	1507	1295.78	620.392	25.322
NM_000321.3	4768	4556.78	2481.97	28.8072
NM_000322.5	3001	2789.78	64	1.21331
NM_000324.3	1895	1683.78	0	0
NM_000325.6	2294	2082.78	361.565	9.18131
NM_000326.5	1638	1426.78	0	0
NM_000327.4	1358	1146.78	53	2.44432
NM_000328.3	3053	2841.78	164.294	3.05768
NM_000329.3	2605	2393.78	0	0
NM_000330.4	3031	2819.78	0	0
NM_000331.6	665	454.502	0	0
NM_000332.4	10606	10394.8	105.054	0.534516
NM_000333.4	7250	7038.78	113.559	0.853267
NM_000334.4	7805	7593.78	0	0
NM_000335.5	8516	8304.78	0	0
NM_000336.3	2560	2348.78	0	0
NM_000337.6	9383	9171.78	1017.6	5.86791
NM_000338.3	4708	4496.78	0.333333	0.00392047
NM_000339.3	5567	5355.78	8.01556e-05	7.91539e-07
NM_000340.2	3181	2969.78	0	0
NM_000341.4	2969	2757.78	0	0
NM_000342.4	4954	4742.78	0	0
NM_000343.4	4832	4620.78	0	0
NM_000344.4	1482	1270.78	712.08	29.6361
NM_000345.4	3177	2965.78	0	0
NM_000346.4	3931	3719.78	2340	33.2706
NM_000348.4	4519	4307.78	0	0
NM_000349.3	2565	2353.78	3.00358	0.0674892
NM_000350.3	7328	7116.78	0	0
NM_000351.7	6352	6140.78	0	0
NM_000352.6	4921	4709.78	0	0
NM_000353.3	3945	3733.78	1	0.0141649
NM_000354.6	2360	2148.78	0	0
NM_000355.4	2192	1980.78	134.988	3.6043
NM_000356.4	4792	4580.78	103.815	1.19862
NM_000358.3	2712	2500.78	560512	11854.2
NM_000359.3	2744	2532.78	16	0.334106
NM_000360.4	1827	1615.78	0	0
NM_000361.3	4040	3828.78	1970	27.2124
NM_000362.5	4597	4385.78	165574	1996.67
NM_000363.5	843	631.849	1	0.0837044
NM_000364.4	1156	944.777	0	0
NM_000365.6	1351	1139.78	39017.3	1810.5
NM_000366.6	1265	1053.78	0	0
NM_000367.5	3184	2972.78	295.832	5.26313
NM_000368.5	8598	8386.78	335.734	2.1172
NM_000369.5	4308	4096.78	6.34734	0.0819428
NM_000370.3	2633	2421.78	0	0
NM_000371.4	616	405.93	0	0
NM_000372.5	2062	1850.78	0	0
NM_000373.4	6652	6440.78	397.545	3.26444
NM_000374.5	1193	981.777	1564.33	84.2706
NM_000375.3	1336	1124.78	788.286	37.0663
NM_000376.3	4616	4404.78	262.473	3.15154
NM_000377.3	1829	1617.78	0	0
NM_000378.6	2971	2759.78	0	0
NM_000379.4	5715	5503.78	9.94885	0.0956034
NM_000380.4	1400	1188.78	235.708	10.4866
NM_000381.4	6168	5956.78	656.258	5.82672
NM_000382.3	3703	3491.78	656.203	9.93923
NM_000383.4	2690	2478.78	1.22467	0.0261303
NM_000384.3	14121	13909.8	1	0.00380225
NM_000386.4	2307	2095.78	1307	32.9831
NM_000387.6	1778	1566.78	324	10.937
NM_000388.4	10062	9850.78	0	0
NM_000389.5	2117	1905.78	5442.59	151.041
NM_000390.4	5438	5226.78	1529.97	15.4814
NM_000391.4	3492	3280.78	2481	39.9955
NM_000392.5	5806	5594.78	90.6051	0.856507
NM_000393.5	6829	6617.78	65329.6	522.106
NM_000394.4	1139	927.777	0	0
NM_000395.3	4853	4641.78	0	0
NM_000396.4	1629	1417.78	1846	68.8628
NM_000397.4	4276	4064.78	0	0
NM_000398.7	2916	2704.78	21288.1	416.261
NM_000399.5	2979	2767.78	0	0
NM_000400.4	4108	3896.78	1229.46	16.6866
NM_000401.3	3469	3257.78	6642.6	107.839
NM_000402.4	2406	2194.78	371.793	8.95925
NM_000403.4	1665	1453.78	118.799	4.32192
NM_000404.4	2523	2311.78	2904.08	66.439
NM_000405.5	3603	3391.78	1869.3	29.1483
NM_000406.3	4402	4190.78	0	0
NM_000407.5	959	747.777	6.92895	0.490068
NM_000408.5	5812	5600.78	1674.35	15.811
NM_000409.5	1904	1692.78	0	0
NM_000410.4	5176	4964.78	630.399	6.71548
NM_000411.8	8247	8035.78	51.9357	0.341821
NM_000412.5	1947	1735.78	0	0
NM_000413.4	1274	1062.78	101.146	5.03347
NM_000414.4	2628	2416.78	2869.39	62.7934
NM_000415.3	1942	1730.78	0	0
NM_000416.3	2074	1862.78	1470.99	41.7647
NM_000417.3	3218	3006.78	0	0
NM_000418.4	3624	3412.78	1128.62	17.4904
NM_000419.5	3479	3267.78	0	0
NM_000420.3	2494	2282.78	0	0
NM_000421.5	2143	1931.78	1112.13	30.448
NM_000422.3	1517	1305.78	7	0.283524
NM_000423.3	2450	2238.78	0	0
NM_000424.4	2238	2026.78	1	0.0260949
NM_000425.5	5099	4887.78	0	0
NM_000426.4	9696	9484.78	3821.98	21.3119
NM_000427.3	1245	1033.78	2	0.102321
NM_000428.3	8460	8248.78	43746	280.485
NM_000429.3	3384	3172.78	0	0
NM_000430.4	5589	5377.78	7941.35	78.1003
NM_000431.4	2833	2621.78	224.583	4.53045
NM_000432.4	783	571.97	0	0
NM_000433.4	2267	2055.78	0	0
NM_000434.4	3353	3141.78	1098.89	18.4987
NM_000435.3	8680	8468.78	9267.96	57.8795
NM_000436.4	3294	3082.78	1731.66	29.7086
NM_000437.4	3487	3275.78	265.699	4.28979
NM_000438.6	1501	1289.78	0	0
NM_000439.5	5136	4924.78	514.599	5.52641
NM_000440.3	5645	5433.78	0	0
NM_000441.2	4737	4525.78	24.7952	0.289758
NM_000442.5	6813	6601.78	70	0.560787
NM_000443.4	4293	4081.78	28.5716	0.370208
NM_000444.6	6288	6076.78	0	0
NM_000445.5	14798	14586.8	2057.71	7.46082
NM_000446.7	2393	2181.78	0	0
NM_000447.3	2249	2037.78	22.346	0.579968
NM_000448.3	6588	6376.78	0	0
NM_000449.4	3577	3365.78	136.467	2.14439
NM_000450.2	3875	3663.78	2	0.028871
NM_000451.4	7934	7722.78	1.03381	0.00707995
NM_000452.3	3350	3138.78	0	0
NM_000453.3	3604	3392.78	0	0
NM_000454.5	895	683.849	3956.07	305.961
NM_000455.5	3293	3081.78	1901.21	32.628
NM_000456.3	2445	2233.78	84.9774	2.01198
NM_000457.6	4739	4527.78	0	0
NM_000458.4	2790	2578.78	0	0
NM_000459.5	4683	4471.78	1316.46	15.57
NM_000460.4	1918	1706.78	0	0
NM_000461.5	7430	7218.78	0	0
NM_000462.5	5319	5107.78	2269.27	23.4972
NM_000463.3	2361	2149.78	0	0
NM_000465.4	5478	5266.78	415.674	4.17416
NM_000466.3	4369	4157.78	306.165	3.89454
NM_000474.4	1630	1418.78	2822.46	105.214
NM_000475.5	1813	1601.78	0	0
NM_000476.3	2192	1980.78	749.934	20.0239
NM_000477.7	2285	2073.78	0	0
NM_000478.6	2536	2324.78	701.468	15.9583
NM_000479.5	1809	1597.78	33	1.09234
NM_000480.3	4357	4145.78	30.3221	0.386825
NM_000481.4	1997	1785.78	92.9113	2.75171
NM_000482.4	1471	1259.78	0	0
NM_000483.5	660	449.502	0	0
NM_000484.4	3583	3371.78	16153.9	253.384
NM_000485.3	931	719.777	1116.13	82.0124
NM_000486.6	4180	3968.78	0	0
NM_000487.6	4294	4082.78	1532.86	19.8567
NM_000488.4	1552	1340.78	0	0
NM_000489.6	11165	10953.8	1353.06	6.53303
NM_000490.5	619	408.93	1	0.129334
NM_000491.5	1098	886.777	0	0
NM_000492.4	6070	5858.78	0	0
NM_000493.4	3302	3090.78	0	0
NM_000494.4	5612	5400.78	66	0.646322
NM_000495.5	6513	6301.78	62.1552	0.521646
NM_000496.3	769	557.97	4.08817	0.387506
NM_000497.4	3540	3328.78	0	0
NM_000498.3	2936	2724.78	0	0
NM_000499.5	2600	2388.78	0	0
NM_000500.9	2006	1794.78	1.34084	0.0395117
NM_000501.4	3397	3185.78	8673.92	144
NM_000502.6	2719	2507.78	2	0.0421796
NM_000503.6	4163	3951.78	0	0
NM_000504.4	1536	1324.78	189.548	7.56725
NM_000505.4	2036	1824.78	0	0
NM_000506.5	1990	1778.78	0	0
NM_000507.4	1473	1261.78	3	0.125748
NM_000508.5	3654	3442.78	0	0
NM_000509.6	1565	1353.78	0	0
NM_000510.4	1855	1643.78	0	0
NM_000511.6	3116	2904.78	0.0374874	0.000682549
NM_000512.5	2344	2132.78	1495.16	37.0769
NM_000513.2	1998	1786.78	0	0
NM_000514.4	4171	3959.78	358.088	4.78278
NM_000515.5	823	611.911	0	0
NM_000516.7	1854	1642.78	9862.46	317.518
NM_000517.6	576	366.79	1.97176	0.284313
NM_000518.5	628	417.847	0	0
NM_000519.4	620	409.93	0	0
NM_000520.6	4785	4573.78	2123.03	24.5495
NM_000521.4	1812	1600.78	4194.68	138.589
NM_000522.5	5015	4803.78	21	0.231205
NM_000523.4	2416	2204.78	5	0.119941
NM_000524.4	4572	4360.78	0	0
NM_000525.4	3412	3200.78	1.00134	0.0165457
NM_000526.5	1636	1424.78	356.888	13.2479
NM_000527.5	5173	4961.78	1269.08	13.5273
NM_000528.4	3185	2973.78	2186.25	38.8823
NM_000529.2	3652	3440.78	0	0
NM_000530.8	1951	1739.78	12.4318	0.377922
NM_000531.6	1522	1310.78	0	0
NM_000532.5	1799	1587.78	599.987	19.9854
NM_000533.5	3011	2799.78	2	0.0377805
NM_000534.5	3156	2944.78	428.196	7.69043
NM_000535.7	5093	4881.78	264.08	2.861
NM_000536.4	2388	2176.78	0	0
NM_000537.4	1462	1250.78	11	0.46513
NM_000538.4	2306	2094.78	191	4.82233
NM_000539.3	2768	2556.78	0	0
NM_000540.3	15400	15188.8	0.000819203	2.85253e-06
NM_000541.5	1596	1384.78	0	0
NM_000542.5	3550	3338.78	0	0
NM_000543.5	2410	2198.78	4745.22	114.14
NM_000544.3	5679	5467.78	117.366	1.13525
NM_000545.8	3442	3230.78	0	0
NM_000546.6	2512	2300.78	493.492	11.344
NM_000547.6	4090	3878.78	0	0
NM_000548.5	6415	6203.78	14.1281	0.120445
NM_000549.5	528	320.373	0	0
NM_000550.3	2896	2684.78	1.61636	0.0318414
NM_000551.4	4414	4202.78	1340.94	16.8747
NM_000552.5	8830	8618.78	29	0.177956
NM_000553.6	7575	7363.78	447.761	3.21593
NM_000554.6	4366	4154.78	2.04254	0.0260007
NM_000555.3	9433	9221.78	0	0
NM_000557.5	2368	2156.78	36	0.882792
NM_000558.5	577	367.753	0.0282449	0.00406205
NM_000559.3	587	377.641	0.013482	0.00188815
NM_000560.4	1505	1293.78	0	0
NM_000561.4	1164	952.777	0	0
NM_000562.3	2367	2155.78	0	0
NM_000564.5	5808	5596.78	0	0
NM_000565.4	5764	5552.78	5.94432	0.0566178
NM_000566.4	1333	1121.78	0	0
NM_000567.3	2015	1803.78	0	0
NM_000569.8	2100	1888.78	0	0
NM_000570.5	2143	1931.78	0	0
NM_000572.3	1630	1418.78	0	0
NM_000574.5	2590	2378.78	1880.15	41.8023
NM_000575.5	2017	1805.78	47	1.37656
NM_000576.3	1507	1295.78	99.9238	4.07849
NM_000577.5	1671	1459.78	188.988	6.84713
NM_000578.4	3608	3396.78	0	0
NM_000579.4	3661	3449.78	0	0
NM_000581.4	899	687.849	4459.35	342.878
NM_000582.3	1519	1307.78	33.0245	1.33556
NM_000583.4	1685	1473.78	0	0
NM_000584.4	1642	1430.78	2961.46	109.47
NM_000585.5	2015	1803.78	0	0
NM_000586.4	1029	817.777	0	0
NM_000587.4	5716	5504.78	0	0
NM_000588.4	924	712.849	0	0
NM_000589.4	615	404.93	0	0
NM_000590.2	605	395.292	1	0.133796
NM_000591.4	1356	1144.78	0	0
NM_000593.6	2685	2473.78	711.99	15.2221
NM_000594.4	1678	1466.78	5	0.180288
NM_000595.4	1416	1204.78	1	0.043899
NM_000596.4	1514	1302.78	19	0.771338
NM_000597.3	1414	1202.78	3.28628	0.144504
NM_000598.5	2613	2401.78	44612.7	982.396
NM_000599.4	6239	6027.78	24272.9	212.974
NM_000600.5	1127	915.777	1036.28	59.8477
NM_000601.6	5834	5622.78	533.325	5.01652
NM_000602.5	3156	2944.78	73240	1315.4
NM_000603.5	4366	4154.78	106.416	1.35463
NM_000605.4	1144	932.777	0	0
NM_000606.3	881	669.849	6.89492	0.544394
NM_000607.4	764	552.97	0	0
NM_000608.4	759	547.97	0	0
NM_000609.7	3537	3325.78	422.294	6.71557
NM_000610.4	5431	5219.78	0	0
NM_000611.6	7563	7351.78	35512.7	255.478
NM_000612.6	5580	5368.78	581.298	5.72644
NM_000613.3	1575	1363.78	23	0.89196
NM_000614.4	1902	1690.78	31.3287	0.97998
NM_000615.7	5789	5577.78	24.9958	0.23701
NM_000616.5	3049	2837.78	0	0
NM_000617.3	4132	3920.78	125.817	1.69718
NM_000618.5	7277	7065.78	2206.89	16.519
NM_000619.3	1211	999.777	0	0
NM_000620.5	12007	11795.8	0	0
NM_000621.5	5415	5203.78	137.731	1.39983
NM_000623.4	3991	3779.78	188.187	2.6332
NM_000624.6	2278	2066.78	3	0.0767695
NM_000625.4	4206	3994.78	2	0.0264788
NM_000626.4	1246	1034.78	0	0
NM_000627.4	5294	5082.78	1044.67	10.8703
NM_000628.5	1941	1729.78	1094.12	33.4531
NM_000629.3	6075	5863.78	2741.33	24.7255
NM_000631.5	1378	1166.78	0	0
NM_000632.4	4719	4507.78	0	0
NM_000633.3	6881	6669.78	0	0
NM_000634.3	2459	2247.78	0	0
NM_000635.4	3959	3747.78	126.272	1.78195
NM_000636.4	14167	13955.8	220.021	0.833817
NM_000637.5	3034	2822.78	1418.87	26.5844
NM_000638.4	1626	1414.78	155	5.79435
NM_000639.3	1805	1593.78	0	0
NM_000640.3	1338	1126.78	1569	73.6455
NM_000641.4	2378	2166.78	3386.36	82.6571
NM_000642.3	7091	6879.78	875.506	6.73048
NM_000643.3	7294	7082.78	0	0
NM_000644.3	7234	7022.78	0	0
NM_000646.3	7234	7022.78	36.9725	0.278439
NM_000651.6	9937	9725.78	1.01476	0.00551826
NM_000655.5	2358	2146.78	9	0.221726
