target_id	length	eff_length	est_counts	tpm
NM_000063.6	2610	2386.29	34.3105	0.646665
NM_000064.4	5231	5007.29	131	1.17664
NM_000065.5	3691	3467.29	0	0
NM_000066.4	2040	1816.29	0	0
NM_000067.3	1562	1338.29	11	0.369673
NM_000068.4	8660	8436.29	0	0
NM_000069.3	6028	5804.29	0	0
NM_000070.3	3315	3091.29	93.5286	1.36075
NM_000071.3	2495	2271.29	392.873	7.77955
NM_000072.3	2108	1884.29	1245.24	29.7221
NM_000073.3	2690	2466.29	0	0
NM_000074.3	1852	1628.29	0	0
NM_000075.4	1865	1641.29	2737.1	75.0034
NM_000076.2	1943	1719.29	9.95137	0.260321
NM_000077.5	978	754.293	12.8958	0.768925
NM_000078.3	1691	1467.29	8.15163	0.249864
NM_000079.4	1984	1760.29	12	0.3066
NM_000080.4	2482	2258.29	344.622	6.86339
NM_000081.4	13466	13242.3	726.5	2.46745
NM_000082.4	9414	9190.29	241.846	1.18355
NM_000083.3	3187	2963.29	2	0.0303551
NM_000084.5	9472	9248.29	75.1132	0.365284
NM_000085.5	2562	2338.29	0	0
NM_000086.2	1879	1655.29	148.992	4.04821
NM_000087.5	2784	2560.29	0	0
NM_000088.4	5914	5690.29	2.1949e+06	17348.2
NM_000089.4	5072	4848.29	980860	9099.01
NM_000090.4	5490	5266.29	377582	3224.65
NM_000091.5	8038	7814.29	0	0
NM_000092.5	9984	9760.29	6.38439e-06	2.94193e-08
NM_000093.5	8442	8218.29	164966	902.797
NM_000094.4	9231	9007.29	12390.4	61.8682
NM_000095.3	2452	2228.29	5635	113.736
NM_000096.4	4452	4228.29	0	0
NM_000097.7	2709	2485.29	2428.65	43.9504
NM_000098.3	2699	2475.29	581.944	10.5738
NM_000099.4	793	569.363	6097.96	481.694
NM_000100.4	588	366.393	2262	277.665
NM_000101.4	692	468.916	1876.97	180.027
NM_000102.4	1750	1526.29	1	0.0294671
NM_000103.4	4403	4179.29	9.91093e-05	1.06657e-06
NM_000104.4	5218	4994.29	1122	10.104
NM_000106.6	1588	1364.29	6.99537	0.23061
NM_000107.3	1815	1591.29	486.439	13.7485
NM_000108.5	3537	3313.29	3114.58	42.2782
NM_000109.4	13854	13630.3	0	0
NM_000110.4	4423	4199.29	1501.51	16.0816
NM_000111.3	2882	2658.29	1	0.0169189
NM_000112.4	8054	7830.29	1638.3	9.41003
NM_000113.3	2080	1856.29	2859	69.2697
NM_000115.5	4274	4050.29	0	0
NM_000116.5	1906	1682.29	1.13207	0.0302654
NM_000117.3	1281	1057.29	2212	94.0948
NM_000118.4	3082	2858.29	806.85	12.6959
NM_000119.3	2434	2210.29	0	0
NM_000120.4	1780	1556.29	0	0
NM_000121.4	2411	2187.29	265	5.44897
NM_000122.2	2718	2494.29	1776.53	32.0331
NM_000123.4	3888	3664.29	2793.74	34.2903
NM_000124.4	9001	8777.29	843.104	4.32013
NM_000125.4	6327	6103.29	0	0
NM_000126.4	2289	2065.29	937.407	20.4137
NM_000127.3	8243	8019.29	14032	78.6972
NM_000128.4	3053	2829.29	0	0
NM_000129.4	3828	3604.29	0	0
NM_000130.5	9132	8908.29	0	0
NM_000131.4	3144	2920.29	0	0
NM_000132.4	9032	8808.29	30.51	0.155785
NM_000133.4	2800	2576.29	0	0
NM_000134.4	2226	2002.29	0	0
NM_000135.4	5452	5228.29	1419.57	12.2116
NM_000136.3	4592	4368.29	600.51	6.18278
NM_000137.4	1456	1232.29	442.372	16.1454
NM_000138.5	11609	11385.3	135948	537.038
NM_000139.5	3648	3424.29	0	0
NM_000140.5	7689	7465.29	1173.51	7.06992
NM_000141.5	4624	4400.29	3.63771	0.0371811
NM_000142.5	4301	4077.29	0	0
NM_000143.4	1791	1567.29	3623	103.967
NM_000144.5	6978	6754.29	415.605	2.76743
NM_000145.4	2762	2538.29	0	0
NM_000146.4	871	647.363	32905	2286.07
NM_000147.5	2043	1819.29	68	1.68106
NM_000148.4	4214	3990.29	0	0
NM_000149.4	2565	2341.29	0	0
NM_000150.4	3326	3102.29	0	0
NM_000151.4	4164	3940.29	0	0
NM_000152.5	3751	3527.29	10.9415	0.139511
NM_000153.4	3794	3570.29	672.27	8.46868
NM_000154.2	1397	1173.29	726.533	27.85
NM_000155.4	1756	1532.29	295.231	8.66555
NM_000156.6	1110	886.293	181.404	9.20545
NM_000157.4	2291	2067.29	1595.65	34.7145
NM_000158.4	2941	2717.29	9679.98	160.219
NM_000159.4	1852	1628.29	454.881	12.5644
NM_000160.5	2030	1806.29	3.31777e-06	8.26103e-08
NM_000161.3	2916	2692.29	57.2046	0.955618
NM_000162.5	2745	2521.29	0	0
NM_000163.5	4899	4675.29	171.787	1.65256
NM_000164.4	3310	3086.29	27.8032	0.405166
NM_000165.5	3083	2859.29	11572	182.023
NM_000166.6	1937	1713.29	0	0
NM_000167.6	4410	4186.29	96.2569	1.03414
NM_000168.6	8405	8181.29	32.1884	0.176951
NM_000169.3	1318	1094.29	597.301	24.5491
NM_000170.3	3843	3619.29	57	0.708316
NM_000171.4	1812	1588.29	0	0
NM_000172.4	2465	2241.29	2.13148	0.042772
NM_000173.7	2514	2290.29	17	0.333836
NM_000174.5	877	653.363	0	0
NM_000175.5	4125	3901.29	15906.4	183.375
NM_000176.3	6778	6554.29	597.41	4.09942
NM_000177.5	2619	2395.29	892.858	16.7648
NM_000178.4	1909	1685.29	1442.21	38.4882
NM_000179.3	4265	4041.29	2789.47	31.044
NM_000180.4	3680	3456.29	0	0
NM_000181.4	2199	1975.29	528.969	12.0441
NM_000182.5	2943	2719.29	7296.98	120.688
NM_000183.3	1997	1773.29	3266.54	82.8482
NM_000184.3	586	364.467	0	0
NM_000185.4	2203	1979.29	15	0.340845
NM_000186.4	3962	3738.29	453.789	5.45955
NM_000187.4	1674	1450.29	0	0
NM_000188.3	3602	3378.29	13194.5	175.659
NM_000189.5	5626	5402.29	5392.77	44.8962
NM_000190.4	1505	1281.29	607.963	21.3405
NM_000191.3	1570	1346.29	531.431	17.7535
NM_000192.3	3921	3697.29	108.431	1.319
NM_000193.4	4650	4426.29	0	0
NM_000194.3	1395	1171.29	1614	61.9746
NM_000195.5	3703	3479.29	2.46888	0.0319142
NM_000196.4	1896	1672.29	0	0
NM_000197.2	1159	935.293	2	0.0961741
NM_000198.4	1675	1451.29	0	0
NM_000199.5	2705	2481.29	332.206	6.02151
NM_000200.3	532	312.498	0	0
NM_000201.3	2967	2743.29	358.553	5.87837
NM_000202.8	7580	7356.29	3414.69	20.877
NM_000203.5	2174	1950.29	206.581	4.76394
NM_000204.5	1978	1754.29	24.234	0.621297
NM_000206.3	1480	1256.29	0	0
NM_000207.3	465	250.543	0	0
NM_000208.4	9463	9239.29	447.81	2.17987
NM_000209.4	2603	2379.29	0	0
NM_000210.4	5816	5592.29	2501.47	20.1178
NM_000211.5	2807	2583.29	3	0.0522304
NM_000212.3	5941	5717.29	8443.52	66.4215
NM_000213.5	5896	5672.29	0	0
NM_000214.3	5940	5716.29	1245	9.79559
NM_000215.4	5386	5162.29	99.3359	0.865445
NM_000216.4	6265	6041.29	41.7415	0.310752
NM_000217.3	7985	7761.29	40	0.231794
NM_000218.3	3224	3000.29	0	0
NM_000219.6	3505	3281.29	0	0
NM_000220.6	2333	2109.29	0	0
NM_000221.3	2397	2173.29	0	0
NM_000222.3	5147	4923.29	0	0
NM_000223.4	1880	1656.29	2	0.0543086
NM_000224.3	1413	1189.29	2811.17	106.31
NM_000226.4	2296	2072.29	1	0.0217032
NM_000227.6	5618	5394.29	0.00142144	1.18514e-05
NM_000228.3	4014	3790.29	16.4988	0.195774
NM_000229.2	1496	1272.29	476.041	16.828
NM_000230.3	3427	3203.29	0.901501	0.0126574
NM_000231.3	1594	1370.29	0	0
NM_000232.5	4248	4024.29	7246.65	80.9885
NM_000233.4	3076	2852.29	0	0
NM_000234.3	3125	2901.29	1251	19.3928
NM_000235.4	2496	2272.29	5458.56	108.041
NM_000236.3	2559	2335.29	10	0.19259
NM_000237.3	3565	3341.29	3	0.0403815
NM_000238.4	4292	4068.29	0	0
NM_000239.3	1490	1266.29	3.00031	0.106563
NM_000240.4	3931	3707.29	13.9357	0.169063
NM_000242.3	3521	3297.29	0	0
NM_000243.3	3506	3282.29	0	0
NM_000244.4	2746	2522.29	3.77071	0.0672362
NM_000245.4	6822	6598.29	2282.53	15.5582
NM_000246.4	16061	15837.3	0	0
NM_000247.3	1366	1142.29	62.1452	2.44684
NM_000248.4	4475	4251.29	1.86463e-05	1.97263e-07
NM_000249.4	2494	2270.29	1537.6	30.4604
NM_000250.2	3216	2992.29	0	0
NM_000251.3	3115	2891.29	2105.76	32.7562
NM_000252.3	3412	3188.29	350.192	4.93997
NM_000253.4	4043	3819.29	0	0
NM_000254.3	10547	10323.3	2464.94	10.739
NM_000255.4	3811	3587.29	1312.33	16.4532
NM_000256.3	4217	3993.29	0	0
NM_000257.4	6027	5803.29	0	0
NM_000258.3	885	661.363	0	0
NM_000259.3	12238	12014.3	2993.58	11.2065
NM_000260.4	7483	7259.29	0	0
NM_000261.2	2100	1876.29	1	0.0239704
NM_000262.3	3696	3472.29	778.061	10.078
NM_000263.4	2475	2251.29	1149.1	22.9562
NM_000264.5	8662	8438.29	52.4288	0.279442
NM_000265.7	1349	1125.29	0	0
NM_000266.4	1719	1495.29	2	0.0601561
NM_000267.3	12381	12157.3	322.327	1.19244
NM_000268.4	5950	5726.29	379.628	2.98168
NM_000269.3	890	666.363	4196.54	283.241
NM_000270.4	1477	1253.29	2409	86.449
NM_000271.5	4760	4536.29	1721.98	17.0727
NM_000272.5	2690	2466.29	0	0
NM_000273.3	1645	1421.29	0	0
NM_000274.4	2039	1815.29	8424.03	208.713
NM_000275.3	3143	2919.29	0	0
NM_000276.4	5173	4949.29	276.43	2.51199
NM_000277.3	3759	3535.29	0	0
NM_000278.5	4189	3965.29	0	0
NM_000280.6	2701	2477.29	0	0
NM_000281.4	787	563.363	175.668	14.0243
NM_000282.4	2484	2260.29	339.152	6.74848
NM_000283.4	3294	3070.29	0	0
NM_000284.4	3349	3125.29	2255.01	32.4513
NM_000285.4	1907	1683.29	3033.27	81.0451
NM_000286.3	2617	2393.29	223	4.19068
NM_000287.4	3444	3220.29	284.04	3.96698
NM_000288.4	1454	1230.29	202.192	7.39147
NM_000289.6	3090	2866.29	1664.07	26.1112
NM_000290.4	837	613.363	0	0
NM_000291.4	4812	4588.29	39243.7	384.675
NM_000292.3	5077	4853.29	234.071	2.16913
NM_000293.3	5459	5235.29	105.602	0.907209
NM_000294.3	5384	5160.29	368.258	3.20962
NM_000295.5	3006	2782.29	92.3399	1.49267
NM_000296.4	14137	13913.3	2210.97	7.1471
NM_000297.4	5089	4865.29	3003.96	27.7691
NM_000298.6	3047	2823.29	0	0
NM_000299.4	5389	5165.29	0	0
NM_000300.4	991	767.293	0	0
NM_000301.5	3530	3306.29	4.06479	0.0552934
NM_000302.4	2976	2752.29	38594.8	630.681
NM_000303.3	2285	2061.29	2371.6	51.746
NM_000304.4	1828	1604.29	0	0
NM_000305.3	1610	1386.29	1442.33	46.7934
NM_000306.4	1488	1264.29	1	0.0355736
NM_000307.5	3838	3614.29	1	0.0124438
NM_000308.4	1858	1634.29	5727.64	157.624
NM_000309.5	1672	1448.29	15.2175	0.472565
NM_000310.4	2284	2060.29	2542.78	55.5081
NM_000311.5	2435	2211.29	3630.89	73.8487
NM_000312.4	1769	1545.29	0	0
NM_000313.4	3372	3148.29	822.047	11.7435
NM_000314.8	8515	8291.29	0	0
NM_000315.4	791	567.363	0	0
NM_000316.3	2153	1929.29	0	0
NM_000317.3	872	648.363	1480	102.664
NM_000318.3	4169	3945.29	188.92	2.15364
NM_000319.5	3213	2989.29	40.3461	0.607029
NM_000320.3	1507	1283.29	673.371	23.5996
NM_000321.3	4768	4544.29	3047.48	30.1613
NM_000322.5	3001	2777.29	66	1.0688
NM_000324.3	1895	1671.29	0	0
NM_000325.6	2294	2070.29	418.786	9.09779
NM_000326.5	1638	1414.29	0	0
NM_000327.4	1358	1134.29	35	1.38777
NM_000328.3	3053	2829.29	200.268	3.18354
NM_000329.3	2605	2381.29	0	0
NM_000330.4	3031	2807.29	0	0
NM_000331.6	665	442.142	0	0
NM_000332.4	10606	10382.3	33.2281	0.143942
NM_000333.4	7250	7026.29	82.6374	0.528964
NM_000334.4	7805	7581.29	0	0
NM_000335.5	8516	8292.29	0	0
NM_000336.3	2560	2336.29	0	0
NM_000337.6	9383	9159.29	420.962	2.06708
NM_000338.3	4708	4484.29	0	0
NM_000339.3	5567	5343.29	0	0
NM_000340.2	3181	2957.29	0	0
NM_000341.4	2969	2745.29	2.06344	0.0338049
NM_000342.4	4954	4730.29	0	0
NM_000343.4	4832	4608.29	0.00219289	2.1402e-05
NM_000344.4	1482	1258.29	755.372	26.9995
NM_000345.4	3177	2953.29	0	0
NM_000346.4	3931	3707.29	1908	23.1471
NM_000348.4	4519	4295.29	0	0
NM_000349.3	2565	2341.29	8.01272	0.153922
NM_000350.3	7328	7104.29	0	0
NM_000351.7	6352	6128.29	0	0
NM_000352.6	4921	4697.29	0	0
NM_000353.3	3945	3721.29	5	0.0604299
NM_000354.6	2360	2136.29	0	0
NM_000355.4	2192	1968.29	53	1.21105
NM_000356.4	4792	4568.29	104.233	1.02619
NM_000358.3	2712	2488.29	415269	7505.92
NM_000359.3	2744	2520.29	22	0.392597
NM_000360.4	1827	1603.29	0	0
NM_000361.3	4040	3816.29	557	6.56431
NM_000362.5	4597	4373.29	168062	1728.37
NM_000363.5	843	619.363	2	0.145231
NM_000364.4	1156	932.293	0	0
NM_000365.6	1351	1127.29	39129.3	1561.14
NM_000366.6	1265	1041.29	0	0
NM_000367.5	3184	2960.29	1233.48	18.7401
NM_000368.5	8598	8374.29	236.004	1.2675
NM_000369.5	4308	4084.29	1.26566	0.0139372
NM_000370.3	2633	2409.29	0	0
NM_000371.4	616	393.598	0	0
NM_000372.5	2062	1838.29	1	0.0244659
NM_000373.4	6652	6428.29	529.456	3.70433
NM_000374.5	1193	969.293	1383.37	64.1887
NM_000375.3	1336	1112.29	1254.13	50.7105
NM_000376.3	4616	4392.29	422.36	4.32481
NM_000377.3	1829	1605.29	1.6964	0.047528
NM_000378.6	2971	2747.29	0	0
NM_000379.4	5715	5491.29	105	0.859984
NM_000380.4	1400	1176.29	209.477	8.00935
NM_000381.4	6168	5944.29	470.069	3.55662
NM_000382.3	3703	3479.29	428.307	5.53656
NM_000383.4	2690	2466.29	12.0016	0.218863
NM_000384.3	14121	13897.3	0	0
NM_000386.4	2307	2083.29	1481	31.9728
NM_000387.6	1778	1554.29	456	13.1949
NM_000388.4	10062	9838.29	0	0
NM_000389.5	2117	1893.29	8543.69	202.957
NM_000390.4	5438	5214.29	1642.62	14.1683
NM_000391.4	3492	3268.29	3160	43.4852
NM_000392.5	5806	5582.29	25.8731	0.208455
NM_000393.5	6829	6605.29	73934.9	503.423
NM_000394.4	1139	915.293	0	0
NM_000395.3	4853	4629.29	0	0
NM_000396.4	1629	1405.29	1325	42.4057
NM_000397.4	4276	4052.29	0	0
NM_000398.7	2916	2692.29	20241.7	338.142
NM_000399.5	2979	2755.29	18	0.293819
NM_000400.4	4108	3884.29	2879.79	33.3446
NM_000401.3	3469	3245.29	6528.83	90.481
NM_000402.4	2406	2182.29	381.603	7.86457
NM_000403.4	1665	1441.29	151.43	4.72535
NM_000404.4	2523	2299.29	2521.62	49.3243
NM_000405.5	3603	3379.29	1311.01	17.4484
NM_000406.3	4402	4178.29	6	0.0645845
NM_000407.5	959	735.293	7.58994	0.464252
NM_000408.5	5812	5588.29	3134.82	25.2295
NM_000409.5	1904	1680.29	0	0
NM_000410.4	5176	4952.29	263.09	2.38932
NM_000411.8	8247	8023.29	321.433	1.80183
NM_000412.5	1947	1723.29	0	0
NM_000413.4	1274	1050.29	168.864	7.23108
NM_000414.4	2628	2404.29	2978.27	55.7126
NM_000415.3	1942	1718.29	0	0
NM_000416.3	2074	1850.29	1261.4	30.661
NM_000417.3	3218	2994.29	0	0
NM_000418.4	3624	3400.29	1000.75	13.2368
NM_000419.5	3479	3255.29	0	0
NM_000420.3	2494	2270.29	0	0
NM_000421.5	2143	1919.29	1157.36	27.1209
NM_000422.3	1517	1293.29	24	0.834622
NM_000423.3	2450	2226.29	0	0
NM_000424.4	2238	2014.29	1	0.0223282
NM_000425.5	5099	4875.29	0	0
NM_000426.4	9696	9472.29	5188.62	24.6361
NM_000427.3	1245	1021.29	6	0.264227
NM_000428.3	8460	8236.29	48994	267.539
NM_000429.3	3384	3160.29	0	0
NM_000430.4	5589	5365.29	9875.22	82.7807
NM_000431.4	2833	2609.29	347.843	5.99565
NM_000432.4	783	559.363	1	0.0804048
NM_000433.4	2267	2043.29	0	0
NM_000434.4	3353	3129.29	1133.04	16.2845
NM_000435.3	8680	8456.29	18990.5	101.002
NM_000436.4	3294	3070.29	2199.88	32.2251
NM_000437.4	3487	3263.29	291.132	4.01245
NM_000438.6	1501	1277.29	0	0
NM_000439.5	5136	4912.29	417.277	3.82047
NM_000440.3	5645	5421.29	0	0
NM_000441.2	4737	4513.29	52.0202	0.518388
NM_000442.5	6813	6589.29	103.283	0.704965
NM_000443.4	4293	4069.29	0	0
NM_000444.6	6288	6064.29	0	0
NM_000445.5	14798	14574.3	4032.04	12.4427
NM_000446.7	2393	2169.29	0	0
NM_000447.3	2249	2025.29	67.0655	1.48932
NM_000448.3	6588	6364.29	0	0
NM_000449.4	3577	3353.29	59.1958	0.793954
NM_000450.2	3875	3651.29	3	0.0369531
NM_000451.4	7934	7710.29	3.21993	0.0187824
NM_000452.3	3350	3126.29	0	0
NM_000453.3	3604	3380.29	0	0
NM_000454.5	895	671.363	3659.83	245.177
NM_000455.5	3293	3069.29	1568.22	22.9798
NM_000456.3	2445	2221.29	29.7055	0.60146
NM_000457.6	4739	4515.29	0	0
NM_000458.4	2790	2566.29	0	0
NM_000459.5	4683	4459.29	743.109	7.49484
NM_000460.4	1918	1694.29	0	0
NM_000461.5	7430	7206.29	0	0
NM_000462.5	5319	5095.29	2909.04	25.6777
NM_000463.3	2361	2137.29	0	0
NM_000465.4	5478	5254.29	664.904	5.69142
NM_000466.3	4369	4145.29	351.148	3.80988
NM_000474.4	1630	1406.29	2176.63	69.6121
NM_000475.5	1813	1589.29	10	0.28299
NM_000476.3	2192	1968.29	583.485	13.3326
NM_000477.7	2285	2061.29	1	0.0218191
NM_000478.6	2536	2312.29	803.613	15.6308
NM_000479.5	1809	1585.29	27	0.766002
NM_000480.3	4357	4133.29	79.3166	0.863065
NM_000481.4	1997	1773.29	88	2.23192
NM_000482.4	1471	1247.29	0	0
NM_000483.5	660	437.142	0	0
NM_000484.4	3583	3359.29	14770.4	197.752
NM_000485.3	931	707.293	1264	80.3755
NM_000486.6	4180	3956.29	0	0
NM_000487.6	4294	4070.29	1173.3	12.9647
NM_000488.4	1552	1328.29	0	0
NM_000489.6	11165	10941.3	1119.98	4.60381
NM_000490.5	619	396.519	1	0.113426
NM_000491.5	1098	874.293	0	0
NM_000492.4	6070	5846.29	0	0
NM_000493.4	3302	3078.29	0	0
NM_000494.4	5612	5388.29	43	0.358916
NM_000495.5	6513	6289.29	24.377	0.174323
NM_000496.3	769	545.363	3.06445	0.252721
NM_000497.4	3540	3316.29	0	0
NM_000498.3	2936	2712.29	0	0
NM_000499.5	2600	2376.29	5.06585	0.0958801
NM_000500.9	2006	1782.29	1.38594	0.0349737
NM_000501.4	3397	3173.29	1533.99	21.7414
NM_000502.6	2719	2495.29	2	0.0360483
NM_000503.6	4163	3939.29	0	0
NM_000504.4	1536	1312.29	179.728	6.15971
NM_000505.4	2036	1812.29	0	0
NM_000506.5	1990	1766.29	0	0
NM_000507.4	1473	1249.29	0	0
NM_000508.5	3654	3430.29	0	0
NM_000509.6	1565	1341.29	0	0
NM_000510.4	1855	1631.29	0	0
NM_000511.6	3116	2892.29	0.0776389	0.00120729
NM_000512.5	2344	2120.29	1224.27	25.9692
NM_000513.2	1998	1774.29	0	0
NM_000514.4	4171	3947.29	640.682	7.29993
NM_000515.5	823	599.363	0	0
NM_000516.7	1854	1630.29	11486	316.869
NM_000517.6	576	354.683	0	0
NM_000518.5	628	405.479	0	0
NM_000519.4	620	397.519	0	0
NM_000520.6	4785	4561.29	1906.29	18.7965
NM_000521.4	1812	1588.29	3795.02	107.463
NM_000522.5	5015	4791.29	12	0.112643
NM_000523.4	2416	2192.29	0	0
NM_000524.4	4572	4348.29	0	0
NM_000525.4	3412	3188.29	2.00197	0.0282406
NM_000526.5	1636	1412.29	251	7.99327
NM_000527.5	5173	4949.29	4718.11	42.8747
NM_000528.4	3185	2961.29	1565.52	23.7768
NM_000529.2	3652	3428.29	1.01115	0.0132652
NM_000530.8	1951	1727.29	15.9482	0.415262
NM_000531.6	1522	1298.29	0	0
NM_000532.5	1799	1575.29	711.75	20.3209
NM_000533.5	3011	2787.29	0	0
NM_000534.5	3156	2932.29	602.212	9.23672
NM_000535.7	5093	4869.29	113.544	1.04875
NM_000536.4	2388	2164.29	0	0
NM_000537.4	1462	1238.29	103	3.74102
NM_000538.4	2306	2082.29	221	4.77338
NM_000539.3	2768	2544.29	0	0
NM_000540.3	15400	15176.3	0.284172	0.000842154
NM_000541.5	1596	1372.29	0	0
NM_000542.5	3550	3326.29	0	0
NM_000543.5	2410	2186.29	3525.32	72.5213
NM_000544.3	5679	5455.29	598.926	4.93777
NM_000545.8	3442	3218.29	2.66369	0.037225
NM_000546.6	2512	2288.29	410.26	8.06349
NM_000547.6	4090	3866.29	0	0
NM_000548.5	6415	6191.29	21.3792	0.155306
NM_000549.5	528	308.624	0	0
NM_000550.3	2896	2672.29	1	0.0168303
NM_000551.4	4414	4190.29	1192.49	12.7992
NM_000552.5	8830	8606.29	47	0.245617
NM_000553.6	7575	7351.29	777.333	4.75576
NM_000554.6	4366	4142.29	1.00497	0.0109116
NM_000555.3	9433	9209.29	0	0
NM_000557.5	2368	2144.29	91.3897	1.91685
NM_000558.5	577	355.612	3	0.379421
NM_000559.3	587	365.393	0	0
NM_000560.4	1505	1281.29	0	0
NM_000561.4	1164	940.293	4.03614	0.193054
NM_000562.3	2367	2143.29	0	0
NM_000564.5	5808	5584.29	0	0
NM_000565.4	5764	5540.29	92.0558	0.747299
NM_000566.4	1333	1109.29	0	0
NM_000567.3	2015	1791.29	0	0
NM_000569.8	2100	1876.29	0	0
NM_000570.5	2143	1919.29	0	0
NM_000572.3	1630	1406.29	0	0
NM_000574.5	2590	2366.29	889.22	16.9012
NM_000575.5	2017	1793.29	14	0.351118
NM_000576.3	1507	1283.29	64	2.243
NM_000577.5	1671	1447.29	192.868	5.99348
NM_000578.4	3608	3384.29	0	0
NM_000579.4	3661	3437.29	0	0
NM_000581.4	899	675.363	3298.69	219.675
NM_000582.3	1519	1295.29	38.056	1.32139
NM_000583.4	1685	1461.29	0	0
NM_000584.4	1642	1418.29	6964.98	220.866
NM_000585.5	2015	1791.29	7.51206	0.188611
NM_000586.4	1029	805.293	0	0
NM_000587.4	5716	5492.29	0	0
NM_000588.4	924	700.293	0	0
NM_000589.4	615	392.598	0	0
NM_000590.2	605	382.871	0	0
NM_000591.4	1356	1132.29	18	0.714973
NM_000593.6	2685	2461.29	715.979	13.0832
NM_000594.4	1678	1454.29	7	0.216482
NM_000595.4	1416	1192.29	1	0.0377218
NM_000596.4	1514	1290.29	15	0.522852
NM_000597.3	1414	1190.29	22	0.831275
NM_000598.5	2613	2389.29	25932.9	488.155
NM_000599.4	6239	6015.29	61497	459.804
NM_000600.5	1127	903.293	4703.14	234.172
NM_000601.6	5834	5610.29	271.332	2.17516
NM_000602.5	3156	2932.29	318127	4879.42
NM_000603.5	4366	4142.29	271.193	2.94451
NM_000605.4	1144	920.293	0	0
NM_000606.3	881	657.363	1.32684	0.0907798
NM_000607.4	764	540.363	1	0.0832319
NM_000608.4	759	535.417	0	0
NM_000609.7	3537	3313.29	2266.75	30.7694
NM_000610.4	5431	5207.29	2.09292	0.0180766
NM_000611.6	7563	7339.29	37637.1	230.641
NM_000612.6	5580	5356.29	72.8369	0.611594
NM_000613.3	1575	1351.29	26	0.865365
NM_000614.4	1902	1678.29	44.6131	1.19556
NM_000615.7	5789	5565.29	6.6252	0.053541
NM_000616.5	3049	2825.29	32.2721	0.513736
NM_000617.3	4132	3908.29	114.795	1.32103
NM_000618.5	7277	7053.29	40.5387	0.258496
NM_000619.3	1211	987.293	0	0
NM_000620.5	12007	11783.3	0	0
NM_000621.5	5415	5191.29	230.107	1.99357
NM_000623.4	3991	3767.29	192.103	2.2934
NM_000624.6	2278	2054.29	7	0.153254
NM_000625.4	4206	3982.29	1	0.0112939
NM_000626.4	1246	1022.29	0	0
NM_000627.4	5294	5070.29	10571	93.7689
NM_000628.5	1941	1717.29	907.442	23.7657
NM_000629.3	6075	5851.29	2653.34	20.3947
NM_000631.5	1378	1154.29	0	0
NM_000632.4	4719	4495.29	0	0
NM_000633.3	6881	6657.29	31.2882	0.211377
NM_000634.3	2459	2235.29	0	0
NM_000635.4	3959	3735.29	71.7554	0.863984
NM_000636.4	14167	13943.3	566.939	1.82872
NM_000637.5	3034	2810.29	1181.59	18.91
NM_000638.4	1626	1402.29	45	1.44328
NM_000639.3	1805	1581.29	0	0
NM_000640.3	1338	1114.29	1840	74.2667
NM_000641.4	2378	2154.29	37248.9	777.65
NM_000642.3	7091	6867.29	996.038	6.52328
NM_000643.3	7294	7070.29	0	0
NM_000644.3	7234	7010.29	0	0
