target_id	length	eff_length	est_counts	tpm
NM_000117.3	1281	1040.34	2316	97.2643
NM_000118.4	3082	2841.34	416.362	6.40234
NM_000119.3	2434	2193.34	0	0
NM_000120.4	1780	1539.34	0	0
NM_000121.4	2411	2170.34	254.192	5.11711
NM_000122.2	2718	2477.34	1909.79	33.6814
NM_000123.4	3888	3647.34	3029.25	36.2869
NM_000124.4	9001	8760.34	1131.43	5.64285
NM_000125.4	6327	6086.34	0	0
NM_000126.4	2289	2048.34	938.284	20.0135
NM_000127.3	8243	8002.34	11480	62.6781
NM_000128.4	3053	2812.34	0	0
NM_000129.4	3828	3587.34	0	0
NM_000130.5	9132	8891.34	1.04341	0.00512716
NM_000131.4	3144	2903.34	0	0
NM_000132.4	9032	8791.34	25.4144	0.126303
NM_000133.4	2800	2559.34	0	0
NM_000134.4	2226	1985.34	2	0.0440135
NM_000135.4	5452	5211.34	1241.02	10.4044
NM_000136.3	4592	4351.34	409.831	4.11503
NM_000137.4	1456	1215.34	580.804	20.8796
NM_000138.5	11609	11368.3	73271.3	281.597
NM_000139.5	3648	3407.34	0	0
NM_000140.5	7689	7448.34	1051.58	6.16843
NM_000141.5	4624	4383.34	2.19296	0.0218583
NM_000142.5	4301	4060.34	157.891	1.69897
NM_000143.4	1791	1550.34	2971	83.7271
NM_000144.5	6978	6737.34	317.159	2.05674
NM_000145.4	2762	2521.34	0	0
NM_000146.4	871	630.407	31816	2205.04
NM_000147.5	2043	1802.34	187.304	4.54046
NM_000148.4	4214	3973.34	0	0
NM_000149.4	2565	2324.34	0	0
NM_000150.4	3326	3085.34	0	0
NM_000151.4	4164	3923.34	0	0
NM_000152.5	3751	3510.34	45.9236	0.57158
NM_000153.4	3794	3553.34	901.654	11.0865
NM_000154.2	1397	1156.34	662.88	25.0461
NM_000155.4	1756	1515.34	413.054	11.9093
NM_000156.6	1110	869.342	184.618	9.27844
NM_000157.4	2291	2050.34	2488.62	53.0302
NM_000158.4	2941	2700.34	9988.72	161.615
NM_000159.4	1852	1611.34	458.538	12.4331
NM_000160.5	2030	1789.34	0	0
NM_000161.3	2916	2675.34	89.7553	1.46579
NM_000162.5	2745	2504.34	0	0
NM_000163.5	4899	4658.34	102.887	0.96498
NM_000164.4	3310	3069.34	0	0
NM_000165.5	3083	2842.34	13845	212.818
NM_000166.6	1937	1696.34	0	0
NM_000167.6	4410	4169.34	64.6926	0.677919
NM_000168.6	8405	8164.34	137.653	0.736638
NM_000169.3	1318	1077.34	846.911	34.3459
NM_000170.3	3843	3602.34	18	0.218312
NM_000171.4	1812	1571.34	0	0
NM_000172.4	2465	2224.34	3.15259	0.0619237
NM_000173.7	2514	2273.34	7	0.134532
NM_000174.5	877	636.407	0	0
NM_000175.5	4125	3884.34	16466.7	185.217
NM_000176.3	6778	6537.34	696.729	4.65644
NM_000177.5	2619	2378.34	1001.5	18.3978
NM_000178.4	1909	1668.34	1783.58	46.7087
NM_000179.3	4265	4024.34	3244.77	35.2274
NM_000180.4	3680	3439.34	3.03331	0.0385329
NM_000181.4	2199	1958.34	500.94	11.176
NM_000182.5	2943	2702.34	6883	111.283
NM_000183.3	1997	1756.34	3535.97	87.9609
NM_000184.3	586	350.204	0	0
NM_000185.4	2203	1962.34	232	5.1654
NM_000186.4	3962	3721.34	403.511	4.73747
NM_000187.4	1674	1433.34	0	0
NM_000188.3	3602	3361.34	10446.4	135.783
NM_000189.5	5626	5385.34	4239.33	34.3934
NM_000190.4	1505	1264.34	714.917	24.7048
NM_000191.3	1570	1329.34	652.435	21.4433
NM_000192.3	3921	3680.34	343.785	4.08122
NM_000193.4	4650	4409.34	4	0.0396348
NM_000194.3	1395	1154.34	1499	56.7359
NM_000195.5	3703	3462.34	0.0970918	0.00122519
NM_000196.4	1896	1655.34	0	0
NM_000197.2	1159	918.342	0	0
NM_000198.4	1675	1434.34	1	0.0304606
NM_000199.5	2705	2464.34	510.46	9.05007
NM_000200.3	532	299.773	0	0
NM_000201.3	2967	2726.34	330.816	5.30148
NM_000202.8	7580	7339.34	3877.24	23.0811
NM_000203.5	2174	1933.34	498.484	11.2651
NM_000204.5	1978	1737.34	17.0698	0.429274
NM_000206.3	1480	1239.34	0	0
NM_000207.3	465	238.64	0	0
NM_000208.4	9463	9222.34	584.124	2.76729
NM_000209.4	2603	2362.34	0	0
NM_000210.4	5816	5575.34	3850	30.1703
NM_000211.5	2807	2566.34	0	0
NM_000212.3	5941	5700.34	1248.54	9.5696
NM_000213.5	5896	5655.34	3.74526	0.0289344
NM_000214.3	5940	5699.34	199	1.52552
NM_000215.4	5386	5145.34	72.188	0.612973
NM_000216.4	6265	6024.34	102.626	0.744281
NM_000217.3	7985	7744.34	5	0.0282083
NM_000218.3	3224	2983.34	0	0
NM_000219.6	3505	3264.34	0	0
NM_000220.6	2333	2092.34	0	0
NM_000221.3	2397	2156.34	12.3814	0.250866
NM_000222.3	5147	4906.34	0	0
NM_000223.4	1880	1639.34	0	0
NM_000224.3	1413	1172.34	2620.55	97.6628
NM_000226.4	2296	2055.34	2	0.0425145
NM_000227.6	5618	5377.34	0.000740237	6.01442e-06
NM_000228.3	4014	3773.34	46.2807	0.535876
NM_000229.2	1496	1255.34	421.756	14.6788
NM_000230.3	3427	3186.34	9	0.123407
NM_000231.3	1594	1353.34	0	0
NM_000232.5	4248	4007.34	7822.92	85.291
NM_000233.4	3076	2835.34	0	0
NM_000234.3	3125	2884.34	1013.88	15.3578
NM_000235.4	2496	2255.34	6904.34	133.752
NM_000236.3	2559	2318.34	3	0.0565372
NM_000237.3	3565	3324.34	4	0.0525709
NM_000238.4	4292	4051.34	0	0
NM_000239.3	1490	1249.34	1.13136	0.0395649
NM_000240.4	3931	3690.34	2	0.0236785
NM_000242.3	3521	3280.34	0	0
NM_000243.3	3506	3265.34	0	0
NM_000244.4	2746	2505.34	0	0
NM_000245.4	6822	6581.34	6064.65	40.2608
NM_000246.4	16061	15820.3	0	0
NM_000247.3	1366	1125.34	91.0649	3.53555
NM_000248.4	4475	4234.34	0	0
NM_000249.4	2494	2253.34	1417.11	27.4768
NM_000250.2	3216	2975.34	1	0.0146843
NM_000251.3	3115	2874.34	1853.88	28.1795
NM_000252.3	3412	3171.34	433.258	5.9689
NM_000253.4	4043	3802.34	0	0
NM_000254.3	10547	10306.3	2216.97	9.39824
NM_000255.4	3811	3570.34	1686.15	20.6337
NM_000256.3	4217	3976.34	0	0
NM_000257.4	6027	5786.34	0	0
NM_000258.3	885	644.407	0	0
NM_000259.3	12238	11997.3	2756.58	10.0387
NM_000260.4	7483	7242.34	4.95059	0.0298655
NM_000261.2	2100	1859.34	0	0
NM_000262.3	3696	3455.34	921.798	11.6556
NM_000263.4	2475	2234.34	1741.73	34.0581
NM_000264.5	8662	8421.34	53.6076	0.278123
NM_000265.7	1349	1108.34	1	0.03942
NM_000266.4	1719	1478.34	1	0.029554
NM_000267.3	12381	12140.3	289.659	1.04243
NM_000268.4	5950	5709.34	639.698	4.8953
NM_000269.3	890	649.342	4340.01	292.017
NM_000270.4	1477	1236.34	3708	131.036
NM_000271.5	4760	4519.34	1945.89	18.8119
NM_000272.5	2690	2449.34	0	0
NM_000273.3	1645	1404.34	0	0
NM_000274.4	2039	1798.34	7600.78	184.662
NM_000275.3	3143	2902.34	0	0
NM_000276.4	5173	4932.34	292.799	2.59363
NM_000277.3	3759	3518.34	0	0
NM_000278.5	4189	3948.34	0	0
NM_000280.6	2701	2460.34	0	0
NM_000281.4	787	546.697	255.45	20.415
NM_000282.4	2484	2243.34	257.765	5.02017
NM_000283.4	3294	3053.34	0	0
NM_000284.4	3349	3108.34	2312.93	32.5106
NM_000285.4	1907	1666.34	2730.48	71.5921
NM_000286.3	2617	2376.34	289	5.31349
NM_000287.4	3444	3203.34	1012.65	13.8117
NM_000288.4	1454	1213.34	209.981	7.56116
NM_000289.6	3090	2849.34	1542.59	23.6536
NM_000290.4	837	596.527	1.00782	0.0738152
NM_000291.4	4812	4571.34	49697	474.982
NM_000292.3	5077	4836.34	294.03	2.65623
NM_000293.3	5459	5218.34	60.4483	0.506107
NM_000294.3	5384	5143.34	428.046	3.6361
NM_000295.5	3006	2765.34	7.57676	0.119709
NM_000296.4	14137	13896.3	2503.51	7.87117
NM_000297.4	5089	4848.34	6230.73	56.1483
NM_000298.6	3047	2806.34	0	0
NM_000299.4	5389	5148.34	0	0
NM_000300.4	991	750.342	0	0
NM_000301.5	3530	3289.34	4.05166	0.0538164
NM_000302.4	2976	2735.34	33428.1	533.938
NM_000303.3	2285	2044.34	2546.86	54.4304
NM_000304.4	1828	1587.34	2.36762e-05	6.51678e-07
NM_000305.3	1610	1369.34	1843.43	58.8173
NM_000306.4	1488	1247.34	0	0
NM_000307.5	3838	3597.34	0	0
NM_000308.4	1858	1617.34	6819.39	184.219
NM_000309.5	1672	1431.34	34.3991	1.05001
NM_000310.4	2284	2043.34	2447.09	52.3239
NM_000311.5	2435	2194.34	5778.36	115.051
NM_000312.4	1769	1528.34	0	0
NM_000313.4	3372	3131.34	490.739	6.84717
NM_000314.8	8515	8274.34	0	0
NM_000315.4	791	550.697	0	0
NM_000316.3	2153	1912.34	0	0
NM_000317.3	872	631.407	1658	114.727
NM_000318.3	4169	3928.34	0.00220521	2.45262e-05
NM_000319.5	3213	2972.34	78.0555	1.14735
NM_000320.3	1507	1266.34	791.112	27.2947
NM_000321.3	4768	4527.34	3514.21	33.9138
NM_000322.5	3001	2760.34	48	0.759747
NM_000324.3	1895	1654.34	0	0
NM_000325.6	2294	2053.34	425.796	9.06005
NM_000326.5	1638	1397.34	0	0
NM_000327.4	1358	1117.34	50	1.95513
NM_000328.3	3053	2812.34	263.744	4.09738
NM_000329.3	2605	2364.34	0	0
NM_000330.4	3031	2790.34	0	0
NM_000331.6	665	426.014	0	0
NM_000332.4	10606	10365.3	77.7481	0.327716
NM_000333.4	7250	7009.34	52.6331	0.328074
NM_000334.4	7805	7564.34	0	0
NM_000335.5	8516	8275.34	0	0
NM_000336.3	2560	2319.34	0	0
NM_000337.6	9383	9142.34	639.791	3.05753
NM_000338.3	4708	4467.34	0	0
NM_000339.3	5567	5326.34	0.000471437	3.8671e-06
NM_000340.2	3181	2940.34	0	0
NM_000341.4	2969	2728.34	0	0
NM_000342.4	4954	4713.34	0	0
NM_000343.4	4832	4591.34	0.00307014	2.92153e-05
NM_000344.4	1482	1241.34	301.882	10.6252
NM_000345.4	3177	2936.34	0	0
NM_000346.4	3931	3690.34	2561	30.3203
NM_000348.4	4519	4278.34	0	0
NM_000349.3	2565	2324.34	7.73818	0.145455
NM_000350.3	7328	7087.34	0	0
NM_000351.7	6352	6111.34	0	0
NM_000352.6	4921	4680.34	0	0
NM_000353.3	3945	3704.34	3.00529	0.0354459
NM_000354.6	2360	2119.34	0	0
NM_000355.4	2192	1951.34	0	0
NM_000356.4	4792	4551.34	141.801	1.36122
NM_000358.3	2712	2471.34	363089	6419.06
NM_000359.3	2744	2503.34	27	0.471232
NM_000360.4	1827	1586.34	0	0
NM_000361.3	4040	3799.34	1422	16.3524
NM_000362.5	4597	4356.34	397745	3989.09
NM_000363.5	843	602.467	0	0
NM_000364.4	1156	915.342	0	0
NM_000365.6	1351	1110.34	44187.2	1738.73
NM_000366.6	1265	1024.34	0	0
NM_000367.5	3184	2943.34	309.013	4.58697
NM_000368.5	8598	8357.34	477.309	2.4953
NM_000369.5	4308	4067.34	0	0
NM_000370.3	2633	2392.34	0	0
NM_000371.4	616	378.62	0	0
NM_000372.5	2062	1821.34	2	0.0479766
NM_000373.4	6652	6411.34	742.846	5.06221
NM_000374.5	1193	952.342	1879.52	86.2272
NM_000375.3	1336	1095.34	1025.6	40.9091
NM_000376.3	4616	4375.34	355.81	3.55302
NM_000377.3	1829	1588.34	0	0
NM_000378.6	2971	2730.34	0	0
NM_000379.4	5715	5474.34	150.769	1.20329
NM_000380.4	1400	1159.34	276.538	10.4216
NM_000381.4	6168	5927.34	484	3.5676
NM_000382.3	3703	3462.34	541.89	6.83805
NM_000383.4	2690	2449.34	4.04949	0.072234
NM_000384.3	14121	13880.3	0	0
NM_000386.4	2307	2066.34	1248	26.3878
NM_000387.6	1778	1537.34	600	17.0519
NM_000388.4	10062	9821.34	0	0
NM_000389.5	2117	1876.34	4360.16	101.527
NM_000390.4	5438	5197.34	1311.67	11.0264
NM_000391.4	3492	3251.34	3540	47.5698
NM_000392.5	5806	5565.34	21.3562	0.167657
NM_000393.5	6829	6588.34	65933.1	437.238
NM_000394.4	1139	898.342	0	0
NM_000395.3	4853	4612.34	53.0568	0.502586
NM_000396.4	1629	1388.34	1944	61.1774
NM_000397.4	4276	4035.34	0	0
NM_000398.7	2916	2675.34	20722.6	338.42
NM_000399.5	2979	2738.34	6	0.0957314
NM_000400.4	4108	3867.34	2048.68	23.1447
NM_000401.3	3469	3228.34	7881.36	106.663
NM_000402.4	2406	2165.34	295.812	5.9687
NM_000403.4	1665	1424.34	155.754	4.77766
NM_000404.4	2523	2282.34	3071.57	58.7991
NM_000405.5	3603	3362.34	1531.54	19.9011
NM_000406.3	4402	4161.34	0	0
NM_000407.5	959	718.342	7.46988	0.454332
NM_000408.5	5812	5571.34	2100.88	16.4753
NM_000409.5	1904	1663.34	0	0
NM_000410.4	5176	4935.34	262.793	2.32641
NM_000411.8	8247	8006.34	363.967	1.98618
NM_000412.5	1947	1706.34	0	0
NM_000413.4	1274	1033.34	91.1055	3.85204
NM_000414.4	2628	2387.34	2942.82	53.8567
NM_000415.3	1942	1701.34	0	0
NM_000416.3	2074	1833.34	1517.61	36.1666
NM_000417.3	3218	2977.34	0	0
NM_000418.4	3624	3383.34	782.962	10.1108
NM_000419.5	3479	3238.34	0	0
NM_000420.3	2494	2253.34	0	0
NM_000421.5	2143	1902.34	1145.96	26.3191
NM_000422.3	1517	1276.34	18.0331	0.617298
NM_000423.3	2450	2209.34	0	0
NM_000424.4	2238	1997.34	2	0.043749
NM_000425.5	5099	4858.34	0	0
NM_000426.4	9696	9455.34	2768.78	12.7939
NM_000427.3	1245	1004.34	0	0
NM_000428.3	8460	8219.34	44067	234.243
NM_000429.3	3384	3143.34	0	0
NM_000430.4	5589	5348.34	10871.8	88.8121
NM_000431.4	2833	2592.34	231.814	3.90696
NM_000432.4	783	542.697	0	0
NM_000433.4	2267	2026.34	0	0
NM_000434.4	3353	3112.34	1304.52	18.3128
NM_000435.3	8680	8439.34	8590.85	44.4753
NM_000436.4	3294	3053.34	1979.26	28.3216
NM_000437.4	3487	3246.34	425.923	5.73229
NM_000438.6	1501	1260.34	0	0
NM_000439.5	5136	4895.34	246	2.19555
NM_000440.3	5645	5404.34	0	0
NM_000441.2	4737	4496.34	14.426	0.140177
NM_000442.5	6813	6572.34	0	0
NM_000443.4	4293	4052.34	0	0
NM_000444.6	6288	6047.34	4.61892	0.0333708
NM_000445.5	14798	14557.3	5046.54	15.1462
NM_000446.7	2393	2152.34	1.00004	0.0203001
NM_000447.3	2249	2008.34	87.7378	1.90871
NM_000448.3	6588	6347.34	0	0
NM_000449.4	3577	3336.34	97.4094	1.27562
NM_000450.2	3875	3634.34	0	0
NM_000451.4	7934	7693.34	1.02527	0.00582257
NM_000452.3	3350	3109.34	0	0
NM_000453.3	3604	3363.34	0	0
NM_000454.5	895	654.342	4363.97	291.385
NM_000455.5	3293	3052.34	1803.19	25.8107
NM_000456.3	2445	2204.34	133.138	2.63885
NM_000457.6	4739	4498.34	0	0
NM_000458.4	2790	2549.34	0	0
NM_000459.5	4683	4442.34	1184.02	11.645
NM_000460.4	1918	1677.34	0	0
NM_000461.5	7430	7189.34	0	0
NM_000462.5	5319	5078.34	2752.86	23.6839
NM_000463.3	2361	2120.34	0	0
NM_000465.4	5478	5237.34	724.871	6.04701
NM_000466.3	4369	4128.34	388.762	4.11433
NM_000474.4	1630	1389.34	1261.69	39.6765
NM_000475.5	1813	1572.34	4	0.111149
NM_000476.3	2192	1951.34	414.037	9.27036
NM_000477.7	2285	2044.34	0	0
NM_000478.6	2536	2295.34	58.1703	1.10725
NM_000479.5	1809	1568.34	58	1.61576
NM_000480.3	4357	4116.34	230.964	2.45146
NM_000481.4	1997	1756.34	48.34	1.20251
NM_000482.4	1471	1230.34	0	0
NM_000483.5	660	421.099	0	0
NM_000484.4	3583	3342.34	16413.2	214.553
NM_000485.3	931	690.342	1513.99	95.8185
NM_000486.6	4180	3939.34	0	0
NM_000487.6	4294	4053.34	1457.54	15.7108
NM_000488.4	1552	1311.34	0	0
NM_000489.6	11165	10924.3	965.458	3.86126
NM_000490.5	619	381.506	0	0
NM_000491.5	1098	857.342	0	0
NM_000492.4	6070	5829.34	0	0
NM_000493.4	3302	3061.34	0	0
NM_000494.4	5612	5371.34	65	0.528715
NM_000495.5	6513	6272.34	27.5201	0.191695
NM_000496.3	769	528.857	2.02627	0.167398
NM_000497.4	3540	3299.34	0	0
NM_000498.3	2936	2695.34	0	0
NM_000499.5	2600	2359.34	3.43042	0.0635254
NM_000500.9	2006	1765.34	0	0
NM_000501.4	3397	3156.34	2144.75	29.6882
NM_000502.6	2719	2478.34	3	0.0528872
NM_000503.6	4163	3922.34	0	0
NM_000504.4	1536	1295.34	124.414	4.19637
NM_000505.4	2036	1795.34	0	0
NM_000506.5	1990	1749.34	1	0.0249756
NM_000507.4	1473	1232.34	0	0
NM_000508.5	3654	3413.34	0	0
NM_000509.6	1565	1324.34	0	0
NM_000510.4	1855	1614.34	0	0
NM_000511.6	3116	2875.34	0.0435184	0.000661263
NM_000512.5	2344	2103.34	1693.31	35.1737
NM_000513.2	1998	1757.34	0	0
NM_000514.4	4171	3930.34	902.261	10.0298
NM_000515.5	823	582.527	0	0
NM_000516.7	1854	1613.34	10508.7	284.585
NM_000517.6	576	340.625	0	0
NM_000518.5	628	390.157	0	0
NM_000519.4	620	382.429	1	0.114246
NM_000520.6	4785	4544.34	2105.24	20.2405
NM_000521.4	1812	1571.34	4465.64	124.166
NM_000522.5	5015	4774.34	10	0.0915118
NM_000523.4	2416	2175.34	0	0
NM_000524.4	4572	4331.34	0	0
NM_000525.4	3412	3171.34	1.00006	0.0137776
NM_000526.5	1636	1395.34	558.939	17.5015
NM_000527.5	5173	4932.34	1489.35	13.1927
NM_000528.4	3185	2944.34	2283.49	33.8845
NM_000529.2	3652	3411.34	0	0
NM_000530.8	1951	1710.34	7.5	0.191588
NM_000531.6	1522	1281.34	0	0
NM_000532.5	1799	1558.34	797.85	22.3691
NM_000533.5	3011	2770.34	0	0
NM_000534.5	3156	2915.34	598.069	8.96298
NM_000535.7	5093	4852.34	194.775	1.75377
NM_000536.4	2388	2147.34	0	0
NM_000537.4	1462	1221.34	65	2.32524
NM_000538.4	2306	2065.34	197	4.1674
NM_000539.3	2768	2527.34	0	0
NM_000540.3	15400	15159.3	0	0
NM_000541.5	1596	1355.34	0	0
NM_000542.5	3550	3309.34	0	0
NM_000543.5	2410	2169.34	3958.45	79.7237
NM_000544.3	5679	5438.34	525.272	4.21996
NM_000545.8	3442	3201.34	0	0
NM_000546.6	2512	2271.34	457.462	8.7996
NM_000547.6	4090	3849.34	0	0
NM_000548.5	6415	6174.34	7.98019	0.0564694
NM_000549.5	528	296.2	0	0
NM_000550.3	2896	2655.34	0	0
NM_000551.4	4414	4173.34	1127.33	11.802
NM_000552.5	8830	8589.34	52	0.264505
NM_000553.6	7575	7334.34	677.311	4.03476
NM_000554.6	4366	4125.34	0	0
NM_000555.3	9433	9192.34	0	0
NM_000557.5	2368	2127.34	16	0.328605
NM_000558.5	577	341.625	0	0
NM_000559.3	587	351.169	0	0
NM_000560.4	1505	1264.34	0	0
NM_000561.4	1164	923.342	0	0
NM_000562.3	2367	2126.34	0	0
NM_000564.5	5808	5567.34	0	0
NM_000565.4	5764	5523.34	116.553	0.921958
NM_000566.4	1333	1092.34	0	0
NM_000567.3	2015	1774.34	0	0
NM_000569.8	2100	1859.34	0	0
NM_000570.5	2143	1902.34	0	0
NM_000572.3	1630	1389.34	0	0
NM_000574.5	2590	2349.34	2819.67	52.4376
NM_000575.5	2017	1776.34	43	1.05763
NM_000576.3	1507	1266.34	225	7.76287
NM_000577.5	1671	1430.34	97.8148	2.98783
NM_000578.4	3608	3367.34	0	0
NM_000579.4	3661	3420.34	0	0
NM_000581.4	899	658.342	3975.54	263.837
NM_000582.3	1519	1278.34	75.9844	2.59698
NM_000583.4	1685	1444.34	0	0
NM_000584.4	1642	1401.34	6422.76	200.248
NM_000585.5	2015	1774.34	17.3345	0.42684
NM_000586.4	1029	788.342	0	0
NM_000587.4	5716	5475.34	0	0
NM_000588.4	924	683.342	0	0
NM_000589.4	615	377.658	0	0
NM_000590.2	605	368.297	0	0
NM_000591.4	1356	1115.34	10	0.391726
NM_000593.6	2685	2444.34	677.274	12.1058
NM_000594.4	1678	1437.34	1	0.030397
NM_000595.4	1416	1175.34	0	0
NM_000596.4	1514	1273.34	36	1.23523
NM_000597.3	1414	1173.34	216	8.04304
NM_000598.5	2613	2372.34	103394	1904.19
NM_000599.4	6239	5998.34	244596	1781.59
NM_000600.5	1127	886.342	1294.03	63.7874
NM_000601.6	5834	5593.34	76.8727	0.60047
NM_000602.5	3156	2915.34	360688	5405.46
NM_000603.5	4366	4125.34	189.026	2.00195
NM_000605.4	1144	903.342	0	0
NM_000606.3	881	640.407	10.5321	0.718536
NM_000607.4	764	523.962	0	0
NM_000608.4	759	518.962	0	0
NM_000609.7	3537	3296.34	497.324	6.59171
NM_000610.4	5431	5190.34	5.06564	0.0426412
NM_000611.6	7563	7322.34	37073.8	221.211
NM_000612.6	5580	5339.34	300.534	2.45922
NM_000613.3	1575	1334.34	18	0.589381
NM_000614.4	1902	1661.34	0	0
NM_000615.7	5789	5548.34	0	0
NM_000616.5	3049	2808.34	0	0
NM_000617.3	4132	3891.34	231.392	2.59801
NM_000618.5	7277	7036.34	46.2871	0.287411
NM_000619.3	1211	970.342	0	0
NM_000620.5	12007	11766.3	0	0
NM_000621.5	5415	5174.34	60.0133	0.506738
NM_000623.4	3991	3750.34	152.796	1.78004
NM_000624.6	2278	2037.34	0	0
NM_000625.4	4206	3965.34	0	0
NM_000626.4	1246	1005.34	0	0
NM_000627.4	5294	5053.34	2650.69	22.9177
NM_000628.5	1941	1700.34	1052.68	27.0491
NM_000629.3	6075	5834.34	3190.33	23.891
NM_000631.5	1378	1137.34	6.18163	0.237467
NM_000632.4	4719	4478.34	0	0
NM_000633.3	6881	6640.34	9.1136e-07	5.9964e-09
NM_000634.3	2459	2218.34	0	0
NM_000635.4	3959	3718.34	87.6436	1.02982
NM_000636.4	14167	13926.3	1101.53	3.4558
NM_000637.5	3034	2793.34	990.427	15.4913
NM_000638.4	1626	1385.34	61	1.92382
NM_000639.3	1805	1564.34	0	0
NM_000640.3	1338	1097.34	1086	43.2393
NM_000641.4	2378	2137.34	31851.4	651.097
NM_000642.3	7091	6850.34	913.306	5.82498
NM_000643.3	7294	7053.34	0	0
NM_000644.3	7234	6993.34	0	0
NM_000646.3	7234	6993.34	0	0
NM_000651.6	9937	9696.34	0	0
NM_000655.5	2358	2117.34	0	0
NM_000657.3	1595	1354.34	16.59	0.535191
