target_id	length	eff_length	est_counts	tpm
NM_000183.3	1997	1765.54	2849.38	84.5116
NM_000184.3	586	358.353	0	0
NM_000185.4	2203	1971.54	108	2.86855
NM_000186.4	3962	3730.54	2164.96	30.3894
NM_000187.4	1674	1442.54	0	0
NM_000188.3	3602	3370.54	8999.01	139.811
NM_000189.5	5626	5394.54	4167.46	40.4541
NM_000190.4	1505	1273.54	457.065	18.7936
NM_000191.3	1570	1338.54	615.035	24.0609
NM_000192.3	3921	3689.54	136.533	1.9378
NM_000193.4	4650	4418.54	0	0
NM_000194.3	1395	1163.54	937	42.1698
NM_000195.5	3703	3471.54	0.0162055	0.000244448
NM_000196.4	1896	1664.54	0	0
NM_000197.2	1159	927.544	3	0.169368
NM_000198.4	1675	1443.54	0	0
NM_000199.5	2705	2473.54	574.344	12.159
NM_000200.3	532	307.187	0	0
NM_000201.3	2967	2735.54	239.354	4.58186
NM_000202.8	7580	7348.54	3941.62	28.0879
NM_000203.5	2174	1942.54	385.703	10.3975
NM_000204.5	1978	1746.54	51.3714	1.54023
NM_000206.3	1480	1248.54	0	0
NM_000207.3	465	245.409	0	0
NM_000208.4	9463	9231.54	647.442	3.67259
NM_000209.4	2603	2371.54	0	0
NM_000210.4	5816	5584.54	1418.73	13.3033
NM_000211.5	2807	2575.54	8	0.162655
NM_000212.3	5941	5709.54	2462.86	22.5883
NM_000213.5	5896	5664.54	0	0
NM_000214.3	5940	5708.54	1144	10.4941
NM_000215.4	5386	5154.54	126.287	1.28296
NM_000216.4	6265	6033.54	427.389	3.70933
NM_000217.3	7985	7753.54	6	0.0405225
NM_000218.3	3224	2992.54	0	0
NM_000219.6	3505	3273.54	0	0
NM_000220.6	2333	2101.54	0	0
NM_000221.3	2397	2165.54	12.7109	0.307365
NM_000222.3	5147	4915.54	0	0
NM_000223.4	1880	1648.54	0	0
NM_000224.3	1413	1181.54	1679.23	74.4228
NM_000226.4	2296	2064.54	3	0.0760926
NM_000227.6	5618	5386.54	6.09462e-05	5.92491e-07
NM_000228.3	4014	3782.54	20.2506	0.280349
NM_000229.2	1496	1264.54	462.648	19.1585
NM_000230.3	3427	3195.54	22.5931	0.370234
NM_000231.3	1594	1362.54	0	0
NM_000232.5	4248	4016.54	7108.03	92.6707
NM_000233.4	3076	2844.54	0	0
NM_000234.3	3125	2893.54	784.338	14.1944
NM_000235.4	2496	2264.54	2206.01	51.012
NM_000236.3	2559	2327.54	12	0.269978
NM_000237.3	3565	3333.54	2	0.0314173
NM_000238.4	4292	4060.54	0	0
NM_000239.3	1490	1258.54	4.03024	0.16769
NM_000240.4	3931	3699.54	12.0153	0.170072
NM_000242.3	3521	3289.54	0	0
NM_000243.3	3506	3274.54	0	0
NM_000244.4	2746	2514.54	0	0
NM_000245.4	6822	6590.54	2334.35	18.5477
NM_000246.4	16061	15829.5	0	0
NM_000247.3	1366	1134.54	36.2631	1.67374
NM_000248.4	4475	4243.54	0	0
NM_000249.4	2494	2262.54	1246.09	28.8402
NM_000250.2	3216	2984.54	0	0
NM_000251.3	3115	2883.54	1012.9	18.3943
NM_000252.3	3412	3180.54	385.796	6.35186
NM_000253.4	4043	3811.54	0	0
NM_000254.3	10547	10315.5	1418.75	7.2021
NM_000255.4	3811	3579.54	1150.36	16.8287
NM_000256.3	4217	3985.54	0	0
NM_000257.4	6027	5795.54	0	0
NM_000258.3	885	653.759	0	0
NM_000259.3	12238	12006.5	2080.65	9.07457
NM_000260.4	7483	7251.54	0	0
NM_000261.2	2100	1868.54	0	0
NM_000262.3	3696	3464.54	737.855	11.1524
NM_000263.4	2475	2243.54	1577.67	36.8236
NM_000264.5	8662	8430.54	0.0172178	0.000106947
NM_000265.7	1349	1117.54	0	0
NM_000266.4	1719	1487.54	6	0.211216
NM_000267.3	12381	12149.5	325.993	1.40505
NM_000268.4	5950	5718.54	478.669	4.38324
NM_000269.3	890	658.759	2631.52	209.183
NM_000270.4	1477	1245.54	2033	85.4719
NM_000271.5	4760	4528.54	1800.33	20.818
NM_000272.5	2690	2458.54	0	0
NM_000273.3	1645	1413.54	0	0
NM_000274.4	2039	1807.54	7171.11	207.751
NM_000275.3	3143	2911.54	0	0
NM_000276.4	5173	4941.54	355.898	3.77145
NM_000277.3	3759	3527.54	0	0
NM_000278.5	4189	3957.54	0	0
NM_000280.6	2701	2469.54	0	0
NM_000281.4	787	555.819	202.447	19.0732
NM_000282.4	2484	2252.54	232.833	5.41273
NM_000283.4	3294	3062.54	0	0
NM_000284.4	3349	3117.54	1685.25	28.3072
NM_000285.4	1907	1675.54	3032.62	94.7779
NM_000286.3	2617	2385.54	243	5.33414
NM_000287.4	3444	3212.54	798.469	13.0153
NM_000288.4	1454	1222.54	174.832	7.48862
NM_000289.6	3090	2858.54	1203.96	22.0552
NM_000290.4	837	605.759	0	0
NM_000291.4	4812	4580.54	43633.6	498.827
NM_000292.3	5077	4845.54	278.678	3.01165
NM_000293.3	5459	5227.54	136.257	1.36491
NM_000294.3	5384	5152.54	415.548	4.22323
NM_000295.5	3006	2774.54	11.7077	0.220966
NM_000296.4	14137	13905.5	2358.67	8.88228
NM_000297.4	5089	4857.54	3932.23	42.3904
NM_000298.6	3047	2815.54	0	0
NM_000299.4	5389	5157.54	0	0
NM_000300.4	991	759.544	0	0
NM_000301.5	3530	3298.54	12.1208	0.192422
NM_000302.4	2976	2744.54	38205.3	728.951
NM_000303.3	2285	2053.54	1855.97	47.3273
NM_000304.4	1828	1596.54	40.7412	1.33628
NM_000305.3	1610	1378.54	1784.75	67.7956
NM_000306.4	1488	1256.54	2	0.0833485
NM_000307.5	3838	3606.54	0	0
NM_000308.4	1858	1626.54	7644.89	246.122
NM_000309.5	1672	1440.54	32.9284	1.19699
NM_000310.4	2284	2052.54	2318.9	59.1608
NM_000311.5	2435	2203.54	2774.66	65.9377
NM_000312.4	1769	1537.54	0	0
NM_000313.4	3372	3140.54	692.473	11.5463
NM_000314.8	8515	8283.54	0	0
NM_000315.4	791	559.819	0	0
NM_000316.3	2153	1921.54	0	0
NM_000317.3	872	640.759	1220	99.7036
NM_000318.3	4169	3937.54	223.882	2.97742
NM_000319.5	3213	2981.54	64.4263	1.13153
NM_000320.3	1507	1275.54	631.831	25.9389
NM_000321.3	4768	4536.54	2729.24	31.5037
NM_000322.5	3001	2769.54	76.915	1.45428
NM_000324.3	1895	1663.54	0	0
NM_000325.6	2294	2062.54	215.62	5.47432
NM_000326.5	1638	1406.54	0	0
NM_000327.4	1358	1126.54	40	1.85933
NM_000328.3	3053	2821.54	159.218	2.95496
NM_000329.3	2605	2373.54	0	0
NM_000330.4	3031	2799.54	0	0
NM_000331.6	665	434.988	0	0
NM_000332.4	10606	10374.5	88.2743	0.445565
NM_000333.4	7250	7018.54	38.1019	0.284279
NM_000334.4	7805	7573.54	0	0
NM_000335.5	8516	8284.54	0	0
NM_000336.3	2560	2328.54	0	0
NM_000337.6	9383	9151.54	914.646	5.23364
NM_000338.3	4708	4476.54	0	0
NM_000339.3	5567	5335.54	0	0
NM_000340.2	3181	2949.54	0	0
NM_000341.4	2969	2737.54	0	0
NM_000342.4	4954	4722.54	0	0
NM_000343.4	4832	4600.54	0	0
NM_000344.4	1482	1250.54	558.56	23.3892
NM_000345.4	3177	2945.54	0	0
NM_000346.4	3931	3699.54	1942	27.4882
NM_000348.4	4519	4287.54	0	0
NM_000349.3	2565	2333.54	2.00758	0.0450509
NM_000350.3	7328	7096.54	0	0
NM_000351.7	6352	6120.54	0	0
NM_000352.6	4921	4689.54	0	0
NM_000353.3	3945	3713.54	1	0.0141012
NM_000354.6	2360	2128.54	0	0
NM_000355.4	2192	1960.54	84.314	2.252
NM_000356.4	4792	4560.54	83.0356	0.953439
NM_000358.3	2712	2480.54	468516	9890.6
NM_000359.3	2744	2512.54	32	0.666932
NM_000360.4	1827	1595.54	0	0
NM_000361.3	4040	3808.54	1546	21.2567
NM_000362.5	4597	4365.54	162799	1952.8
NM_000363.5	843	611.759	0	0
NM_000364.4	1156	924.544	0	0
NM_000365.6	1351	1119.54	41055.7	1920.34
NM_000366.6	1265	1033.54	0	0
NM_000367.5	3184	2952.54	268.342	4.75925
NM_000368.5	8598	8366.54	606.995	3.79913
NM_000369.5	4308	4076.54	0	0
NM_000370.3	2633	2401.54	0	0
NM_000371.4	616	387.297	0	0
NM_000372.5	2062	1830.54	0	0
NM_000373.4	6652	6420.54	429.031	3.49915
NM_000374.5	1193	961.544	1468.83	79.9921
NM_000375.3	1336	1104.54	612.884	29.0563
NM_000376.3	4616	4384.54	299.483	3.57679
NM_000377.3	1829	1597.54	1.67107	0.0547755
NM_000378.6	2971	2739.54	0	0
NM_000379.4	5715	5483.54	12.844	0.122655
NM_000380.4	1400	1168.54	254.888	11.4222
NM_000381.4	6168	5936.54	504.021	4.44591
NM_000382.3	3703	3471.54	528.115	7.9662
NM_000383.4	2690	2458.54	1.05889	0.0225538
NM_000384.3	14121	13889.5	0	0
NM_000386.4	2307	2075.54	1143	28.8376
NM_000387.6	1778	1546.54	364	12.3249
NM_000388.4	10062	9830.54	0	0
NM_000389.5	2117	1885.54	5507.02	152.942
NM_000390.4	5438	5206.54	1388.4	13.964
NM_000391.4	3492	3260.54	3244	52.0998
NM_000392.5	5806	5574.54	65.3525	0.613901
NM_000393.5	6829	6597.54	80572.6	639.515
NM_000394.4	1139	907.544	0	0
NM_000395.3	4853	4621.54	277.077	3.13949
NM_000396.4	1629	1397.54	1840	68.9442
NM_000397.4	4276	4044.54	0	0
NM_000398.7	2916	2684.54	22536.1	439.595
NM_000399.5	2979	2747.54	0	0
NM_000400.4	4108	3876.54	1829.27	24.7103
NM_000401.3	3469	3237.54	6279.31	101.564
NM_000402.4	2406	2174.54	285.186	6.86761
NM_000403.4	1665	1433.54	137.793	5.03339
NM_000404.4	2523	2291.54	2700.4	61.7085
NM_000405.5	3603	3371.54	1463.2	22.7259
NM_000406.3	4402	4170.54	10	0.12556
NM_000407.5	959	727.62	8.80479	0.633665
NM_000408.5	5812	5580.54	1226.94	11.5131
NM_000409.5	1904	1672.54	0	0
NM_000410.4	5176	4944.54	511.052	5.41233
NM_000411.8	8247	8015.54	174.139	1.13765
NM_000412.5	1947	1715.54	0	0
NM_000413.4	1274	1042.54	98.3701	4.94099
NM_000414.4	2628	2396.54	3004.22	65.6434
NM_000415.3	1942	1710.54	0	0
NM_000416.3	2074	1842.54	1269.47	36.0786
NM_000417.3	3218	2986.54	0	0
NM_000418.4	3624	3392.54	1140.44	17.6033
NM_000419.5	3479	3247.54	4.24971	0.0685251
NM_000420.3	2494	2262.54	0	0
NM_000421.5	2143	1911.54	1002.05	27.4505
NM_000422.3	1517	1285.54	12.6644	0.515874
NM_000423.3	2450	2218.54	0	0
NM_000424.4	2238	2006.54	4	0.104389
NM_000425.5	5099	4867.54	0	0
NM_000426.4	9696	9464.54	3347.75	18.5225
NM_000427.3	1245	1013.54	7	0.36166
NM_000428.3	8460	8228.54	43548	277.135
NM_000429.3	3384	3152.54	0	0
NM_000430.4	5589	5357.54	8335	81.4677
NM_000431.4	2833	2601.54	221.295	4.45437
NM_000432.4	783	551.819	0	0
NM_000433.4	2267	2035.54	0	0
NM_000434.4	3353	3121.54	1134.16	19.0261
NM_000435.3	8680	8448.54	17867.6	110.746
NM_000436.4	3294	3062.54	1439.25	24.6094
NM_000437.4	3487	3255.54	329.307	5.29691
NM_000438.6	1501	1269.54	0	0
NM_000439.5	5136	4904.54	343.61	3.66871
NM_000440.3	5645	5413.54	0	0
NM_000441.2	4737	4505.54	26.3494	0.306245
NM_000442.5	6813	6581.54	88.6493	0.705331
NM_000443.4	4293	4061.54	0	0
NM_000444.6	6288	6056.54	0	0
NM_000445.5	14798	14566.5	4228.61	15.2015
NM_000446.7	2393	2161.54	0	0
NM_000447.3	2249	2017.54	40.8273	1.05968
NM_000448.3	6588	6356.54	0	0
NM_000449.4	3577	3345.54	141.222	2.21045
NM_000450.2	3875	3643.54	0	0
NM_000451.4	7934	7702.54	2.68058	0.0182238
NM_000452.3	3350	3118.54	0	0
NM_000453.3	3604	3372.54	0	0
NM_000454.5	895	663.759	3490.9	275.405
NM_000455.5	3293	3061.54	1632.51	27.9229
NM_000456.3	2445	2213.54	73.6221	1.74167
NM_000457.6	4739	4507.54	0	0
NM_000458.4	2790	2558.54	0	0
NM_000459.5	4683	4451.54	867.57	10.2056
NM_000460.4	1918	1686.54	0	0
NM_000461.5	7430	7198.54	0	0
NM_000462.5	5319	5087.54	2069.36	21.2997
NM_000463.3	2361	2129.54	0	0
NM_000465.4	5478	5246.54	376.945	3.76227
NM_000466.3	4369	4137.54	322.175	4.0775
NM_000474.4	1630	1398.54	1472.63	55.1395
NM_000475.5	1813	1581.54	2	0.0662207
NM_000476.3	2192	1960.54	583.284	15.5793
NM_000477.7	2285	2053.54	2	0.0510001
NM_000478.6	2536	2304.54	721.46	16.3935
NM_000479.5	1809	1577.54	50	1.65972
NM_000480.3	4357	4125.54	70.7599	0.898155
NM_000481.4	1997	1765.54	141.352	4.19246
NM_000482.4	1471	1239.54	0	0
NM_000483.5	660	430.074	0	0
NM_000484.4	3583	3351.54	17249.6	269.513
NM_000485.3	931	699.62	1103.87	82.6227
NM_000486.6	4180	3948.54	0	0
NM_000487.6	4294	4062.54	1726.5	22.2543
NM_000488.4	1552	1320.54	0	0
NM_000489.6	11165	10933.5	1086.32	5.20287
NM_000490.5	619	390.141	0	0
NM_000491.5	1098	866.544	0	0
NM_000492.4	6070	5838.54	0	0
NM_000493.4	3302	3070.54	0	0
NM_000494.4	5612	5380.54	59	0.574211
NM_000495.5	6513	6281.54	353.527	2.94714
NM_000496.3	769	537.982	4.08602	0.39772
NM_000497.4	3540	3308.54	0	0
NM_000498.3	2936	2704.54	0	0
NM_000499.5	2600	2368.54	12	0.265305
NM_000500.9	2006	1774.54	4.07978	0.120391
NM_000501.4	3397	3165.54	4503.33	74.4956
NM_000502.6	2719	2487.54	4	0.0842044
NM_000503.6	4163	3931.54	1.58357	0.0210921
NM_000504.4	1536	1304.54	154.735	6.21121
NM_000505.4	2036	1804.54	0	0
NM_000506.5	1990	1758.54	1	0.0297778
NM_000507.4	1473	1241.54	3	0.126533
NM_000508.5	3654	3422.54	0	0
NM_000509.6	1565	1333.54	0	0
NM_000510.4	1855	1623.54	0	0
NM_000511.6	3116	2884.54	15.0923	0.273984
NM_000512.5	2344	2112.54	1383.85	34.3026
NM_000513.2	1998	1766.54	0	0
NM_000514.4	4171	3939.54	427.355	5.68053
NM_000515.5	823	591.819	0	0
NM_000516.7	1854	1622.54	9416.3	303.899
NM_000517.6	576	348.673	1.97294	0.296307
NM_000518.5	628	398.784	0	0
NM_000519.4	620	391.141	0	0
NM_000520.6	4785	4553.54	2090.59	24.0416
NM_000521.4	1812	1580.54	4045.23	134.024
NM_000522.5	5015	4783.54	19	0.207993
NM_000523.4	2416	2184.54	0	0
NM_000524.4	4572	4340.54	0	0
NM_000525.4	3412	3180.54	1.00213	0.0164994
NM_000526.5	1636	1404.54	601.923	22.4415
NM_000527.5	5173	4941.54	1504.23	15.9403
NM_000528.4	3185	2953.54	2178.83	38.6301
NM_000529.2	3652	3420.54	0	0
NM_000530.8	1951	1719.54	16.4586	0.501216
NM_000531.6	1522	1290.54	0	0
NM_000532.5	1799	1567.54	622.124	20.7827
NM_000533.5	3011	2779.54	0	0
NM_000534.5	3156	2924.54	412.977	7.39456
NM_000535.7	5093	4861.54	162.085	1.74588
NM_000536.4	2388	2156.54	0	0
NM_000537.4	1462	1230.54	49	2.08518
NM_000538.4	2306	2074.54	158	3.98823
NM_000539.3	2768	2536.54	0	0
NM_000540.3	15400	15168.5	0.00141182	4.87395e-06
NM_000541.5	1596	1364.54	0	0
NM_000542.5	3550	3318.54	0	0
NM_000543.5	2410	2178.54	4324.63	103.951
NM_000544.3	5679	5447.54	150.126	1.44311
NM_000545.8	3442	3210.54	0	0
NM_000546.6	2512	2280.54	429.825	9.86958
NM_000547.6	4090	3858.54	0	0
NM_000548.5	6415	6183.54	5.8308	0.0493783
NM_000549.5	528	303.31	0	0
NM_000550.3	2896	2664.54	0	0
NM_000551.4	4414	4182.54	1182.85	14.8094
NM_000552.5	8830	8598.54	24	0.146161
NM_000553.6	7575	7343.54	671.675	4.78959
NM_000554.6	4366	4134.54	3.02071	0.0382584
NM_000555.3	9433	9201.54	0	0
NM_000557.5	2368	2136.54	38	0.931359
NM_000558.5	577	349.602	0.027056	0.00405261
NM_000559.3	587	359.353	0	0
NM_000560.4	1505	1273.54	0	0
NM_000561.4	1164	932.544	0	0
NM_000562.3	2367	2135.54	0	0
NM_000564.5	5808	5576.54	0	0
NM_000565.4	5764	5532.54	3.43627	0.0325243
NM_000566.4	1333	1101.54	0	0
NM_000567.3	2015	1783.54	0	0
NM_000569.8	2100	1868.54	0	0
NM_000570.5	2143	1911.54	0	0
NM_000572.3	1630	1398.54	0	0
NM_000574.5	2590	2358.54	2085.3	46.2988
NM_000575.5	2017	1785.54	62	1.8183
NM_000576.3	1507	1275.54	415.056	17.0395
NM_000577.5	1671	1439.54	100.53	3.65694
NM_000578.4	3608	3376.54	0	0
NM_000579.4	3661	3429.54	0	0
NM_000581.4	899	667.759	3213.01	251.964
NM_000582.3	1519	1287.54	34.3155	1.39564
NM_000583.4	1685	1453.54	0	0
NM_000584.4	1642	1410.54	2116.51	78.5742
NM_000585.5	2015	1783.54	28.5039	0.836885
NM_000586.4	1029	797.544	0	0
NM_000587.4	5716	5484.54	2.00026	0.0190982
NM_000588.4	924	692.69	0	0
NM_000589.4	615	386.297	0	0
NM_000590.2	605	376.795	0	0
NM_000591.4	1356	1124.54	0	0
NM_000593.6	2685	2453.54	808.534	17.2564
NM_000594.4	1678	1446.54	5	0.181002
NM_000595.4	1416	1184.54	0	0
NM_000596.4	1514	1282.54	5	0.204147
NM_000597.3	1414	1182.54	93.6989	4.14918
NM_000598.5	2613	2381.54	60278.9	1325.42
NM_000599.4	6239	6007.54	96174	838.313
NM_000600.5	1127	895.544	1829.32	106.967
NM_000601.6	5834	5602.54	310.092	2.89834
NM_000602.5	3156	2924.54	128700	2304.44
NM_000603.5	4366	4134.54	127.407	1.61365
NM_000605.4	1144	912.544	0	0
NM_000606.3	881	649.759	9.60739	0.774281
NM_000607.4	764	532.982	0	0
NM_000608.4	759	527.982	0	0
NM_000609.7	3537	3305.54	1092.38	17.3052
NM_000610.4	5431	5199.54	0	0
NM_000611.6	7563	7331.54	33178.7	236.979
NM_000612.6	5580	5348.54	466.036	4.56278
NM_000613.3	1575	1343.54	17	0.662586
NM_000614.4	1902	1670.54	34.0611	1.06769
NM_000615.7	5789	5557.54	0	0
NM_000616.5	3049	2817.54	29.9101	0.555895
NM_000617.3	4132	3900.54	139.692	1.87539
NM_000618.5	7277	7045.54	623.68	4.63546
NM_000619.3	1211	979.544	0	0
NM_000620.5	12007	11775.5	0	0
NM_000621.5	5415	5183.54	121.031	1.22268
NM_000623.4	3991	3759.54	138.138	1.92408
NM_000624.6	2278	2046.54	3	0.0767619
NM_000625.4	4206	3974.54	1	0.0131752
NM_000626.4	1246	1014.54	0	0
NM_000627.4	5294	5062.54	3095.81	32.0221
NM_000628.5	1941	1709.54	965.942	29.588
NM_000629.3	6075	5843.54	2418.38	21.6717
NM_000631.5	1378	1146.54	0	0
NM_000632.4	4719	4487.54	0	0
NM_000633.3	6881	6649.54	22.6891	0.178678
NM_000634.3	2459	2227.54	0	0
NM_000635.4	3959	3727.54	215.448	3.02667
NM_000636.4	14167	13935.5	35.3615	0.132878
NM_000637.5	3034	2802.54	1243.42	23.2333
NM_000638.4	1626	1394.54	79	2.96647
NM_000639.3	1805	1573.54	0	0
NM_000640.3	1338	1106.54	792	37.4802
NM_000641.4	2378	2146.54	9626.56	234.842
NM_000642.3	7091	6859.54	940.265	7.17795
NM_000643.3	7294	7062.54	40.8186	0.302651
NM_000644.3	7234	7002.54	0	0
NM_000646.3	7234	7002.54	0	0
NM_000651.6	9937	9705.54	5.06111	0.0273068
NM_000655.5	2358	2126.54	0	0
